game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc,form_z,form_state
824232,500743,Miguel Rojas,LAD,DET,0,6,confirmed,Framber Valdez,Comerica Park,2026-08-30T17:40:00Z,3.825907027475661,2016,4234,0.0646749365114617,0.611537631220513,0.271228273203453,0.4154723465810795,0.6219457883396028,0.4165751031447273,0.2623819542008069,0.151694371799842,0.53695170761789,0.3023043840131236,0.174132732130552,0.1256500445722388,0.5923031586659354,0.2107153251466175,0.0447205475610592,2026-08-30T18:51:35Z,,
824232,701678,Hao-Yu Lee,DET,LAD,1,7,confirmed,Tyler Glasnow,Comerica Park,2026-08-30T17:40:00Z,3.129140820849772,316,1841,0.0668028541811182,0.4890844596743636,0.2089859785106904,0.6501519774051729,0.5366850003633186,0.3328603140996947,0.1938674038708818,0.1019150313191479,0.4549797585148519,0.233673360899028,0.126910802969671,0.093596335931544,0.4776082722275295,0.1190677378839879,0.0149499850860418,2026-08-30T18:51:35Z,,
824232,663656,Kyle Tucker,LAD,DET,0,7,confirmed,Framber Valdez,Comerica Park,2026-08-30T17:40:00Z,3.825907027475662,3058,4234,0.0965313421044665,0.5670741563986772,0.3603862190378772,0.5580147211384155,0.6413089965272014,0.4364665260455421,0.2789518184413657,0.163776690027909,0.539589437962782,0.3047394915399572,0.1756937108405691,0.1265709129290176,0.550636288550317,0.1770092617678157,0.0330203438309906,2026-08-30T18:51:35Z,,
824232,703601,Max Clark,DET,LAD,1,8,confirmed,Tyler Glasnow,Comerica Park,2026-08-30T17:40:00Z,3.129140820849772,135,1841,0.0724411470199775,0.5012855168467459,0.259364544203332,0.6025664523444711,0.5411261834417408,0.3369911267294135,0.1971045408050837,0.104168559965699,0.4728129242238338,0.2469007632073406,0.1353478287110733,0.0992716855355804,0.4891443047090178,0.1264382484835861,0.0166973995651697,2026-08-30T18:51:35Z,,
824232,571771,Enrique Hernández,LAD,DET,0,8,confirmed,Framber Valdez,Comerica Park,2026-08-30T17:40:00Z,3.546526963811369,1864,4234,0.0759316465038629,0.5515857506887276,0.2518915375827544,0.6038808385991621,0.597642825808845,0.3914930623996464,0.2410153768250168,0.1355737884096897,0.506244929731741,0.2757546148249308,0.1554453191904988,0.112875724199903,0.5362755132719179,0.1634263465563327,0.0281797401284237,2026-08-30T18:51:35Z,,
824232,595879,Javier Báez,DET,LAD,1,9,confirmed,Tyler Glasnow,Comerica Park,2026-08-30T17:40:00Z,3.129140820849771,2264,1841,0.0571808925533527,0.4828151827174016,0.1628496360309134,0.6384967876109992,0.5365555242709812,0.3341477877978225,0.1956743320219666,0.1036584654121803,0.4414937219734774,0.2253118630936579,0.1221628977957058,0.0903716452142825,0.4715168593903933,0.1175916654412036,0.0153768302499585,2026-08-30T18:51:35Z,,
824232,666163,Ben Rortvedt,LAD,DET,0,9,confirmed,Framber Valdez,Comerica Park,2026-08-30T17:40:00Z,3.0017615047057045,672,4234,0.0434871414888753,0.4457697925844147,0.2538713160033913,0.6159921751900316,0.4733126204179925,0.2804856069456083,0.1563283119871888,0.0778340500340302,0.3919773750668725,0.1901567449200551,0.100142289645086,0.0754565823767986,0.4364846310798819,0.0951531625456952,0.0098785217294205,2026-08-30T18:51:35Z,,
824393,680757,Steven Kwan,CLE,KC,1,1,confirmed,Seth Lugo,Progressive Field,2026-08-30T17:40:00Z,4.478861288270734,3481,3305,0.0779647164491384,0.7117976097635255,0.4365095452718615,0.417007468774062,0.7146126070034937,0.5184675857047553,0.3534399167702408,0.2233690407437402,0.6231749675570504,0.3834594782199045,0.2343256435346335,0.1673684047631957,0.6851142698277192,0.3091003107970268,0.0896224586609236,2026-08-30T18:51:35Z,,
824393,695600,Carter Jensen,KC,CLE,0,1,confirmed,Parker Messick,Progressive Field,2026-08-30T17:40:00Z,4.506875957983967,664,860,0.1149547807878812,0.6189996039414579,0.3678793638308245,0.7783720809431633,0.6685691220883138,0.4680220453159325,0.308516147620337,0.1881432551196894,0.5941029449142867,0.3564351364144642,0.2145056312530023,0.1537208285162319,0.5990134093787827,0.2222941569256993,0.0518234947775111,2026-08-30T18:51:35Z,,
824393,800050,Chase DeLauter,CLE,KC,1,2,confirmed,Seth Lugo,Progressive Field,2026-08-30T17:40:00Z,4.236977751567611,556,3305,0.1256079668472844,0.7052480819866146,0.396308143501452,0.4963853962079309,0.7277121543887755,0.5331270126610331,0.3665434287498485,0.2335784688133353,0.6582692099819571,0.4186040607510124,0.2612429893465846,0.1861181036430063,0.6790891818273768,0.3006578075564642,0.0842739981038954,2026-08-30T18:51:35Z,,
