game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,exp_runs,form_z,form_state,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc
822853,607043,Brandon Nimmo,TEX,TB,1,1,projected,Shane McClanahan,Globe Life Field,2026-09-04T00:05:00Z,4.52571999789175,3240,1578,0.5313036125889026,0.8750194854524745,Normal,0.11045768058999748,0.6543399177980163,0.3448194017892366,0.6701427420648516,0.682208034258202,0.48121691875362066,0.31870950212856225,0.1953847585900713,0.617761103191274,0.37615476304166645,0.22681567146650536,0.16077377792888467,0.6317337046062259,0.2521542121050077,0.06332364938128773,2026-09-03T01:35:06Z
822853,650490,Yandy Díaz,TB,TEX,0,1,projected,Cal Quantrill,Globe Life Field,2026-09-04T00:05:00Z,4.746455134376199,3024,2757,0.5745839410855828,-0.8509704508619066,Normal,0.12343028858159992,0.7656206700349905,0.31645572695261726,0.473381011219726,0.7490220173551041,0.560631255244289,0.39405655026703024,0.2578323085345066,0.6968759640442819,0.4613674019204262,0.29562744454328144,0.20984318548351547,0.7343715385762939,0.37395975317543756,0.12782140260842687,2026-09-03T01:35:06Z
822853,608369,Corey Seager,TEX,TB,1,2,projected,Shane McClanahan,Globe Life Field,2026-09-04T00:05:00Z,4.423688177243476,2513,1578,0.5520274630286148,-0.07050981006448405,Normal,0.171331311769561,0.6383935353111242,0.3674112287654078,0.6479262329384793,0.7130553599937374,0.515485247420308,0.3494230260085164,0.2195099134356778,0.6471137445005002,0.4050726214913016,0.2486693150993865,0.1758349207081794,0.6169647442488142,0.23672756520747837,0.05627258515271579,2026-09-03T01:35:06Z
822853,656775,Cedric Mullins,TB,TEX,0,2,projected,Cal Quantrill,Globe Life Field,2026-09-04T00:05:00Z,4.517849837705634,2578,2757,0.5628753561165679,0.5603175927548478,Normal,0.12705634138306465,0.6292328988811653,0.398818844690591,0.5962911411622577,0.6794499966432946,0.4782490525309991,0.31609399576764347,0.19334627464537715,0.6127097481844239,0.37127517728050796,0.22314450832300453,0.1582274426660383,0.6084017488004438,0.2298130181662434,0.054102166565875624,2026-09-03T01:35:06Z
822853,694671,Wyatt Langford,TEX,TB,1,3,projected,Shane McClanahan,Globe Life Field,2026-09-04T00:05:00Z,4.291723266094955,1508,1578,0.5327158829990593,0.9601746450828211,Normal,0.1370657164322534,0.6228186947361434,0.42528758733991834,0.6966498582717845,0.6830963538181143,0.4807203617294923,0.317135827787203,0.19329685461264431,0.6159781452597275,0.37287183870721047,0.2234559583420587,0.15815408421124472,0.6025261920420747,0.22200205249962554,0.04971529410027734,2026-09-03T01:35:06Z
822853,802415,Chandler Simpson,TB,TEX,0,3,projected,Cal Quantrill,Globe Life Field,2026-09-04T00:05:00Z,4.479247115214612,970,2757,0.49182184477645563,0.946436131921061,Normal,0.06415604756117033,0.7414167928711364,0.24990278632312576,0.38551689887282853,0.7060217084839406,0.5077639545876409,0.34261384454679183,0.2142637155549424,0.6349244250271501,0.39301664815676046,0.2395642172073529,0.1695757665434174,0.712120207567957,0.3422302962192705,0.10724750750128094,2026-09-03T01:35:06Z
822853,592626,Joc Pederson,TEX,TB,1,4,projected,Shane McClanahan,Globe Life Field,2026-09-04T00:05:00Z,3.9143714006226134,2022,1578,0.43263760433955817,-1.58745158409684,Normal,0.15743506334225105,0.5570228374923613,0.36591854829769715,0.6711541809057578,0.6439457171884915,0.43760223275876853,0.2786316434693191,0.1630800072465661,0.5879490830105888,0.34470176535416713,0.2017829356740145,0.14304893851486594,0.541113435080265,0.16908236687106032,0.030451385400821613,2026-09-03T01:35:06Z
822853,666018,Jonathan Aranda,TB,TEX,0,4,projected,Cal Quantrill,Globe Life Field,2026-09-04T00:05:00Z,4.312540724857847,1340,2757,0.4832258709243482,-0.6162837767642565,Normal,0.12017892219970355,0.6756359871927363,0.3766158422446926,0.6567981709551078,0.7006003101511649,0.5007122370654364,0.3354695321377671,0.20800707763398282,0.6302180819122802,0.387375563931618,0.23469367514996198,0.1659930128038307,0.651508750536367,0.27052880847977473,0.0701664662422922,2026-09-03T01:35:06Z
822853,553869,Elias Díaz,TEX,TB,1,5,projected,Shane McClanahan,Globe Life Field,2026-09-04T00:05:00Z,3.9143714006226134,1734,1578,0.33276726883214064,-0.3355754652711214,Normal,0.10458069397135689,0.580147453220009,0.23845703473938357,0.6845880123913437,0.608533085878133,0.402109255042142,0.24921459381904415,0.14153550235963175,0.5559644077720084,0.3158611685735032,0.18122306624083742,0.12916867547398528,0.5628143988598017,0.18538673151440227,0.03530553301899151,2026-09-03T01:35:06Z
822853,691406,Junior Caminero,TB,TEX,0,5,projected,Cal Quantrill,Globe Life Field,2026-09-04T00:05:00Z,4.312540724857847,1472,2757,0.5394492994598579,0.9085295182238653,Normal,0.21915684754185272,0.6987087401173571,0.27918901284249553,0.49974308973728687,0.74962628833746,0.5591903866351846,0.3907064446137797,0.2533840982076166,0.7138772434858633,0.4787654184307022,0.3085853699595722,0.21836206960516963,0.6728196699824879,0.29362761111080055,0.08081775800060806,2026-09-03T01:35:06Z
