game_pk,game_date,home_team,away_team,home_runs,away_runs,total_runs,home_lineup_runs,away_lineup_runs,home_win_prob,away_win_prob,home_hitters,away_hitters,predicted_at_utc,start_time_utc
824872,2026-09-10,ATL,TB,4.321705856082993,4.279716011725511,8.601421867808504,4.156209480537717,4.115827604719114,0.5118508946208279,0.4881491053791721,9,9,2026-09-10T14:47:23Z,2026-09-10T16:15:00Z
823413,2026-09-10,PHI,HOU,4.670369915318382,4.160889274137666,8.831259189456048,4.491521719911247,4.001551244931966,0.5508116862611356,0.44918831373886436,9,9,2026-09-10T14:47:23Z,2026-09-10T17:05:00Z
823088,2026-09-10,SEA,TEX,3.9626289235866365,3.9638629454707464,7.926491869057383,3.8108831208126235,3.8120698867853027,0.5086935461646948,0.49130645383530525,9,9,2026-09-10T14:47:23Z,2026-09-10T20:10:00Z
823499,2026-09-10,NYY,COL,4.889204927467315,4.251958940504054,9.141163867971368,4.7019766149122075,4.089133469022628,0.5598522527171201,0.44014774728287986,9,9,2026-09-10T14:47:23Z,2026-09-10T23:05:00Z
824550,2026-09-10,CWS,PIT,4.272582800760969,4.52012202454594,8.79270482530691,4.108967554538751,4.347027455642831,0.4872228632378226,0.5127771367621774,9,9,2026-09-10T14:47:23Z,2026-09-10T23:40:00Z
