market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc,key,pitcher,team,opponent,expected_k,expected_bf,starts_seen,model_prob,market_prob,edge,side
pitcher_strikeouts,Chase Burns,3.5,0.56575682382134,0.066137566137566,5,2026-09-13T18:11:00Z,Milwaukee Brewers,Cincinnati Reds,2026-09-13,2026-09-13T16:36:30Z,chase burns,Chase Burns,CIN,MIL,6.767409845563979,22.348852220334877,27,0.9007000000000001,0.56575682382134,0.3349431761786601,OVER
pitcher_strikeouts,Joe Ryan,3.5,0.5729699775075789,0.0652887308214353,3,2026-09-13T18:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-13,2026-09-13T16:36:30Z,joe ryan,Joe Ryan,MIN,CLE,5.387942248015412,23.044254572788777,26,0.7838670000000001,0.5729699775075789,0.21089702249242115,OVER
pitcher_strikeouts,Joe Ryan,4.5,0.416810347577897,0.0639422203358121,2,2026-09-13T18:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-13,2026-09-13T16:36:30Z,joe ryan,Joe Ryan,MIN,CLE,5.387942248015412,23.044254572788777,26,0.6255680000000001,0.416810347577897,0.20875765242210315,OVER
pitcher_strikeouts,David Sandlin,4.5,0.4058728225619341,0.0620578034260899,2,2026-09-13T18:16:00Z,St. Louis Cardinals,Chicago White Sox,2026-09-13,2026-09-13T16:36:30Z,david sandlin,David Sandlin,CWS,STL,5.2815382031406415,21.902950039651078,5,0.6071259999999999,0.4058728225619341,0.20125317743806587,OVER
pitcher_strikeouts,David Sandlin,3.5,0.5743615423134703,0.0643500643500643,3,2026-09-13T18:16:00Z,St. Louis Cardinals,Chicago White Sox,2026-09-13,2026-09-13T16:36:30Z,david sandlin,David Sandlin,CWS,STL,5.2815382031406415,21.902950039651078,5,0.768626,0.5743615423134703,0.19426445768652978,OVER
pitcher_strikeouts,Bryce Miller,4.5,0.4686023187295171,0.0633474119217175,6,2026-09-13T20:06:00Z,Athletics,Seattle Mariners,2026-09-13,2026-09-13T16:36:30Z,bryce miller,Bryce Miller,SEA,ATH,5.540391796285512,22.11901227177492,21,0.6494340000000001,0.4686023187295171,0.180831681270483,OVER
pitcher_strikeouts,Cal Quantrill,3.5,0.5123463240821582,0.0670870825881639,6,2026-09-13T20:11:00Z,Arizona Diamondbacks,Texas Rangers,2026-09-13,2026-09-13T16:36:30Z,cal quantrill,Cal Quantrill,TEX,AZ,4.358486599210252,22.30291110087517,12,0.633965,0.5123463240821582,0.12161867591784181,OVER
pitcher_strikeouts,Michael McGreevy,3.5,0.5770146915135943,0.0648504845733586,6,2026-09-13T18:16:00Z,St. Louis Cardinals,Chicago White Sox,2026-09-13,2026-09-13T16:36:30Z,michael mcgreevy,Michael McGreevy,STL,CWS,4.740364012448756,22.72993320405085,31,0.6968350000000001,0.5770146915135943,0.11982030848640579,OVER
pitcher_strikeouts,Nick Pivetta,4.5,0.529768932366335,0.0652173913043476,6,2026-09-13T23:21:00Z,San Francisco Giants,San Diego Padres,2026-09-13,2026-09-13T16:36:30Z,nick pivetta,Nick Pivetta,SD,SF,5.486838077818771,21.16435657800144,6,0.638637,0.529768932366335,0.10886806763366497,OVER
pitcher_strikeouts,Bubba Chandler,4.5,0.4388330146316394,0.0648707737748714,6,2026-09-13T18:21:00Z,Chicago Cubs,Pittsburgh Pirates,2026-09-13,2026-09-13T16:36:30Z,bubba chandler,Bubba Chandler,PIT,CHC,4.852535245247978,21.828778541343382,30,0.535281,0.4388330146316394,0.09644798536836063,OVER
pitcher_strikeouts,Tanner Bibee,3.5,0.584826028403707,0.0665413765168236,4,2026-09-13T18:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-13,2026-09-13T16:36:30Z,tanner bibee,Tanner Bibee,CLE,MIN,4.643567951688601,23.39124292601132,32,0.6809860000000001,0.584826028403707,0.09615997159629308,OVER
pitcher_strikeouts,Hayden Wesneski,3.5,0.4598158977201899,0.0634685633464595,6,2026-09-13T17:41:00Z,Tampa Bay Rays,Houston Astros,2026-09-13,2026-09-13T16:36:30Z,hayden wesneski,Hayden Wesneski,HOU,TB,3.895060610821615,22.555796486977595,8,0.5474969999999999,0.4598158977201899,0.08768110227981002,OVER
pitcher_strikeouts,Dylan Cease,8.5,0.4266558175226905,0.0669973629760738,6,2026-09-13T17:38:00Z,Toronto Blue Jays,Baltimore Orioles,2026-09-13,2026-09-13T16:36:30Z,dylan cease,Dylan Cease,TOR,BAL,8.728028300303855,23.70197738860563,30,0.512707,0.4266558175226905,0.08605118247730953,OVER
pitcher_strikeouts,Grant Holmes,3.5,0.4968835701712382,0.0640193227981902,6,2026-09-13T17:36:00Z,Atlanta Braves,Philadelphia Phillies,2026-09-13,2026-09-13T16:36:30Z,grant holmes,Grant Holmes,ATL,PHI,4.072855732894334,21.74132297669757,26,0.5828670000000001,0.4968835701712382,0.08598342982876195,OVER
pitcher_strikeouts,Tanner Bibee,4.5,0.4154636512496085,0.0654858477548695,2,2026-09-13T18:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-13,2026-09-13T16:36:30Z,tanner bibee,Tanner Bibee,CLE,MIN,4.643567951688601,23.39124292601132,32,0.496368,0.4154636512496085,0.08090434875039149,OVER
pitcher_strikeouts,Robert Gasser,4.5,0.5782370106443304,0.066810033624193,4,2026-09-13T18:11:00Z,Milwaukee Brewers,Cincinnati Reds,2026-09-13,2026-09-13T16:36:30Z,robert gasser,Robert Gasser,MIL,CIN,5.57132255802193,21.51654313298038,20,0.651538,0.5782370106443304,0.07330098935566953,OVER
pitcher_strikeouts,Noah Cameron,4.5,0.552350962570672,0.060774453878888,4,2026-09-13T19:06:00Z,Boston Red Sox,Kansas City Royals,2026-09-13,2026-09-13T16:36:30Z,noah cameron,Noah Cameron,KC,BOS,5.345617290992779,23.6731589448016,30,0.6206130000000001,0.552350962570672,0.06826203742932813,OVER
pitcher_strikeouts,Robert Gasser,5.5,0.419909986761655,0.0632056943930952,2,2026-09-13T18:11:00Z,Milwaukee Brewers,Cincinnati Reds,2026-09-13,2026-09-13T16:36:30Z,robert gasser,Robert Gasser,MIL,CIN,5.57132255802193,21.51654313298038,20,0.485968,0.419909986761655,0.06605801323834504,OVER
pitcher_strikeouts,Jacob Lopez,5.5,0.4138449962377727,0.0598086124401913,1,2026-09-13T20:06:00Z,Athletics,Seattle Mariners,2026-09-13,2026-09-13T16:36:30Z,jacob lopez,Jacob Lopez,ATH,SEA,4.813246150386882,22.40723139208969,20,0.354424,0.4138449962377727,-0.059420996237772694,UNDER
pitcher_strikeouts,Logan Webb,4.5,0.542564689756226,0.0640522172941473,6,2026-09-13T23:21:00Z,San Francisco Giants,San Diego Padres,2026-09-13,2026-09-13T16:36:30Z,logan webb,Logan Webb,SF,SD,5.229636212947853,24.27834626468632,30,0.6004510000000001,0.542564689756226,0.05788631024377411,OVER
pitcher_strikeouts,Cam Schlittler,6.5,0.5904537129976519,0.0616274986984369,2,2026-09-13T17:36:00Z,New York Yankees,New York Mets,2026-09-13,2026-09-13T16:36:30Z,cam schlittler,Cam Schlittler,NYY,NYM,6.898992671586123,23.22171393593144,33,0.537223,0.5904537129976519,-0.05323071299765192,UNDER
pitcher_strikeouts,Emmet Sheehan,5.5,0.4944968318396471,0.0664223024930118,6,2026-09-13T17:40:00Z,Miami Marlins,Los Angeles Dodgers,2026-09-13,2026-09-13T16:36:30Z,emmet sheehan,Emmet Sheehan,LAD,MIA,5.932977398188125,21.55275713050994,22,0.545621,0.4944968318396471,0.05112416816035292,OVER
pitcher_strikeouts,Matthew Boyd,5.5,0.4779182551551277,0.0656233212203082,6,2026-09-13T18:21:00Z,Chicago Cubs,Pittsburgh Pirates,2026-09-13,2026-09-13T16:36:30Z,matthew boyd,Matthew Boyd,CHC,PIT,5.272705108576504,23.16959592936247,21,0.43477899999999997,0.4779182551551277,-0.04313925515512773,UNDER
pitcher_strikeouts,Cam Schlittler,7.5,0.4308497502167815,0.0701275661062769,4,2026-09-13T17:36:00Z,New York Yankees,New York Mets,2026-09-13,2026-09-13T16:36:30Z,cam schlittler,Cam Schlittler,NYY,NYM,6.898992671586123,23.22171393593144,33,0.39002400000000004,0.4308497502167815,-0.040825750216781476,UNDER
