game_date,pitcher,pitcher_id,team,opponent,starts_seen,expected_bf,expected_k,k_rate,batters_faced,strikeouts,innings_pitched,prob_k_over_5.5,prob_k_over_6.5,k_error,bf_error,career_starts,days_since_last_start,outs_recorded,expected_outs,implied_baserunners,prob_outs_over_14.5,prob_outs_over_15.5,prob_outs_over_16.5,prob_outs_over_17.5,prob_outs_over_18.5,outs_error,k_dist,outs_dist,k_rate_base,velo_z_used,velo_base,velo_recent,velo_drop,velo_state,kform_base,kform_recent,kform_z,kform_state
2026-09-05,Jeffrey Springs,605488,ATH,SEA,27,22.31073279839228,4.383132604424681,0.1940957114934954,24,6,7.0,0.2807988675980714,0.1566990614609148,-1.6168673955753192,-1.68926720160772,,,21.0,,,,,,,,,"0.013866,0.056742,0.119668,0.172279,0.189082,0.167563,0.124100,0.078569,0.043203,0.020877,0.008945,0.003424,0.001178,0.000366,0.000103,0.000026,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-05,Chris Bassitt,605135,BAL,BOS,17,22.453927636361072,4.264097447987332,0.177774089510245,26,6,5.666666666666667,0.2606443231515299,0.1422303742102397,-1.735902552012668,-3.5460723636389275,,,17.0,,,,,,,,,"0.015490,0.061965,0.127528,0.178862,0.190987,0.164523,0.118414,0.072887,0.039008,0.018377,0.007694,0.002884,0.000974,0.000297,0.000082,0.000021,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-05,Anthony Kay,641743,CWS,MIN,26,22.288281098014178,4.21247772079326,0.2019027179721795,22,3,4.333333333333333,0.2527150161604184,0.1368810415051558,1.2124777207932604,0.2882810980141777,,,13.0,,,,,,,,,"0.016580,0.064884,0.131141,0.181158,0.190928,0.162595,0.115834,0.070642,0.037484,0.017513,0.007270,0.002700,0.000902,0.000272,0.000075,0.000019,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-05,Brandon Pfaadt,694297,AZ,HOU,20,23.53239796392856,4.180856966884786,0.1836902765254684,27,4,6.333333333333333,0.2451516664698087,0.1307381483263753,0.1808569668847859,-3.467602036071444,,,19.0,,,,,,,,,"0.015907,0.064497,0.132883,0.184635,0.193767,0.163160,0.114414,0.068506,0.035655,0.016345,0.006666,0.002437,0.000803,0.000240,0.000065,0.000016,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-05,Max Scherzer,453286,TOR,KC,16,20.35025264294856,4.115291464960579,0.2109300008512648,24,2,5.666666666666667,0.2417761046798389,0.1312811648660812,2.1152914649605794,-3.649747357051439,,,17.0,,,,,,,,,"0.020315,0.073695,0.139253,0.182725,0.186288,0.155948,0.110495,0.067491,0.035983,0.016901,0.007046,0.002623,0.000877,0.000265,0.000072,0.000018,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-05,Ethan Pecko,814490,HOU,AZ,3,21.33119866351107,4.077569596643624,0.2083618522109241,19,2,4.333333333333333,0.2327915315188736,0.1235665092373194,2.077569596643624,2.33119866351107,,,13.0,,,,,,,,,"0.019812,0.073205,0.140656,0.186370,0.189920,0.157245,0.109225,0.065010,0.033669,0.015356,0.006227,0.002263,0.000742,0.000220,0.000060,0.000015,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-05,Seth Lugo,607625,KC,TOR,28,23.493890816790067,3.609381213278824,0.1898853623694787,23,1,5.0,0.1568817894748738,0.0729288119031421,2.609381213278824,0.4938908167900671,,,15.0,,,,,,,,,"0.027280,0.097245,0.175149,0.211653,0.192269,0.139522,0.083953,0.042947,0.019011,0.007377,0.002535,0.000777,0.000214,0.000053,0.000012,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Paul Skenes,694973,PIT,LAA,29,22.23645166328284,7.616003662714028,0.2848936073759636,21,2,5.333333333333333,0.7687198822905154,0.6397368229948455,5.616003662714028,1.236451663282839,,,16.0,,,,,,,,,"0.000743,0.004855,0.016395,0.038195,0.068904,0.102189,0.128983,0.141577,0.137095,0.118322,0.091711,0.064203,0.040763,0.023539,0.012386,0.005944,0.002603,0.001039,0.000378,0.000125,0.000038,0.000010,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Gavin Williams,668909,CLE,DET,30,23.26710147125739,7.348551352268569,0.3053732822152845,24,11,6.0,0.7424593223474927,0.6046562229243304,-3.651448647731432,-0.7328985287426093,,,18.0,,,,,,,,,"0.000823,0.005446,0.018550,0.043227,0.077217,0.112277,0.137803,0.146201,0.136299,0.112960,0.083912,0.056193,0.034054,0.018720,0.009348,0.004243,0.001751,0.000657,0.000224,0.000069,0.000020,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Payton Tolle,801139,BOS,BAL,22,22.897693672383205,7.092853962613766,0.2654436972009742,21,12,6.0,0.7105897886157149,0.566944217088846,-4.907146037386234,1.8976936723832047,,,18.0,,,,,,,,,"0.001103,0.006951,0.022622,0.050533,0.086754,0.121447,0.143646,0.146930,0.132098,0.105630,0.075790,0.049114,0.028882,0.015462,0.007550,0.003366,0.001369,0.000508,0.000171,0.000053,0.000015,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Kyle Harrison,690986,MIL,CIN,23,20.663119893596807,6.481694459122375,0.2757122784730944,24,4,3.6666666666666665,0.6243255017004486,0.4756322766459201,2.481694459122375,-3.3368801064031928,,,11.0,,,,,,,,,"0.002630,0.013884,0.038136,0.073091,0.110005,0.137928,0.148693,0.140312,0.117231,0.087454,0.058640,0.035520,0.019505,0.009730,0.004412,0.001819,0.000681,0.000231,0.000071,0.000020,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Aaron Nola,605400,PHI,ATL,31,22.97950759251069,5.781887144142866,0.2462759246750369,25,5,7.0,0.5220874117835147,0.3624293726174021,0.7818871441428659,-2.0204924074893107,,,21.0,,,,,,,,,"0.003477,0.018813,0.052146,0.098317,0.141193,0.163966,0.159658,0.133498,0.097441,0.062810,0.036049,0.018527,0.008559,0.003563,0.001339,0.000454,0.000139,0.000039,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Christian Scott,681035,NYM,SF,0,22.63157894736842,5.761381150533067,0.2376399655469422,19,7,4.666666666666667,0.5186403809060536,0.3591099582112669,-1.238618849466933,3.631578947368421,,,14.0,,,,,,,,,"0.003596,0.019252,0.052934,0.099246,0.141975,0.164358,0.159530,0.132901,0.096603,0.062010,0.035469,0.018199,0.008417,0.003521,0.001334,0.000459,0.000143,0.000040,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Walbert Ureña,700712,LAA,PIT,22,22.14863000197122,5.715666724828084,0.2304897841996402,27,4,8.0,0.5112169196885503,0.352800881952053,1.7156667248280844,-4.85136999802878,,,24.0,,,,,,,,,"0.003984,0.020619,0.055202,0.101492,0.143220,0.164266,0.158416,0.131336,0.095070,0.060774,0.034601,0.017657,0.008113,0.003368,0.001266,0.000432,0.000133,0.000037,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Cesar Perdomo,702885,SF,NYM,0,22.63157894736842,5.608236440393997,0.2376399655469422,20,4,6.0,0.4925074657174769,0.3346692089289865,1.6082364403939966,2.631578947368421,,,18.0,,,,,,,,,"0.004245,0.022001,0.058679,0.106846,0.148539,0.167183,0.157838,0.127977,0.090614,0.056720,0.031678,0.015895,0.007201,0.002955,0.001101,0.000373,0.000115,0.000032,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Kyle Bradish,680694,BAL,BOS,30,23.180646139845287,5.413811278588212,0.2367194001969784,19,3,4.0,0.4596682960161459,0.303115274353035,2.413811278588212,4.180646139845287,,,12.0,,,,,,,,,"0.004843,0.024889,0.065331,0.116320,0.157329,0.171620,0.156553,0.122297,0.083178,0.049844,0.026550,0.012655,0.005426,0.002101,0.000737,0.000235,0.000068,0.000018,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Clay Holmes,605280,CHC,MIA,16,22.67480294940249,4.970183626157112,0.2013213562589487,23,2,4.333333333333333,0.3819454252016637,0.2358126521653175,2.9701836261571124,-0.3251970505975095,,,13.0,,,,,,,,,"0.007583,0.035635,0.085783,0.140265,0.174256,0.174532,0.146133,0.104774,0.065405,0.035963,0.017555,0.007646,0.002980,0.001041,0.000326,0.000091,0.000023,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Tyler Mahle,641816,ATL,PHI,24,22.347331743994133,4.797762080135291,0.2310955304289625,24,3,6.0,0.3515399872003493,0.2098724575018472,1.797762080135291,-1.6526682560058674,,,18.0,,,,,,,,,"0.008738,0.040138,0.094133,0.149681,0.180558,0.175211,0.141668,0.097676,0.058367,0.030590,0.014189,0.005864,0.002171,0.000722,0.000217,0.000059,0.000014,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Jackson Jobe,695549,DET,CLE,4,21.421657592256505,4.710979683508608,0.2254848223840471,21,7,5.0,0.3383103975877565,0.2018665516561096,-2.289020316491392,0.4216575922565049,,,15.0,,,,,,,,,"0.010813,0.045769,0.100931,0.153578,0.179713,0.170886,0.136444,0.093517,0.055903,0.029495,0.013854,0.005829,0.002204,0.000751,0.000230,0.000064,0.000016,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Brady Singer,663903,CIN,MIL,31,23.17558602388324,4.342304788921332,0.2002162630141457,25,3,5.0,0.2717542778884768,0.1491182786462837,1.3423047889213322,-1.8244139761167588,,,15.0,,,,,,,,,"0.013389,0.056641,0.121620,0.175993,0.192244,0.168358,0.122636,0.076142,0.040995,0.019382,0.008122,0.003038,0.001020,0.000308,0.000084,0.000021,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Tyler Phillips,663969,MIA,CHC,15,20.42479294683409,4.334072433653066,0.2095421087669149,20,3,5.0,0.2762544829200793,0.1553367498234536,1.3340724336530665,0.4247929468340885,,,15.0,,,,,,,,,"0.016194,0.062139,0.124343,0.172559,0.185462,0.163048,0.120918,0.077124,0.042875,0.020978,0.009101,0.003520,0.001219,0.000379,0.000106,0.000027,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Peter Lambert,663567,HOU,AZ,24,23.41259122223609,5.010741013821971,0.2332362858438173,29,6,7.0,0.3886845026537685,0.2408391048299296,-0.9892589861780294,-5.587408777763908,,,21.0,,,,,,,,,"0.007038,0.033928,0.083270,0.138155,0.173561,0.175362,0.147845,0.106573,0.066802,0.036853,0.018048,0.007894,0.003097,0.001093,0.000347,0.000100,0.000026,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Spencer Arrighetti,681293,TOR,KC,18,22.81680035586678,5.0107076513944575,0.2331130049071826,24,3,4.666666666666667,0.3890511076896729,0.2419138318843678,2.010707651394457,-1.1831996441332215,,,14.0,,,,,,,,,"0.007344,0.034685,0.083928,0.138038,0.172669,0.174286,0.147137,0.106390,0.066990,0.037178,0.018348,0.008106,0.003222,0.001156,0.000375,0.000110,0.000029,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Randy Dobnak,677976,KC,TOR,9,22.769442925414303,4.611806372340464,0.2090368623871818,21,3,6.0,0.3191066178879758,0.1853408510008372,1.611806372340464,1.7694429254143031,,,18.0,,,,,,,,,"0.010737,0.047036,0.105430,0.160351,0.185140,0.172199,0.133766,0.088880,0.051356,0.026109,0.011776,0.004740,0.001709,0.000554,0.000161,0.000042,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Eduardo Rodriguez,593958,AZ,HOU,32,24.249083598860377,4.526263679160936,0.1937338580740376,24,6,6.0,0.3031957468219778,0.1725509490237911,-1.4737363208390644,0.249083598860377,,,18.0,,,,,,,,,"0.011116,0.049179,0.110103,0.165866,0.188560,0.171980,0.130645,0.084727,0.047718,0.023624,0.010371,0.004063,0.001427,0.000450,0.000128,0.000033,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Ian Seymour,693855,TB,TEX,13,21.63510554113988,6.24347243438925,0.2719559947790416,16,2,3.0,0.5925159132462312,0.4380770366925313,4.24347243438925,5.635105541139879,,,9.0,,,,,,,,,"0.002817,0.015003,0.041656,0.080248,0.120057,0.147703,0.154439,0.140132,0.111925,0.079503,0.050604,0.029019,0.015048,0.007072,0.003015,0.001167,0.000410,0.000130,0.000038,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Tanner Gordon,685299,COL,STL,13,22.53906034339977,5.046631392950724,0.2068523190581122,23,4,4.666666666666667,0.3954534715608033,0.247854084581729,1.046631392950724,-0.4609396566002317,,,14.0,,,,,,,,,"0.007266,0.034153,0.082561,0.136071,0.170937,0.173559,0.147599,0.107665,0.068501,0.038478,0.019250,0.008630,0.003481,0.001266,0.000416,0.000123,0.000033,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,MacKenzie Gore,669022,TEX,TB,31,22.88351171087327,4.996219504385634,0.2479925174282569,20,1,3.0,0.3865461993595747,0.2392756386550847,3.9962195043856337,2.883511710873272,,,9.0,,,,,,,,,"0.007326,0.034719,0.084229,0.138726,0.173533,0.174920,0.147271,0.106043,0.066387,0.036564,0.017871,0.007801,0.003056,0.001078,0.000343,0.000099,0.000026,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Kyle Leahy,681517,STL,COL,26,21.20330189179726,4.328333556792843,0.2230450430799433,14,6,2.6666666666666665,0.2739021434885015,0.1531251451180388,-1.6716664432071573,7.20330189179726,,,8.0,,,,,,,,,"0.015753,0.061317,0.124255,0.173766,0.187082,0.163925,0.120777,0.076436,0.042178,0.020516,0.008868,0.003427,0.001189,0.000372,0.000105,0.000027,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Bryan Woo,693433,SEA,ATH,29,22.91717563494474,6.498595550874269,0.2587779371243494,27,9,8.0,0.6334372446385884,0.4777416378218863,-2.5014044491257312,-4.082824365055259,,,24.0,,,,,,,,,"0.001812,0.010770,0.032912,0.068721,0.109816,0.142531,0.155696,0.146495,0.120635,0.087942,0.057230,0.033455,0.017651,0.008437,0.003666,0.001452,0.000527,0.000176,0.000054,0.000016,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Gerrit Cole,543037,NYY,SD,18,23.44972770474176,5.712026714315478,0.250060044979148,27,3,7.0,0.509810286482661,0.3509663812193488,2.7120267143154777,-3.550272295258239,,,21.0,,,,,,,,,"0.003749,0.020032,0.054799,0.101919,0.144351,0.165339,0.158844,0.131105,0.094523,0.060244,0.034245,0.017481,0.008058,0.003371,0.001286,0.000450,0.000145,0.000044,0.000012,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Gage Jump,695611,ATH,SEA,18,22.61272329945541,5.679374264883173,0.2405488438446028,18,7,4.0,0.50478905761225,0.346584162951446,-1.320625735116827,4.612723299455411,,,12.0,,,,,,,,,"0.004043,0.021017,0.056347,0.103373,0.145128,0.165304,0.158205,0.130167,0.093544,0.059392,0.033599,0.017046,0.007795,0.003227,0.001214,0.000417,0.000131,0.000038,0.000010,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Michael King,650633,SD,NYY,32,22.89669806260593,5.626086284670994,0.2144721447214472,24,3,6.0,0.4954107007278536,0.3375561214154867,2.6260862846709943,-1.1033019373940682,,,18.0,,,,,,,,,"0.004171,0.021711,0.058103,0.106074,0.147795,0.166735,0.157855,0.128422,0.091282,0.057376,0.032176,0.016205,0.007367,0.003034,0.001136,0.000388,0.000122,0.000035,0.000009,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Bryan Hudson,663542,CWS,MIN,0,22.618897637795275,4.872127624303925,0.2361623616236162,5,2,1.6666666666666663,0.3649952904429511,0.22287772843967,2.872127624303925,17.618897637795275,,,5.0,,,,,,,,,"0.008720,0.039408,0.091721,0.145677,0.176498,0.172980,0.142118,0.100222,0.061679,0.033523,0.016233,0.007048,0.002758,0.000976,0.000314,0.000092,0.000025,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Bailey Ober,641927,MIN,CWS,25,22.602990535274,4.728831223058656,0.1951418287189006,21,6,4.333333333333333,0.3398967330118337,0.2017749478345271,-1.2711687769413436,1.6029905352739997,,,13.0,,,,,,,,,"0.009757,0.043327,0.098846,0.153529,0.181494,0.173150,0.138122,0.094296,0.055990,0.029249,0.013557,0.005611,0.002084,0.000698,0.000212,0.000059,0.000015,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Justin Wrobleski,680736,LAD,WSH,20,24.506429914884123,5.583079191661263,0.2096670098877223,17,6,3.0,0.4878713695448017,0.3291154055170099,-0.4169208083387365,7.506429914884123,,,9.0,,,,,,,,,"0.003989,0.021477,0.058649,0.108065,0.150729,0.169221,0.158756,0.127589,0.089388,0.055300,0.030514,0.015141,0.006806,0.002791,0.001051,0.000366,0.000119,0.000036,0.000010,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-06,Andrew Alvarez,674841,WSH,LAD,17,21.028056170398056,4.057609328395034,0.2217343173431734,19,5,4.333333333333333,0.229799742875447,0.1216783876237371,-0.942390671604966,2.028056170398056,,,13.0,,,,,,,,,"0.020227,0.074386,0.142177,0.187311,0.189784,0.156315,0.108121,0.064155,0.033150,0.015084,0.006095,0.002201,0.000713,0.000208,0.000055,0.000013,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-07,Jesús Luzardo,666200,PHI,ATL,31,24.74179715939239,7.187621897986706,0.2864634620958993,30,12,9.0,0.7251723052544975,0.5821771713112346,-4.812378102013294,-5.258202840607609,,,27.0,,,,,,,,,"0.000852,0.005797,0.020008,0.046692,0.082782,0.118697,0.142995,0.148418,0.135036,0.109026,0.078799,0.051297,0.030199,0.016115,0.007801,0.003423,0.001359,0.000487,0.000157,0.000045,0.000011,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-07,Joey Cantillo,676282,CLE,BAL,32,21.94229314959968,6.523217055766659,0.2404129874582202,17,3,2.333333333333333,0.6329165143931326,0.4804634320150572,3.5232170557666587,4.942293149599681,,,7.0,,,,,,,,,"0.002010,0.011573,0.034291,0.069741,0.109290,0.140177,0.152453,0.143763,0.119336,0.088160,0.058459,0.035036,0.019083,0.009486,0.004315,0.001798,0.000686,0.000238,0.000075,0.000021,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-07,Joe Ryan,657746,MIN,DET,25,23.208153487889174,6.18586070449854,0.2571051828249913,19,7,4.0,0.5851490855716304,0.4269520228490298,-0.8141392955014597,4.208153487889174,,,12.0,,,,,,,,,"0.002425,0.013906,0.040780,0.081352,0.123777,0.152612,0.158197,0.141269,0.110550,0.076758,0.047723,0.026745,0.013569,0.006248,0.002613,0.000991,0.000340,0.000105,0.000029,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-07,Eury Pérez,691587,MIA,NYM,29,21.996503222264344,6.089291642211839,0.2679994480886796,25,5,4.0,0.5689933729625395,0.412202020559883,1.0892916422118386,-3.003496777735656,,,12.0,,,,,,,,,"0.002958,0.016040,0.044852,0.086136,0.127331,0.153689,0.156791,0.138238,0.106992,0.073565,0.045369,0.025293,0.012824,0.005937,0.002514,0.000974,0.000344,0.000110,0.000032,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-07,Jonah Tong,804636,NYM,MIA,2,20.788381879150503,5.546897360457318,0.2408209649304707,21,7,5.0,0.4820837138564888,0.3275996421676747,-1.4531026395426825,-0.2116181208494971,,,15.0,,,,,,,,,"0.004832,0.024437,0.063016,0.110817,0.149641,0.165174,0.154484,0.125054,0.088758,0.055708,0.031119,0.015558,0.006999,0.002847,0.001052,0.000354,0.000109,0.000031,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-07,Derek Law,571882,AZ,KC,0,22.82599118942732,5.225243337736944,0.2356460484415709,6,0,2.0,0.4261569182858372,0.2740910270877239,5.225243337736944,16.82599118942732,,,6.0,,,,,,,,,"0.005941,0.029354,0.074031,0.126687,0.164799,0.173031,0.152066,0.114602,0.075354,0.043792,0.022716,0.010597,0.004469,0.001709,0.000594,0.000187,0.000053,0.000014,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-07,Brayan Bello,678394,BOS,LAA,13,22.67130839493268,5.1050619326715525,0.1799843972617514,22,7,5.0,0.4052785589106017,0.2558876710199977,-1.8949380673284475,0.6713083949326801,,,15.0,,,,,,,,,"0.006651,0.032196,0.079497,0.133115,0.169372,0.173890,0.149391,0.110013,0.070635,0.040041,0.020230,0.009173,0.003751,0.001387,0.000465,0.000141,0.000038,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-07,Grayson Rodriguez,680570,LAA,BOS,16,21.99430717827577,4.953357201122525,0.2189155720909577,22,3,4.0,0.3793153790157473,0.2349288095760668,1.9533572011225253,-0.0056928217242315,,,12.0,,,,,,,,,"0.008096,0.037227,0.087805,0.141242,0.173539,0.172776,0.144387,0.103638,0.064935,0.035943,0.017739,0.007862,0.003145,0.001140,0.000375,0.000112,0.000030,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-07,Trevor Rogers,669432,BAL,CLE,29,22.79769016588452,4.773762170070736,0.2271256993527911,26,6,7.333333333333333,0.3472317287232989,0.2077815774923343,-1.2262378299292642,-3.2023098341154785,,,22.0,,,,,,,,,"0.009165,0.041633,0.096461,0.151457,0.180541,0.173511,0.139450,0.096014,0.057592,0.030458,0.014324,0.006025,0.002275,0.000773,0.000236,0.000065,0.000016,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
2026-09-07,Troy Melton,675512,DET,MIN,18,23.31639465155544,4.743173791461008,0.2141540358785606,27,3,5.666666666666667,0.3416957744372932,0.2037120200605336,1.7431737914610084,-3.683605348444559,,,17.0,,,,,,,,,"0.009463,0.042752,0.098410,0.153370,0.181371,0.172938,0.137984,0.094423,0.056377,0.029733,0.013973,0.005888,0.002233,0.000764,0.000236,0.000066,0.000016,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",,,,,,,,,,,
