game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,form_z,form_state,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc
824473,553993,Eugenio Suárez,CIN,SD,1,6,projected,Michael King,Great American Ball Park,2026-08-31T22:40:00Z,4.038511376732985,3044,2304,0.5885577510263146,Normal,0.1741523016540371,0.5822547125478214,0.36806001291787926,0.865991307584926,0.6673567723589783,0.4610239592643021,0.29829513962619136,0.17758911278900658,0.6167200011564393,0.3726187273198292,0.22329250894691757,0.15840288678189818,0.5653840920720554,0.1870294440746331,0.03589339174271508,2026-08-31T00:05:21Z
824473,593428,Xander Bogaerts,SD,CIN,0,6,projected,Brady Singer,Great American Ball Park,2026-08-31T22:40:00Z,4.1950987703807705,2827,3416,0.04506750509606386,Normal,0.09209265483443455,0.6515268514553965,0.34918387422114777,0.5274643496362851,0.675663398335672,0.47123249868899447,0.3081727269664785,0.18589431564173275,0.5888080204409979,0.34758341277055843,0.2056294607430584,0.14656258692228666,0.6300008835523908,0.24637144307254447,0.058730356457569265,2026-08-31T00:05:21Z
824473,663886,Tyler Stephenson,CIN,SD,1,7,projected,Michael King,Great American Ball Park,2026-08-31T22:40:00Z,3.8109616198853837,1945,2304,0.0008000177852135274,Normal,0.11411105698675071,0.5947489078697029,0.3179046379780923,0.7852605991542314,0.6471816975628604,0.4390958132265958,0.2789985160009601,0.16267735552476428,0.5737947240473946,0.33179436545019764,0.19313062434303646,0.1377324640783916,0.5771542379511075,0.19522045675632893,0.03783876365460338,2026-08-31T00:05:21Z
824473,701538,Jackson Merrill,SD,CIN,0,7,projected,Brady Singer,Great American Ball Park,2026-08-31T22:40:00Z,4.088100243648158,1639,3416,0.26313621768785894,Normal,0.18802957856295394,0.6836841329281332,0.28317265918630274,0.6326742788736781,0.7247688633360895,0.5261764774565277,0.3574694617851357,0.22455810799400114,0.6938765362180576,0.4544589251255103,0.28811557468037235,0.203978984800711,0.659865221851788,0.27604868694824314,0.07079525877701516,2026-08-31T00:05:21Z
824473,667472,Dane Myers,CIN,SD,1,8,projected,Michael King,Great American Ball Park,2026-08-31T22:40:00Z,3.3032394548016226,781,2304,0.4963889064048291,Normal,0.07098784795648641,0.5407887275439249,0.28562374468886054,0.670620655907703,0.5775754547246083,0.36945007377515654,0.22156895707394048,0.12087812199507296,0.48928062524030796,0.2598320007137606,0.14348282733480508,0.10429927237828061,0.5266656758020165,0.15302328911913124,0.0239492095977441,2026-08-31T00:05:21Z
824473,669134,Luis Campusano,SD,CIN,0,8,projected,Brady Singer,Great American Ball Park,2026-08-31T22:40:00Z,3.582822483197521,722,3416,-1.097663110980269,Normal,0.09348965450399493,0.5985469469743371,0.2879929816358323,0.4944867913858589,0.6392021114168478,0.4306111997168068,0.2717728123576816,0.157311279013901,0.5551876221527111,0.3152002380575048,0.18144263508903735,0.12987757591717786,0.5807497436769355,0.19770009377272665,0.03863768613548319,2026-08-31T00:05:21Z
824473,624431,Jose Trevino,CIN,SD,1,9,projected,Michael King,Great American Ball Park,2026-08-31T22:40:00Z,3.3032394548016226,1184,2304,-0.5958485024917527,Normal,0.0852272372044191,0.5315280877113914,0.18042444229190271,0.5232903964739661,0.5845554347154447,0.37537306028502515,0.22582514559587286,0.12358404820917665,0.4973381641540902,0.26561047178395025,0.14705429862046668,0.10667682786386062,0.5179594211778833,0.1464422938681027,0.021988652174815555,2026-08-31T00:05:21Z
824473,666023,Freddy Fermin,SD,CIN,0,9,projected,Brady Singer,Great American Ball Park,2026-08-31T22:40:00Z,3.5275041917765297,1193,3416,0.9058309544881965,Normal,0.07705615181576708,0.5813172959849979,0.21127146708042943,0.5104665542072377,0.6118230745782807,0.4030505299304134,0.248923629440832,0.14059387664814987,0.5241393872559047,0.28868333100731924,0.1631030943136855,0.11751651469976684,0.5646562469088037,0.1836979073392306,0.03377335809273943,2026-08-31T00:05:21Z
824635,663538,Nico Hoerner,CHC,MIL,1,1,projected,Kyle Harrison,Wrigley Field,2026-08-31T23:40:00Z,4.503945035797455,3082,1264,-0.05014532764153229,Normal,0.09284147933656198,0.7081197894537982,0.30918565071296067,0.45396241767471485,0.7185608737186254,0.5211627610763906,0.3546508343275754,0.2237318092511393,0.6336104105729607,0.39249657622300294,0.24024273824679485,0.17080961001393868,0.682406303414055,0.305098152906751,0.08733686491959167,2026-08-31T00:05:21Z
824635,592885,Christian Yelich,MIL,CHC,0,1,projected,Clay Holmes,Wrigley Field,2026-08-31T23:40:00Z,4.768653025486186,2678,1806,1.2968903162120458,Normal,0.11553604921111836,0.6777806203643553,0.4479509316974243,0.6748491205153505,0.7301545998033057,0.5360971032188652,0.3697159249948843,0.23690863828580475,0.6305339056210318,0.3906115151270012,0.23949783645483075,0.17054633446318718,0.6542633602827842,0.2759813991065118,0.07474492780322449,2026-08-31T00:05:21Z
824635,608324,Alex Bregman,CHC,MIL,1,2,projected,Kyle Harrison,Wrigley Field,2026-08-31T23:40:00Z,4.457052191497516,3125,1264,0.20589573149543858,Normal,0.17011165190107708,0.6697873032081967,0.42712281421129855,0.5357686500507649,0.7233275470322595,0.526300059957165,0.35910090604732064,0.22709623755357383,0.6673433220743565,0.4271686126590822,0.2672776802269509,0.18977069071530947,0.6469110670146377,0.26551023805321605,0.06823669797627487,2026-08-31T00:05:21Z
