game_pk,pitcher_id,pitcher,team,opponent,expected_bf,starts_seen,k_rate,expected_k,lineup_faced,prob_k_over_5.5,prob_k_over_6.5,k_dist,predicted_at_utc,start_time_utc
824470,663554,Casey Mize,SD,CIN,21.772797024478457,26,0.2314122938231256,4.881355240290024,9,0.3683794663584944,0.2265579668807185,"0.009347,0.040677,0.092155,0.144215,0.174024,0.171201,0.141821,0.101009,0.062762,0.034391,0.016758,0.007307,0.002865,0.001014,0.000325,0.000094,0.000025,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-02T15:30:49Z,2026-09-02T16:40:00Z
822686,656550,Grant Holmes,ATL,WSH,21.697807025302648,25,0.2004286373614716,4.576960614119683,9,0.3154472164429491,0.1833559481161469,"0.012048,0.050165,0.108283,0.160782,0.183376,0.169899,0.132091,0.087976,0.050909,0.025854,0.011608,0.004633,0.001650,0.000526,0.000150,0.000039,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-02T15:30:49Z,2026-09-02T17:05:00Z
822686,695418,Brad Lord,WSH,ATL,22.430823117338004,0,0.2405527795128045,4.515568712443498,9,0.3029825457998459,0.1729553158100413,"0.012052,0.051003,0.111151,0.165198,0.186966,0.170647,0.130027,0.084637,0.047840,0.023770,0.010478,0.004126,0.001459,0.000465,0.000134,0.000035,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-02T15:30:49Z,2026-09-02T17:05:00Z
824470,682227,Brandon Williamson,CIN,SD,21.815408285185853,6,0.2093603039105849,4.102207631296168,8,0.2353201175449528,0.124620172111776,"0.018608,0.070636,0.138588,0.186262,0.191424,0.159162,0.110700,0.065827,0.033985,0.015410,0.006191,0.002219,0.000713,0.000206,0.000054,0.000013,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-02T15:30:49Z,2026-09-02T16:40:00Z
824634,694819,Jacob Misiorowski,MIL,CHC,22.694828688078672,28,0.3337526606974183,8.09544671255813,9,0.8161850677129325,0.7017483114305427,"0.000514,0.003416,0.011841,0.028637,0.054233,0.085173,0.114437,0.133988,0.138418,0.127346,0.105099,0.078236,0.052729,0.032246,0.017906,0.009025,0.004122,0.001702,0.000633,0.000212,0.000063,0.000017,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-02T18:31:38Z,2026-09-02T23:40:00Z
823983,693645,Cam Schlittler,NYY,LAA,22.841403132630575,33,0.28830875749364815,7.522826478158532,9,0.7616940977933837,0.629506206403439,"0.000773,0.005020,0.016914,0.039390,0.071038,0.105171,0.132188,0.144051,0.138042,0.117510,0.089537,0.061416,0.038086,0.021420,0.010948,0.005092,0.002156,0.000830,0.000290,0.000092,0.000026,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-02T18:31:38Z,2026-09-03T01:38:00Z
823906,808967,Yoshinobu Yamamoto,LAD,STL,24.743758351687234,28,0.25895032498806086,7.180202666407951,9,0.7270403585984887,0.5828204197248891,"0.000803,0.005544,0.019413,0.045899,0.082286,0.119015,0.144220,0.150091,0.136458,0.109702,0.078669,0.050644,0.029402,0.015442,0.007351,0.003176,0.001245,0.000443,0.000143,0.000041,0.000011,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-02T18:31:38Z,2026-09-03T02:10:00Z
824390,656302,Dylan Cease,TOR,CLE,23.77213347478257,29,0.31822263217612057,6.92193007026031,9,0.6936073113594812,0.5439792437598299,"0.001112,0.007192,0.023829,0.053714,0.092274,0.128272,0.149628,0.150017,0.131462,0.101917,0.070515,0.043811,0.024539,0.012416,0.005678,0.002344,0.000872,0.000291,0.000087,0.000023,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-02T18:31:38Z,2026-09-02T22:40:00Z
823983,672282,Reid Detmers,LAA,NYY,23.063750728712073,27,0.267167363057774,6.490864228097988,9,0.6326304341153601,0.4768987509558832,"0.001879,0.010980,0.033195,0.068914,0.109867,0.142534,0.155732,0.146530,0.120591,0.087795,0.057033,0.033275,0.017523,0.008360,0.003622,0.001427,0.000511,0.000166,0.000049,0.000013,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-02T18:31:38Z,2026-09-03T01:38:00Z
822931,643377,Griffin Jax,TB,NYM,19.95948839171303,17,0.2561221626965572,6.312505483800306,9,0.5951021872518822,0.45191461225802954,"0.003699,0.018451,0.047011,0.082921,0.115675,0.137140,0.143188,0.133397,0.111220,0.083092,0.055772,0.033767,0.018519,0.009233,0.004196,0.001739,0.000657,0.000226,0.000070,0.000020,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-02T18:31:38Z,2026-09-02T22:40:00Z
