game_pk,pitcher_id,pitcher,team,opponent,expected_bf,starts_seen,k_rate,expected_k,lineup_faced,prob_k_over_5.5,prob_k_over_6.5,k_dist,predicted_at_utc,start_time_utc
823336,694973,Paul Skenes,PIT,LAA,22.23645166328284,29,0.2848936073759636,7.616003662714028,9,0.7687198822905154,0.6397368229948455,"0.000743,0.004855,0.016395,0.038195,0.068904,0.102189,0.128983,0.141577,0.137095,0.118322,0.091711,0.064203,0.040763,0.023539,0.012386,0.005944,0.002603,0.001039,0.000378,0.000125,0.000038,0.000010,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:35:00Z
824385,668909,Gavin Williams,CLE,DET,23.26710147125739,30,0.3053732822152845,7.348551352268569,9,0.7424593223474927,0.6046562229243304,"0.000823,0.005446,0.018550,0.043227,0.077217,0.112277,0.137803,0.146201,0.136299,0.112960,0.083912,0.056193,0.034054,0.018720,0.009348,0.004243,0.001751,0.000657,0.000224,0.000069,0.000020,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:40:00Z
824794,801139,Payton Tolle,BOS,BAL,22.897693672383205,22,0.2654436972009742,7.092853962613766,9,0.7105897886157149,0.566944217088846,"0.001103,0.006951,0.022622,0.050533,0.086754,0.121447,0.143646,0.146930,0.132098,0.105630,0.075790,0.049114,0.028882,0.015462,0.007550,0.003366,0.001369,0.000508,0.000171,0.000053,0.000015,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:35:00Z
824469,690986,Kyle Harrison,MIL,CIN,20.663119893596807,23,0.2757122784730944,6.481694459122375,9,0.6243255017004486,0.4756322766459201,"0.002630,0.013884,0.038136,0.073091,0.110005,0.137928,0.148693,0.140312,0.117231,0.087454,0.058640,0.035520,0.019505,0.009730,0.004412,0.001819,0.000681,0.000231,0.000071,0.000020,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T16:10:00Z
823417,605400,Aaron Nola,PHI,ATL,22.97950759251069,31,0.2462759246750369,5.781887144142866,9,0.5220874117835147,0.3624293726174021,"0.003477,0.018813,0.052146,0.098317,0.141193,0.163966,0.159658,0.133498,0.097441,0.062810,0.036049,0.018527,0.008559,0.003563,0.001339,0.000454,0.000139,0.000039,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:10:00Z
823578,681035,Christian Scott,NYM,SF,22.63157894736842,0,0.2376399655469422,5.761381150533067,9,0.5186403809060536,0.3591099582112669,"0.003596,0.019252,0.052934,0.099246,0.141975,0.164358,0.159530,0.132901,0.096603,0.062010,0.035469,0.018199,0.008417,0.003521,0.001334,0.000459,0.000143,0.000040,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:40:00Z
823336,700712,Walbert Ureña,LAA,PIT,22.14863000197122,22,0.2304897841996402,5.715666724828084,9,0.5112169196885503,0.352800881952053,"0.003984,0.020619,0.055202,0.101492,0.143220,0.164266,0.158416,0.131336,0.095070,0.060774,0.034601,0.017657,0.008113,0.003368,0.001266,0.000432,0.000133,0.000037,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:35:00Z
823578,702885,Cesar Perdomo,SF,NYM,22.63157894736842,0,0.2376399655469422,5.608236440393997,9,0.4925074657174769,0.3346692089289865,"0.004245,0.022001,0.058679,0.106846,0.148539,0.167183,0.157838,0.127977,0.090614,0.056720,0.031678,0.015895,0.007201,0.002955,0.001101,0.000373,0.000115,0.000032,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:40:00Z
824794,680694,Kyle Bradish,BAL,BOS,23.180646139845287,30,0.2367194001969784,5.413811278588212,9,0.4596682960161459,0.303115274353035,"0.004843,0.024889,0.065331,0.116320,0.157329,0.171620,0.156553,0.122297,0.083178,0.049844,0.026550,0.012655,0.005426,0.002101,0.000737,0.000235,0.000068,0.000018,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:35:00Z
823822,605280,Clay Holmes,CHC,MIA,22.67480294940249,16,0.2013213562589487,4.970183626157112,9,0.3819454252016637,0.2358126521653175,"0.007583,0.035635,0.085783,0.140265,0.174256,0.174532,0.146133,0.104774,0.065405,0.035963,0.017555,0.007646,0.002980,0.001041,0.000326,0.000091,0.000023,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:40:00Z
823417,641816,Tyler Mahle,ATL,PHI,22.347331743994133,24,0.2310955304289625,4.797762080135291,9,0.3515399872003493,0.2098724575018472,"0.008738,0.040138,0.094133,0.149681,0.180558,0.175211,0.141668,0.097676,0.058367,0.030590,0.014189,0.005864,0.002171,0.000722,0.000217,0.000059,0.000014,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:10:00Z
824385,695549,Jackson Jobe,DET,CLE,21.421657592256505,4,0.2254848223840471,4.710979683508608,9,0.3383103975877565,0.2018665516561096,"0.010813,0.045769,0.100931,0.153578,0.179713,0.170886,0.136444,0.093517,0.055903,0.029495,0.013854,0.005829,0.002204,0.000751,0.000230,0.000064,0.000016,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:40:00Z
824469,663903,Brady Singer,CIN,MIL,23.175586023883238,31,0.2002162630141457,4.342304788921332,8,0.2717542778884768,0.1491182786462837,"0.013389,0.056641,0.121620,0.175993,0.192244,0.168358,0.122636,0.076142,0.040995,0.019382,0.008122,0.003038,0.001020,0.000308,0.000084,0.000021,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T16:10:00Z
823822,663969,Tyler Phillips,MIA,CHC,20.42479294683409,15,0.2095421087669149,4.334072433653066,8,0.2762544829200793,0.1553367498234536,"0.016194,0.062139,0.124343,0.172559,0.185462,0.163048,0.120918,0.077124,0.042875,0.020978,0.009101,0.003520,0.001219,0.000379,0.000106,0.000027,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:41:33Z,2026-09-06T17:40:00Z
823091,693433,Bryan Woo,SEA,ATH,22.9062720497975,29,0.2590838528914355,6.513720395575081,9,0.6361082689441154,0.4804081997662738,"0.001765,0.010555,0.032418,0.067992,0.109081,0.142080,0.155700,0.146921,0.121291,0.088600,0.057737,0.033764,0.017794,0.008476,0.003657,0.001431,0.000508,0.000164,0.000048,0.000013,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-06T18:04:41Z,2026-09-06T20:10:00Z
822848,693855,Ian Seymour,TB,TEX,21.635105541139882,13,0.2719559947790416,6.2418334164331455,9,0.5922725892867375,0.4378197324347688,"0.002821,0.015022,0.041697,0.080311,0.120124,0.147752,0.154453,0.140110,0.111878,0.079448,0.050556,0.028983,0.015025,0.007059,0.003009,0.001164,0.000409,0.000130,0.000038,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-06T18:04:41Z,2026-09-06T18:35:00Z
823253,543037,Gerrit Cole,NYY,SD,23.433540443972504,18,0.250474569894312,5.728959273662277,9,0.5130631978811391,0.35378108136168984,"0.003650,0.019627,0.053990,0.100918,0.143590,0.165162,0.159282,0.131910,0.095364,0.060892,0.034632,0.017652,0.008100,0.003358,0.001261,0.000429,0.000133,0.000037,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-06T18:04:41Z,2026-09-06T20:10:00Z
823091,695611,Gage Jump,ATH,SEA,22.59653603868616,18,0.24097535654270155,5.728700080978598,9,0.5133028307949538,0.35443525524165237,"0.003803,0.020039,0.054383,0.100878,0.143075,0.164519,0.158868,0.131833,0.095521,0.061120,0.034818,0.017763,0.008148,0.003370,0.001259,0.000426,0.000130,0.000036,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-06T18:04:41Z,2026-09-06T20:10:00Z
