market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc,key,pitcher,team,opponent,expected_k,expected_bf,starts_seen,model_prob,market_prob,edge,side
pitcher_strikeouts,Landen Roupp,4.5,0.458215582297109,0.0619905213998625,2,2026-09-14T23:46:00Z,St. Louis Cardinals,San Francisco Giants,2026-09-14,2026-09-14T03:43:43Z,landen roupp,Landen Roupp,SF,STL,5.574560838618501,22.798527696333423,28,0.653492,0.458215582297109,0.19527641770289095,OVER
pitcher_strikeouts,Sandy Alcantara,3.5,0.4979222937876584,0.065358756750799,2,2026-09-15T01:41:00Z,Arizona Diamondbacks,Miami Marlins,2026-09-14,2026-09-14T03:43:43Z,sandy alcantara,Sandy Alcantara,MIA,AZ,4.672434030116022,26.43267521671361,33,0.687445,0.4979222937876584,0.18952270621234157,OVER
pitcher_strikeouts,Casey Mize,3.5,0.5795601552393274,0.0618131868131868,1,2026-09-15T00:41:00Z,Colorado Rockies,San Diego Padres,2026-09-14,2026-09-14T03:43:43Z,casey mize,Casey Mize,SD,COL,5.189997152807791,21.743057187951244,26,0.7527010000000001,0.5795601552393274,0.1731408447606727,OVER
pitcher_strikeouts,Brandon Young,3.5,0.5203045685279188,0.0607105087932318,3,2026-09-14T23:11:00Z,New York Mets,Baltimore Orioles,2026-09-14,2026-09-14T03:43:43Z,brandon young,Brandon Young,BAL,NYM,4.64838118700578,24.02396820438058,25,0.682401,0.5203045685279188,0.1620964314720812,OVER
pitcher_strikeouts,Casey Mize,4.5,0.4386821774265163,0.0602579794746256,1,2026-09-15T00:41:00Z,Colorado Rockies,San Diego Padres,2026-09-14,2026-09-14T03:43:43Z,casey mize,Casey Mize,SD,COL,5.189997152807791,21.743057187951244,26,0.591095,0.4386821774265163,0.15241282257348376,OVER
pitcher_strikeouts,Quinn Mathews,4.5,0.5504206655531736,0.0643141872133469,2,2026-09-14T23:46:00Z,St. Louis Cardinals,San Francisco Giants,2026-09-14,2026-09-14T03:43:43Z,quinn mathews,Quinn Mathews,STL,SF,5.84857998827537,22.945033240196555,6,0.694198,0.5504206655531736,0.1437773344468264,OVER
pitcher_strikeouts,Corbin Burnes,3.5,0.5733441824773093,0.0653873685369749,2,2026-09-15T01:41:00Z,Arizona Diamondbacks,Miami Marlins,2026-09-14,2026-09-14T03:43:43Z,corbin burnes,Corbin Burnes,AZ,MIA,4.666793803872338,21.31786941580756,1,0.680616,0.5733441824773093,0.10727181752269066,OVER
pitcher_strikeouts,Reynaldo Lopez,4.5,0.5548000406040134,0.0621583973854746,4,2026-09-14T23:41:00Z,Chicago Cubs,Atlanta Braves,2026-09-14,2026-09-14T03:43:43Z,reynaldo lopez,Reynaldo López,ATL,CHC,4.47620627886599,20.56957219581456,12,0.465214,0.5548000406040134,-0.08958604060401343,UNDER
pitcher_strikeouts,Reid Detmers,6.5,0.5220817448448722,0.0641283640559178,2,2026-09-15T01:39:00Z,Los Angeles Angels,Seattle Mariners,2026-09-14,2026-09-14T03:43:43Z,reid detmers,Reid Detmers,LAA,SEA,6.228584292727496,23.16058918902383,29,0.43544299999999997,0.5220817448448722,-0.08663874484487227,UNDER
pitcher_strikeouts,Jonah Tong,5.5,0.485428809325562,0.0609605911330048,3,2026-09-14T23:11:00Z,New York Mets,Baltimore Orioles,2026-09-14,2026-09-14T03:43:43Z,jonah tong,Jonah Tong,NYM,BAL,6.041957679272407,20.97556567144196,3,0.55918,0.485428809325562,0.07375119067443803,OVER
pitcher_strikeouts,Tomoyuki Sugano,2.5,0.6198708602374504,0.0607600530269554,1,2026-09-15T00:41:00Z,Colorado Rockies,San Diego Padres,2026-09-14,2026-09-14T03:43:43Z,tomoyuki sugano,Tomoyuki Sugano,COL,SD,3.5390109616364764,22.46213625902456,28,0.683078,0.6198708602374504,0.06320713976254955,OVER
pitcher_strikeouts,Kade Anderson,5.5,0.5504206655531736,0.0643141872133469,2,2026-09-15T01:39:00Z,Los Angeles Angels,Seattle Mariners,2026-09-14,2026-09-14T03:43:43Z,kade anderson,Kade Anderson,SEA,LAA,6.297060688075594,22.4726270885176,4,0.601724,0.5504206655531736,0.05130333444682644,OVER
pitcher_strikeouts,Dean Kremer,4.5,0.5667244367417678,0.059795607740813,3,2026-09-14T23:41:00Z,Minnesota Twins,New York Yankees,2026-09-14,2026-09-14T03:43:43Z,dean kremer,Dean Kremer,MIN,NYY,5.343860510027818,21.90878529807261,16,0.615665,0.5667244367417678,0.04894056325823226,OVER
pitcher_strikeouts,David Peterson,4.5,0.4401002058504533,0.0611815752003067,4,2026-09-14T23:41:00Z,Chicago Cubs,Atlanta Braves,2026-09-14,2026-09-14T03:43:43Z,david peterson,David Peterson,CHC,ATL,4.573773907073523,22.60344028726978,22,0.48452800000000007,0.4401002058504533,0.044427794149546784,OVER
pitcher_strikeouts,Tomoyuki Sugano,3.5,0.4291044776119403,0.0592885375494069,1,2026-09-15T00:41:00Z,Colorado Rockies,San Diego Padres,2026-09-14,2026-09-14T03:43:43Z,tomoyuki sugano,Tomoyuki Sugano,COL,SD,3.5390109616364764,22.46213625902456,28,0.47287500000000005,0.4291044776119403,0.04377052238805973,OVER
pitcher_strikeouts,Will Warren,4.5,0.4812406203101549,0.060950071641133,3,2026-09-14T23:41:00Z,Minnesota Twins,New York Yankees,2026-09-14,2026-09-14T03:43:43Z,will warren,Will Warren,NYY,MIN,4.706237190467659,22.60841082622776,30,0.508501,0.4812406203101549,0.02726037968984507,OVER
pitcher_strikeouts,Jose Soriano,5.5,0.4592085979482169,0.0618022328548644,3,2026-09-14T23:08:00Z,Toronto Blue Jays,Detroit Tigers,2026-09-14,2026-09-14T03:43:43Z,jose soriano,José Soriano,TOR,DET,5.5481440198843694,23.42765150356389,29,0.48295199999999994,0.4592085979482169,0.023743402051783047,OVER
pitcher_strikeouts,Troy Melton,3.5,0.5915279878971256,0.0607984867932176,3,2026-09-14T23:08:00Z,Toronto Blue Jays,Detroit Tigers,2026-09-14,2026-09-14T03:43:43Z,troy melton,Troy Melton,DET,TOR,4.072282953817247,23.52370699029971,19,0.582294,0.5915279878971256,-0.009233987897125595,UNDER
pitcher_strikeouts,Tarik Skubal,7.5,0.5,0.0610328638497652,3,2026-09-14T22:41:00Z,Cincinnati Reds,Los Angeles Dodgers,2026-09-14,2026-09-14T03:43:43Z,tarik skubal,Tarik Skubal,LAD,CIN,7.594401311897073,23.821948002360376,25,0.494374,0.5,-0.00562600000000002,UNDER
pitcher_strikeouts,Gavin Williams,7.5,0.5521265329208724,0.0620661518638857,4,2026-09-14T22:41:00Z,Cleveland Guardians,Chicago White Sox,2026-09-14,2026-09-14T03:43:43Z,gavin williams,Gavin Williams,CLE,CWS,7.970280357413162,23.34767102717376,31,0.547881,0.5521265329208724,-0.004245532920872486,UNDER
pitcher_strikeouts,Nick Lodolo,4.5,0.4458598726114649,0.0601754794626911,3,2026-09-14T22:41:00Z,Cincinnati Reds,Los Angeles Dodgers,2026-09-14,2026-09-14T03:43:43Z,nick lodolo,Nick Lodolo,CIN,LAD,4.374688997557622,22.743651971599345,21,0.44670200000000004,0.4458598726114649,0.0008421273885351188,OVER
