game_pk,pitcher_id,pitcher,team,opponent,expected_bf,starts_seen,k_rate,expected_k,lineup_faced,prob_k_over_5.5,prob_k_over_6.5,k_dist,predicted_at_utc,start_time_utc
823579,690997,Nolan McLean,NYM,SF,23.673034114307974,31,0.2577355960933394,6.285670044966413,9,0.6001943402654552,0.44283323896920157,"0.002252,0.012973,0.038368,0.077413,0.119384,0.149416,0.157361,0.142818,0.113577,0.080120,0.050607,0.028836,0.014914,0.007038,0.003044,0.001212,0.000446,0.000153,0.000049,0.000014,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-04T23:10:00Z
824554,805673,Zebby Matthews,MIN,CWS,24.236978197782577,22,0.20207945435470803,5.682869080013113,9,0.5049685389119375,0.3454477265678166,"0.003684,0.019987,0.055189,0.103110,0.146127,0.166934,0.159521,0.130669,0.093338,0.058877,0.033118,0.016743,0.007661,0.003193,0.001220,0.000430,0.000140,0.000043,0.000012,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-04T23:40:00Z
824797,669358,Shane Baz,BAL,BOS,23.785078932235145,31,0.2133495654639308,5.525375867731947,9,0.477540206199989,0.3209816922311848,"0.004522,0.023403,0.061940,0.111390,0.152478,0.168726,0.156559,0.124822,0.087007,0.053715,0.029666,0.014774,0.006678,0.002754,0.001041,0.000362,0.000116,0.000034,0.000010,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-04T23:05:00Z
824797,624133,Ranger Suarez,BOS,BAL,21.90288777094346,29,0.2266092723498517,5.390898034349831,9,0.4552287784020549,0.3036895610671913,"0.006018,0.028458,0.069872,0.118476,0.155277,0.166671,0.151539,0.119238,0.082397,0.050544,0.027749,0.013724,0.006147,0.002504,0.000931,0.000317,0.000100,0.000029,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-04T23:05:00Z
824146,664299,Cristian Javier,HOU,AZ,21.50462981322124,12,0.1984915715940625,5.242038668862151,9,0.43048973263274387,0.2814473005075771,"0.007010,0.032117,0.076359,0.125679,0.160384,0.167962,0.149042,0.114335,0.076903,0.045846,0.024439,0.011732,0.005102,0.002019,0.000729,0.000241,0.000073,0.000020,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T00:10:00Z
823824,684007,Shota Imanaga,CHC,MIA,22.8046867753724,31,0.2316016394359659,5.141693636256413,9,0.4122580409466412,0.2619647177934379,"0.006587,0.031639,0.077939,0.130815,0.167437,0.173325,0.150293,0.111705,0.072323,0.041285,0.020976,0.009558,0.003932,0.001468,0.000500,0.000156,0.000045,0.000012,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-04T23:10:00Z
824387,656492,Foster Griffin,CLE,DET,23.253227693400465,27,0.21891223743206745,5.035617218965009,9,0.3932806563965663,0.2470702768430613,"0.007521,0.035045,0.083921,0.137034,0.170781,0.172418,0.146210,0.106665,0.068071,0.038463,0.019417,0.008817,0.003622,0.001353,0.000461,0.000145,0.000042,0.000011,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-04T23:15:00Z
824146,518876,Merrill Kelly,AZ,HOU,24.306448601803996,29,0.17322533153868955,5.014742542991282,9,0.38880380589996005,0.2423951987853845,"0.007244,0.034616,0.084183,0.138492,0.172808,0.173853,0.146409,0.105826,0.066826,0.037350,0.018661,0.008400,0.003429,0.001277,0.000436,0.000137,0.000040,0.000011,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T00:10:00Z
823256,608331,Max Fried,NYY,SD,22.677219347400598,20,0.2370451905266278,5.009083086432424,9,0.3891730845218384,0.24371594777031405,"0.007876,0.036111,0.085391,0.138184,0.171171,0.172094,0.145457,0.105766,0.067231,0.037801,0.018967,0.008552,0.003485,0.001290,0.000436,0.000135,0.000039,0.000010,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T01:40:00Z
824311,663372,Ryan Feltner,COL,STL,22.57921172492805,19,0.1779391872274622,4.774145103027405,9,0.34812977617268054,0.2099469992997042,"0.009816,0.043113,0.097595,0.151063,0.178776,0.171506,0.138183,0.095739,0.058004,0.031109,0.014903,0.006419,0.002497,0.000881,0.000283,0.000083,0.000022,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T00:40:00Z
823256,621111,Walker Buehler,SD,NYY,21.01268005580993,29,0.19581994000025776,4.6022779234435385,9,0.321199537890788,0.19086757406675872,"0.012849,0.051966,0.109263,0.159077,0.179496,0.166150,0.130332,0.088437,0.052659,0.027812,0.013139,0.005588,0.002150,0.000751,0.000239,0.000069,0.000018,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T01:40:00Z
822852,607259,Nick Martinez,TB,TEX,23.619782341393968,26,0.16663913472375502,4.47004346511637,9,0.29470887098850373,0.16758511960513253,"0.012487,0.052952,0.114685,0.168419,0.187821,0.168927,0.127124,0.082026,0.046173,0.022966,0.010194,0.004070,0.001471,0.000485,0.000146,0.000041,0.000010,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T00:05:00Z
824311,669467,Andre Pallante,STL,COL,23.12315956822002,28,0.17869051050080018,4.147690386937553,9,0.24054886848942053,0.12773672708492756,"0.016822,0.066746,0.135269,0.185704,0.193223,0.161687,0.112812,0.067229,0.034811,0.015863,0.006426,0.002333,0.000765,0.000228,0.000062,0.000015,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T00:40:00Z
824067,592791,Jameson Taillon,TOR,KC,22.353332707724483,20,0.20668024307945232,4.013401876350589,9,0.22064344934701044,0.114825836815423,"0.019943,0.075056,0.145130,0.191262,0.192097,0.155869,0.105818,0.061509,0.031117,0.013870,0.005499,0.001955,0.000628,0.000183,0.000049,0.000012,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T00:10:00Z
823579,683363,Matt Wilkinson,SF,NYM,21.959301176238014,2,0.20566472048351506,3.913963642989553,9,0.20642161938325232,0.10594517713302663,"0.022630,0.081711,0.152491,0.194947,0.190677,0.151124,0.100476,0.057350,0.028571,0.012577,0.004937,0.001741,0.000554,0.000160,0.000042,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-04T23:10:00Z
823824,676083,Janson Junk,MIA,CHC,22.02534208643884,24,0.18018421798737982,3.882402941138833,9,0.20084440001855486,0.10175725950375553,"0.022857,0.082831,0.154548,0.196903,0.191465,0.150551,0.099087,0.055836,0.027370,0.011810,0.004528,0.001554,0.000481,0.000135,0.000035,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-04T23:10:00Z
824387,808825,Andrew Sears,DET,CLE,22.793046357615893,0,0.21457107576087747,3.7761627054441393,9,0.18379830490460622,0.09057007283218124,"0.024652,0.088457,0.162483,0.202570,0.191762,0.146277,0.093228,0.050849,0.024135,0.010088,0.003747,0.001245,0.000372,0.000101,0.000025,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-04T23:15:00Z
823093,695034,Kade Morris,ATH,SEA,22.65391541768328,1,0.21192194463315944,3.7680686465274724,9,0.18218671846337703,0.0892136806996927,"0.024675,0.088618,0.162857,0.203086,0.192193,0.146384,0.092973,0.050410,0.023724,0.009814,0.003604,0.001185,0.000352,0.000095,0.000023,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T02:10:00Z
823905,800600,Jackson Kent,WSH,LAD,22.428427342620083,4,0.20900227497106322,3.760245747355967,9,0.1815948620612464,0.08906065970212426,"0.025165,0.089554,0.163491,0.202962,0.191541,0.145693,0.092534,0.050235,0.023697,0.009832,0.003622,0.001194,0.000354,0.000095,0.000023,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T02:10:00Z
824554,607200,Erick Fedde,CWS,MIN,21.173975526943895,15,0.19221923025039173,3.466353766795131,9,0.14408513253274322,0.06719851193806109,"0.035572,0.112726,0.185485,0.210062,0.182778,0.129292,0.076887,0.039293,0.017528,0.006904,0.002423,0.000762,0.000216,0.000056,0.000013,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-04T23:40:00Z
822852,592866,Trevor Williams,TEX,TB,22.793046357615893,0,0.21457107576087747,3.3835215691508846,9,0.12840368081307513,0.05676785096501327,"0.035238,0.115417,0.192601,0.217121,0.184944,0.126274,0.071636,0.034589,0.014464,0.005308,0.001729,0.000504,0.000133,0.000032,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T00:05:00Z
824067,663738,Daniel Lynch IV,KC,TOR,17.95126988461801,5,0.20392040675148065,2.864457221249838,9,0.07964281634721652,0.0327626174049016,"0.064906,0.169624,0.228165,0.212157,0.153608,0.091897,0.046880,0.020759,0.008070,0.002776,0.000851,0.000233,0.000057,0.000013,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-04T22:49:37Z,2026-09-05T00:10:00Z
