game_pk,game_date,home_team,away_team,home_runs,away_runs,total_runs,home_lineup_runs,away_lineup_runs,home_win_prob,away_win_prob,home_hitters,away_hitters,predicted_at_utc,start_time_utc
823543,2026-09-22,NYY,TB,4.482829587577431,4.589695852147307,9.072525439724739,4.31046845827467,4.413225802421455,0.4990976141338177,0.5009023858661823,9,9,2026-09-20T03:45:12Z,2026-09-22T17:05:00Z
824785,2026-09-22,BAL,TOR,4.589059983487656,4.422337749039998,9.011397732527655,4.412614382391431,4.2523024814279875,0.5217544526135187,0.4782455473864813,9,9,2026-09-20T03:45:12Z,2026-09-22T22:35:00Z
823328,2026-09-22,PIT,STL,4.274537418782816,4.337460532340572,8.611997951123389,4.110184952922861,4.170688724254869,0.50284509274772,0.49715490725227995,9,9,2026-09-20T03:45:12Z,2026-09-22T22:40:00Z
823412,2026-09-22,PHI,MIL,4.7245636385516265,4.9402102806883725,9.664773919239998,4.542908032802046,4.750263238014212,0.4905945164873587,0.5094054835126414,9,9,2026-09-20T03:45:12Z,2026-09-22T22:40:00Z
824222,2026-09-22,DET,WSH,4.330952006946173,4.4101442056644276,8.7410962126106,4.1644304463359,4.240577769817123,0.5014285011449094,0.49857149885509056,9,9,2026-09-20T03:45:12Z,2026-09-22T22:40:00Z
824709,2026-09-22,BOS,CLE,4.249414993169042,4.175159573130871,8.424574566299913,4.086028464016031,4.014628104114452,0.5148694159701587,0.4851305840298413,9,9,2026-09-20T03:45:12Z,2026-09-22T22:45:00Z
823494,2026-09-22,NYY,TB,4.482829587577431,4.589695852147307,9.072525439724739,4.31046845827467,4.413225802421455,0.4990976141338177,0.5009023858661823,9,9,2026-09-20T03:45:12Z,2026-09-22T23:05:00Z
824867,2026-09-22,ATL,CIN,4.6309550998026685,4.454795628382334,9.085750728185001,4.45289866576728,4.283512381870184,0.5223901457067182,0.47760985429328184,9,9,2026-09-20T03:45:12Z,2026-09-22T23:15:00Z
824061,2026-09-22,KC,CWS,4.053978915323208,4.433591272770006,8.487570188093216,3.8981067434362773,4.263123316379437,0.4754115367928015,0.5245884632071984,9,9,2026-09-20T03:45:12Z,2026-09-22T23:40:00Z
824624,2026-09-22,CHC,MIA,4.833309903421331,4.6063168826347685,9.439626786056099,4.647473092775553,4.429207767887812,0.5257809530643508,0.4742190469356492,9,9,2026-09-20T03:45:12Z,2026-09-22T23:40:00Z
822840,2026-09-22,TEX,NYM,4.407018021294857,4.581185543396493,8.98820356469135,4.237571784678377,4.405042708078048,0.49350625140007776,0.5064937485999222,9,9,2026-09-20T03:45:12Z,2026-09-23T00:05:00Z
824302,2026-09-22,COL,AZ,4.702184078620616,5.026373646534882,9.728557725155497,4.5213889486369885,4.833113692952177,0.48217469200160734,0.5178253079983927,9,9,2026-09-20T03:45:12Z,2026-09-23T00:40:00Z
823089,2026-09-22,SEA,HOU,4.38649799275834,4.346290155035678,8.732788147794018,4.217840734447366,4.179178855182707,0.5115648367899436,0.4884351632100564,9,9,2026-09-20T03:45:12Z,2026-09-23T01:40:00Z
824953,2026-09-22,ATH,LAA,4.320193374768773,4.398340063535903,8.718533438304675,4.154085474761835,4.229227487294004,0.5015209172673111,0.4984790827326889,9,9,2026-09-20T03:45:12Z,2026-09-23T01:40:00Z
823166,2026-09-22,SF,MIN,4.0897063602458115,4.1495428256368445,8.239249185882656,3.9324604973376944,3.9899962995991576,0.5032304508849239,0.4967695491150761,9,9,2026-09-20T03:45:12Z,2026-09-23T01:45:00Z
823897,2026-09-22,LAD,SD,4.871026480873554,4.582040532529371,9.453067013402926,4.683739498688551,4.405864823578412,0.5306911422501609,0.4693088577498391,9,9,2026-09-20T03:45:12Z,2026-09-23T02:10:00Z
