game_pk,pitcher_id,pitcher,team,opponent,expected_bf,starts_seen,k_rate,expected_k,lineup_faced,prob_k_over_5.5,prob_k_over_6.5,k_dist,predicted_at_utc,start_time_utc
824958,656302,Dylan Cease,TOR,ATH,23.749865978058153,29,0.31928831806841607,8.018939184142452,9,0.8101030673850442,0.6911209197847767,"0.000416,0.003059,0.011448,0.029118,0.056560,0.089295,0.118982,0.137128,0.139024,0.125503,0.101808,0.074736,0.049917,0.030453,0.017012,0.008707,0.004079,0.001743,0.000676,0.000236,0.000074,0.000020,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-08T02:05:00Z
823415,666200,Jesús Luzardo,PHI,ATL,24.67926465304207,30,0.2883772611997161,7.216411235689345,9,0.72835661646707,0.5861548236528812,"0.000836,0.005691,0.019673,0.046009,0.081793,0.117641,0.142202,0.148129,0.135296,0.109695,0.079650,0.052117,0.030860,0.016574,0.008081,0.003574,0.001430,0.000517,0.000167,0.000048,0.000012,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T17:05:00Z
824715,678394,Brayan Bello,BOS,LAA,22.844783715012724,0,0.23635553575406548,6.5927425018506005,9,0.6455053679165387,0.49164901216763507,"0.001671,0.010098,0.031239,0.065886,0.106283,0.139317,0.153856,0.146543,0.122349,0.090616,0.060082,0.035920,0.019468,0.009603,0.004319,0.001771,0.000661,0.000224,0.000068,0.000019,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T17:35:00Z
824793,676282,Joey Cantillo,CLE,BAL,21.775083570323805,31,0.24140096080273518,6.487150758122368,9,0.6272440982778378,0.4751465324803338,"0.002166,0.012236,0.035637,0.071418,0.110622,0.140678,0.152098,0.142853,0.118231,0.087119,0.057616,0.034428,0.018691,0.009261,0.004201,0.001747,0.000666,0.000232,0.000073,0.000021,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T17:35:00Z
823820,691587,Eury Pérez,MIA,NYM,21.87677319451253,28,0.2728308670612079,6.1495078316794745,9,0.5779585631331208,0.4221910643124258,"0.002908,0.015688,0.043726,0.083951,0.124502,0.151267,0.155767,0.138887,0.108826,0.075787,0.047344,0.026735,0.013733,0.006446,0.002771,0.001091,0.000393,0.000128,0.000038,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T17:10:00Z
823820,804636,Jonah Tong,NYM,MIA,22.844783715012724,0,0.23635553575406548,5.973279985442371,9,0.5537821437031268,0.39331528736046195,"0.002855,0.016026,0.045918,0.089411,0.132678,0.159329,0.160467,0.138693,0.104519,0.069482,0.041117,0.021819,0.010443,0.004528,0.001784,0.000639,0.000208,0.000061,0.000016,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T17:10:00Z
824229,657746,Joe Ryan,MIN,DET,22.844783715012724,0,0.23635553575406548,5.766988705212912,9,0.5188664367933052,0.3603577512436201,"0.003663,0.019535,0.053405,0.099509,0.141609,0.163412,0.158509,0.132306,0.096585,0.062390,0.035969,0.018625,0.008700,0.003677,0.001408,0.000488,0.000153,0.000043,0.000011,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T19:10:00Z
823254,601713,Nick Pivetta,SD,WSH,22.844783715012724,0,0.23635553575406548,5.6890487128402105,9,0.5062906625678689,0.3475185737951884,"0.003836,0.020430,0.055610,0.102917,0.145172,0.165744,0.158772,0.130630,0.093816,0.059511,0.033642,0.017066,0.007810,0.003236,0.001216,0.000415,0.000129,0.000036,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T21:10:00Z
823902,695505,Chase Burns,CIN,LAD,22.706076884193934,25,0.2730586094718683,5.642701674235671,9,0.49768503648614515,0.3402200999273346,"0.004132,0.021598,0.057855,0.105589,0.147094,0.166048,0.157465,0.128461,0.091682,0.057957,0.032758,0.016669,0.007674,0.003205,0.001216,0.000418,0.000130,0.000037,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-08T01:10:00Z
823175,657277,Logan Webb,SF,STL,24.580726512182782,29,0.21327382485944013,5.5764747702457615,9,0.4875549187161967,0.3285143532645145,"0.003984,0.021470,0.058650,0.108096,0.150827,0.169418,0.159041,0.127879,0.089572,0.055308,0.030359,0.014899,0.006562,0.002599,0.000926,0.000297,0.000085,0.000022,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-08T00:10:00Z
824062,571882,Derek Law,AZ,KC,22.844783715012724,0,0.23635553575406548,5.236608085598856,9,0.4282165856855243,0.2759960229824721,"0.005927,0.029215,0.073620,0.126044,0.164204,0.172774,0.152221,0.115025,0.075838,0.044195,0.022993,0.010761,0.004555,0.001750,0.000611,0.000193,0.000055,0.000014,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T18:10:00Z
823254,663623,Jake Irvin,WSH,SD,21.92103048484669,21,0.2281712237089467,5.137188595918332,9,0.41160143647192615,0.263459192505941,"0.007089,0.033136,0.079746,0.131419,0.166123,0.170884,0.148142,0.110702,0.072421,0.041946,0.021690,0.010077,0.004226,0.001605,0.000553,0.000173,0.000049,0.000013,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T21:10:00Z
823742,688107,Robert Gasser,MIL,CHC,21.734382531302195,18,0.2234101948718811,4.881511284796887,9,0.36725914879627547,0.2254697921471712,"0.008917,0.039891,0.091915,0.144975,0.175168,0.171875,0.141789,0.100599,0.062365,0.034171,0.016686,0.007303,0.002875,0.001020,0.000326,0.000094,0.000024,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T18:10:00Z
824715,680570,Grayson Rodriguez,LAA,BOS,21.795456013226385,15,0.21693860828411954,4.852991960294209,9,0.3622789491508432,0.22124870815663294,"0.009126,0.040701,0.093365,0.146516,0.176111,0.171901,0.141030,0.099441,0.061209,0.033277,0.016126,0.007016,0.002756,0.000981,0.000317,0.000093,0.000025,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T17:35:00Z
824229,675512,Troy Melton,DET,MIN,23.242879422145613,17,0.21652068614917525,4.773445517245895,9,0.3470948437382419,0.20812073486963542,"0.009262,0.041914,0.096811,0.151598,0.180305,0.173015,0.138974,0.095763,0.057588,0.030598,0.014493,0.006158,0.002357,0.000814,0.000254,0.000072,0.000018,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T19:10:00Z
824062,702070,Noah Cameron,KC,AZ,23.86856034007596,29,0.2197348299245157,4.676547616021208,9,0.32930233310408386,0.19307240459996122,"0.009699,0.044053,0.101451,0.157411,0.184479,0.173604,0.136230,0.091435,0.053440,0.027550,0.012642,0.005195,0.001918,0.000637,0.000190,0.000051,0.000012,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T18:10:00Z
824793,669432,Trevor Rogers,BAL,CLE,22.76362334741773,28,0.22106976768716616,4.629982150466813,9,0.3222883058223104,0.18808464727044874,"0.010591,0.046572,0.104612,0.159395,0.184456,0.172087,0.134204,0.089607,0.052087,0.026677,0.012142,0.004941,0.001804,0.000592,0.000175,0.000046,0.000011,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-07T17:35:00Z
823175,700241,Michael McGreevy,STL,SF,22.661973586759647,30,0.18524099455168608,4.622261476793669,9,0.32092378641882907,0.1871307089466601,"0.010693,0.046915,0.105143,0.159853,0.184597,0.171875,0.133793,0.089193,0.051789,0.026514,0.012075,0.004922,0.001803,0.000595,0.000177,0.000047,0.000011,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-07T15:12:23Z,2026-09-08T00:10:00Z
