game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,predicted_at_utc
823423,607208,Trea Turner,PHI,MIA,1,2,confirmed,Cade Gibson,Citizens Bank Park,2026-08-18T22:40:00Z,4.415956697742139,3445,426,0.12764784018986675,0.7082623963155064,0.3570989074836652,0.5676599081091463,0.7329682215146109,0.5388167098101311,0.37149339786732904,0.23751334849569858,2026-08-18T22:18:22Z
823423,669364,Xavier Edwards,MIA,PHI,0,2,confirmed,Zack Wheeler,Citizens Bank Park,2026-08-18T22:40:00Z,4.5565722614570054,1675,3648,0.07536014468175802,0.6954704047610847,0.3682465882346862,0.5777668528589754,0.6790538350304658,0.47801738205119404,0.3163056990079289,0.19361424463947802,2026-08-18T22:18:22Z
823423,547180,Bryce Harper,PHI,MIA,1,3,confirmed,Cade Gibson,Citizens Bank Park,2026-08-18T22:40:00Z,4.288573007023109,3018,426,0.149435169298167,0.6557077302669855,0.5242877587421824,0.6053207469749244,0.7195036407526803,0.5220780475451103,0.35508640627642496,0.22353196916472237,2026-08-18T22:18:22Z
823423,672640,Otto Lopez,MIA,PHI,0,3,confirmed,Zack Wheeler,Citizens Bank Park,2026-08-18T22:40:00Z,4.358753042477472,1720,3648,0.07836936436849774,0.6599309583500906,0.212815930734737,0.5896962715555025,0.6640930701820824,0.46125670707821725,0.3010631390658519,0.18141194624644585,2026-08-18T22:18:22Z
823423,650333,Luis Arraez,PHI,MIA,1,4,confirmed,Cade Gibson,Citizens Bank Park,2026-08-18T22:40:00Z,4.1986852581620315,3323,426,0.06632354854602676,0.7325942158959321,0.265904782792557,0.31641549772228766,0.7093758776272348,0.50971432333262,0.3431428268956842,0.21348628961142957,2026-08-18T22:18:22Z
823423,665052,Griffin Conine,MIA,PHI,0,4,confirmed,Zack Wheeler,Citizens Bank Park,2026-08-18T22:40:00Z,3.5910362223231376,494,3648,0.15371036372773209,0.5787499571461158,0.3283543088654268,0.7534895595050225,0.6526742760376222,0.44637172482947,0.28633808511887904,0.16892023475907897,2026-08-18T22:18:22Z
823423,664761,Alec Bohm,PHI,MIA,1,5,confirmed,Cade Gibson,Citizens Bank Park,2026-08-18T22:40:00Z,4.056030328525671,3246,426,0.1006929331838734,0.6682704043194588,0.3325318839434999,0.43850159332414584,0.6893894181603883,0.4865722299505643,0.32171256974312945,0.19613549451350976,2026-08-18T22:18:22Z
823423,681715,Heriberto Hernández,MIA,PHI,0,5,confirmed,Zack Wheeler,Citizens Bank Park,2026-08-18T22:40:00Z,3.8313880288269035,715,3648,0.12764811211889912,0.5611989912479198,0.2794718944643779,0.8080085334758802,0.6312656720234877,0.42559778363930156,0.26947822651115594,0.1567508498568628,2026-08-18T22:18:22Z
823423,681082,Bryson Stott,PHI,MIA,1,6,confirmed,Cade Gibson,Citizens Bank Park,2026-08-18T22:40:00Z,3.844622484162643,3105,426,0.07780237188211504,0.6172755904663673,0.3621692837083528,0.4804026894274498,0.6465833526149987,0.4403317043556837,0.28116141783026427,0.164882494347763,2026-08-18T22:18:22Z
823423,682663,Agustín Ramírez,MIA,PHI,0,6,confirmed,Zack Wheeler,Citizens Bank Park,2026-08-18T22:40:00Z,4.0999073266408805,810,3648,0.09307848658110172,0.5785955716875784,0.2511400987471985,0.7225722104702784,0.6276580631347366,0.4223542632554949,0.2669962816720506,0.15505783246680258,2026-08-18T22:18:22Z
823423,669016,Brandon Marsh,PHI,MIA,1,7,confirmed,Cade Gibson,Citizens Bank Park,2026-08-18T22:40:00Z,3.4930622536619835,2645,426,0.08101846216285824,0.5775309643445905,0.28452206787947315,0.6228231408522267,0.6142205304287122,0.4064402998705111,0.2522024320556241,0.14310641875247454,2026-08-18T22:18:22Z
823423,683357,Owen Caissie,MIA,PHI,0,7,confirmed,Zack Wheeler,Citizens Bank Park,2026-08-18T22:40:00Z,3.2221906973738834,391,3648,0.1249701087944382,0.5238294149237318,0.2610229476743525,0.8220215449157947,0.5928717592499808,0.3837324189318433,0.23269285855637262,0.12843254329184495,2026-08-18T22:18:22Z
823423,592663,J.T. Realmuto,PHI,MIA,1,8,confirmed,Cade Gibson,Citizens Bank Park,2026-08-18T22:40:00Z,3.70884269081576,2755,426,0.10128377988942411,0.604507458757638,0.3405519203058483,0.5588388971284197,0.6527134333443565,0.4459253322448994,0.2853950283851634,0.1676868740078651,2026-08-18T22:18:22Z
823423,691594,Javier Sanoja,MIA,PHI,0,8,confirmed,Zack Wheeler,Citizens Bank Park,2026-08-18T22:40:00Z,3.1941999123334104,800,3648,0.05646560822075021,0.5211632301234286,0.15799500255065774,0.39821480538723725,0.5387112998472299,0.3351773657786478,0.19577526603032658,0.10344059868849365,2026-08-18T22:18:22Z
823423,702222,Justin Crawford,PHI,MIA,1,9,confirmed,Cade Gibson,Citizens Bank Park,2026-08-18T22:40:00Z,3.009955564908972,436,426,0.04926098909619101,0.5380264921535146,0.22627262715838378,0.421134971370922,0.5574521880913861,0.34926258245473024,0.20482824786262738,0.1084920655264993,2026-08-18T22:18:22Z
823423,640459,Brian Navarreto,MIA,PHI,0,9,confirmed,Zack Wheeler,Citizens Bank Park,2026-08-18T22:40:00Z,2.7907937239924827,91,3648,0.05993909979592082,0.44466276822391104,0.17880166003371942,0.6526377986779082,0.48074331021515543,0.28340332117289874,0.15641891824000076,0.07677224081081731,2026-08-18T22:18:22Z
