game_pk,game_date,home_team,away_team,home_runs,away_runs,total_runs,home_win_prob,away_win_prob,home_hitters,away_hitters,predicted_at_utc,start_time_utc
823337,2026-09-03,PIT,SF,4.171176082953024,3.8761650459661636,8.047341128919188,0.5351216133496038,0.46487838665039616,9,9,2026-09-03T01:35:06Z,2026-09-03T16:35:00Z
824388,2026-09-03,CLE,TOR,3.858092620100576,3.9028191944194432,7.7609118145200195,0.5048079008410912,0.4951920991589088,9,9,2026-09-03T01:35:06Z,2026-09-03T17:10:00Z
824144,2026-09-03,HOU,CWS,4.167524069600429,4.168822197581827,8.336346267182256,0.5083229217869505,0.4916770782130495,9,9,2026-09-03T01:35:06Z,2026-09-03T18:10:00Z
824632,2026-09-03,CHC,MIL,4.259615238207254,4.441947050492134,8.701562288699389,0.49274193619332685,0.5072580638066732,9,9,2026-09-03T01:35:06Z,2026-09-03T23:15:00Z
824796,2026-09-03,BAL,BOS,4.15779112252212,4.34181286557653,8.499603988098649,0.4924702201606634,0.5075297798393366,9,9,2026-09-03T01:35:06Z,2026-09-03T23:15:00Z
824069,2026-09-03,KC,MIA,3.6281068653774162,4.030933246287389,7.659040111664805,0.4715106520339498,0.5284893479660502,9,9,2026-09-03T01:35:06Z,2026-09-03T23:40:00Z
822853,2026-09-03,TEX,TB,3.9125526851229204,4.317598327186948,8.230151012309868,0.4728082423432429,0.5271917576567571,9,9,2026-09-03T01:35:06Z,2026-09-04T00:05:00Z
823095,2026-09-03,SEA,ATH,4.35465239777287,3.7300857679895434,8.084738165762413,0.5642987260718253,0.4357012739281747,9,9,2026-09-03T01:35:06Z,2026-09-04T01:40:00Z
823907,2026-09-03,LAD,STL,4.824786896339104,3.6503453246259236,8.475132220965028,0.6086348525181994,0.3913651474818006,9,9,2026-09-03T01:35:06Z,2026-09-04T02:10:00Z
