market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc
pitcher_strikeouts,Daniel Lynch IV,2.5,0.5699824597819796,0.068439935435062,4,2026-09-17T00:11:00Z,Houston Astros,Kansas City Royals,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Keider Montero,2.5,0.5582686586689751,0.06487077377487149,6,2026-09-16T19:08:00Z,Toronto Blue Jays,Detroit Tigers,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Brady Basso,2.5,0.5245331902548949,0.06608626909752335,6,2026-09-16T22:41:00Z,Tampa Bay Rays,Athletics,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Jake Bennett,3.5,0.6202531645569621,0.07482993197278898,1,2026-09-17T00:05:00Z,Texas Rangers,Boston Red Sox,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Chris Bassitt,3.5,0.5771080125893128,0.06618734234992096,6,2026-09-16T23:11:00Z,New York Mets,Baltimore Orioles,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Nick Martinez,3.5,0.5738702207272954,0.0669252622377623,6,2026-09-16T22:41:00Z,Tampa Bay Rays,Athletics,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,JR Ritchie,3.5,0.558797046641455,0.06466784244562018,5,2026-09-16T23:41:00Z,Chicago Cubs,Atlanta Braves,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Ryan Gusto,3.5,0.5050607287449393,0.0673423150058663,6,2026-09-17T01:41:00Z,Arizona Diamondbacks,Miami Marlins,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Mason Adams,3.5,0.4854912633371381,0.06633038670951696,6,2026-09-17T00:41:00Z,Colorado Rockies,San Diego Padres,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Anthony Kay,3.5,0.4739555951001089,0.06648403440556139,6,2026-09-16T17:11:00Z,Cleveland Guardians,Chicago White Sox,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Anthony Molina,3.5,0.47023106763366507,0.06521739130434767,6,2026-09-16T17:16:00Z,St. Louis Cardinals,San Francisco Giants,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Andrew Abbott,3.5,0.44007024716516374,0.06487077377487149,6,2026-09-16T22:41:00Z,Cincinnati Reds,Los Angeles Dodgers,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Daniel Lynch IV,3.5,0.39925167969410963,0.06357718383022348,2,2026-09-17T00:11:00Z,Houston Astros,Kansas City Royals,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Shota Imanaga,4.5,0.584826028403707,0.06344728315929893,2,2026-09-16T23:41:00Z,Chicago Cubs,Atlanta Braves,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,MacKenzie Gore,4.5,0.5636760294518679,0.0650148089287006,5,2026-09-17T00:05:00Z,Texas Rangers,Boston Red Sox,2026-09-16,2026-09-16T17:01:18Z
pitcher_strikeouts,Robert Stock,4.5,0.5598997941495467,0.06432556348559615,6,2026-09-16T23:11:00Z,New York Mets,Baltimore Orioles,2026-09-16,2026-09-16T17:01:18Z
