game_pk,game_date,home_team,away_team,home_runs,away_runs,total_runs,home_lineup_runs,away_lineup_runs,home_win_prob,away_win_prob,home_hitters,away_hitters,predicted_at_utc,start_time_utc
823334,2026-09-17,PIT,MIL,4.30455117247533,4.325648857520175,8.630200029995505,4.139141298930657,4.159428268694041,0.5064197817679028,0.4935802182320972,9,9,2026-09-17T16:07:50Z,2026-09-17T16:35:00Z
824464,2026-09-17,CIN,LAD,4.647967118721187,5.09547974976301,9.743446868484195,4.469360889513471,4.899677068534095,0.4726516048467306,0.5273483951532694,9,9,2026-09-17T16:07:50Z,2026-09-17T16:40:00Z
822924,2026-09-17,TB,ATH,4.3204384794376045,3.8478116400871936,8.168250119524798,4.15443901541208,3.699971398184526,0.5507262111805863,0.4492737888194137,9,9,2026-09-17T17:05:33Z,2026-09-17T17:10:00Z
824305,2026-09-17,COL,SD,4.4796942172101915,5.2642632300471,9.74395744725729,4.307575844828707,5.062000223911008,0.4464399627929321,0.5535600372070679,9,9,2026-09-17T17:05:33Z,2026-09-17T19:10:00Z
823573,2026-09-17,NYM,PHI,4.33761714623873,4.5266469729257635,8.864264119164494,4.1709576451602,4.352724586363681,0.49219528061160733,0.5078047193883927,9,9,2026-09-17T17:05:33Z,2026-09-17T23:15:00Z
824141,2026-09-17,HOU,KC,4.284002041446027,4.3391238848700295,8.623125926316057,4.119402534671691,4.172406492027408,0.503510901969293,0.49648909803070695,9,9,2026-09-17T17:05:33Z,2026-09-17T23:15:00Z
824548,2026-09-17,CWS,DET,4.343459636212552,4.598133979832759,8.94159361604531,4.176575655556579,4.421464926494185,0.486776237804296,0.513223762195704,9,9,2026-09-17T17:05:33Z,2026-09-17T23:40:00Z
822845,2026-09-17,TEX,BOS,4.152005312996232,4.469423812676764,8.621429125672996,3.9924773715919555,4.297700048772172,0.4810330870036507,0.5189669129963492,9,9,2026-09-17T17:05:33Z,2026-09-18T00:05:00Z
823978,2026-09-17,LAA,MIN,4.265320626099848,4.296773567875168,8.562094193975017,4.101438894835906,4.1316833547634735,0.50557170324625,0.49442829675375,9,9,2026-09-17T17:05:33Z,2026-09-18T01:38:00Z
