window,window_start,window_end,n_games,solo,tier,leg_no,n_legs,player_id,name,team,opponent,game_pk,prop_key,prop,line,p,lift,base,kind,edge,clash,slip_p,game_date,built_at_utc
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,MIXED,1,4,690986,Kyle Harrison,MIL,PIT,823334,pitcher_k_over,Over 5.5 K,5.5,0.59604,,0.4401925144516456,arm,0.15584748554835443,False,0.07323662665380734,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,MIXED,2,4,518692,Freddie Freeman,LAD,CIN,824464,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7621336006907974,1.1389647705516293,0.6691458949355185,bat,,False,0.07323662665380734,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,MIXED,3,4,691406,Junior Caminero,TB,ATH,822924,prob_tb_over_2.5,TB 2.5,,0.3248960369227017,1.5447045395467716,0.21032891961205005,bat,,False,0.07323662665380734,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,MIXED,4,4,571970,Max Muncy,LAD,CIN,824464,prob_walk,Walk,,0.4962235862659674,1.5730349932228387,0.31545616493203565,bat,,True,0.07323662665380734,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,SAFE,1,3,690986,Kyle Harrison,MIL,PIT,823334,pitcher_k_over,Over 5.5 K,5.5,0.59604,,0.4401925144516456,arm,0.15584748554835443,False,0.3342866944407108,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,SAFE,2,3,518692,Freddie Freeman,LAD,CIN,824464,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7621336006907974,1.1389647705516293,0.6691458949355185,bat,,False,0.3342866944407108,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,SAFE,3,3,691406,Junior Caminero,TB,ATH,822924,prob_hrr_over_0.5,H+R+RBI 0.5,,0.735889448149294,1.0997443961308426,0.6691458949355185,bat,,False,0.3342866944407108,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,MEDIUM,1,3,656876,Drew Rasmussen,TB,ATH,822924,pitcher_k_under,Under 5.5 K,5.5,0.45909999999999995,,0.45218656966164494,arm,0.006913430338355009,False,0.07575672578179855,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,MEDIUM,2,3,518692,Freddie Freeman,LAD,CIN,824464,prob_hits_over_1.5,Hits 1.5,,0.3485111108722671,1.5743822212823269,0.2213637235997282,bat,,False,0.07575672578179855,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,MEDIUM,3,3,668930,Brice Turang,MIL,PIT,823334,prob_walk,Walk,,0.4734752423033233,1.5009224575000222,0.31545616493203565,bat,,False,0.07575672578179855,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,LOTTO,1,3,691406,Junior Caminero,TB,ATH,822924,prob_hr,HR,,0.2625634874345545,2.4134359509075565,0.1087923992081991,bat,,False,0.0023754480462748135,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,LOTTO,2,3,518692,Freddie Freeman,LAD,CIN,824464,prob_hits_over_2.5,Hits 2.5,,0.1107253693305762,2.257236999475124,0.04905349742021915,bat,,False,0.0023754480462748135,2026-09-17,2026-09-17T17:05:37Z
0,2026-09-17 16:35:00+00:00,2026-09-17 17:10:00+00:00,3,False,LOTTO,3,3,694192,Jackson Chourio,MIL,PIT,823334,prob_hits_over_2.5,Hits 2.5,,0.0817079033705602,1.66568965859061,0.04905349742021915,bat,,False,0.0023754480462748135,2026-09-17,2026-09-17T17:05:37Z
1,2026-09-17 19:10:00+00:00,2026-09-17 19:10:00+00:00,1,True,MIXED,1,3,665487,Fernando Tatis Jr.,SD,COL,824305,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7931152388680374,1.185265044395834,0.6691458949355185,bat,,False,0.09788304801993467,2026-09-17,2026-09-17T17:05:37Z
1,2026-09-17 19:10:00+00:00,2026-09-17 19:10:00+00:00,1,True,MIXED,2,3,701538,Jackson Merrill,SD,COL,824305,prob_tb_over_2.5,TB 2.5,,0.3481298669955888,1.6551688072078317,0.21032891961205005,bat,,False,0.09788304801993467,2026-09-17,2026-09-17T17:05:37Z
1,2026-09-17 19:10:00+00:00,2026-09-17 19:10:00+00:00,1,True,MIXED,3,3,664034,Ty France,SD,COL,824305,prob_hits_over_1.5,Hits 1.5,,0.3545111556036118,1.601487135465077,0.2213637235997282,bat,,False,0.09788304801993467,2026-09-17,2026-09-17T17:05:37Z
1,2026-09-17 19:10:00+00:00,2026-09-17 19:10:00+00:00,1,True,SAFE,1,3,665487,Fernando Tatis Jr.,SD,COL,824305,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7931152388680374,1.185265044395834,0.6691458949355185,bat,,False,0.45885726902327234,2026-09-17,2026-09-17T17:05:37Z
1,2026-09-17 19:10:00+00:00,2026-09-17 19:10:00+00:00,1,True,SAFE,2,3,592518,Manny Machado,SD,COL,824305,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7644029297092247,1.1423561520658894,0.6691458949355185,bat,,False,0.45885726902327234,2026-09-17,2026-09-17T17:05:37Z
1,2026-09-17 19:10:00+00:00,2026-09-17 19:10:00+00:00,1,True,SAFE,3,3,701538,Jackson Merrill,SD,COL,824305,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7568659692956153,1.1310925988248794,0.6691458949355185,bat,,False,0.45885726902327234,2026-09-17,2026-09-17T17:05:37Z
1,2026-09-17 19:10:00+00:00,2026-09-17 19:10:00+00:00,1,True,MEDIUM,1,3,665487,Fernando Tatis Jr.,SD,COL,824305,prob_hits_over_1.5,Hits 1.5,,0.4034479298942758,1.822556665263699,0.2213637235997282,bat,,False,0.04979189802448784,2026-09-17,2026-09-17T17:05:37Z
