pitcher_id,name,game_date,opp,home,pitches,bf,k,last_inning,velo
800048,Parker Messick,2026-08-13,DET,False,102,23,6,6,94.825
800048,Parker Messick,2026-08-07,CWS,False,97,26,8,7,94.8030303030303
800048,Parker Messick,2026-08-01,AZ,True,91,20,6,5,94.13389830508474
800048,Parker Messick,2026-07-26,TB,False,94,29,6,8,94.76268656716418
800048,Parker Messick,2026-07-21,MIN,True,88,22,6,6,94.6296875
669923,George Kirby,2026-09-11,ATH,False,101,28,5,6,96.6140625
669923,George Kirby,2026-09-05,ATH,True,101,27,5,7,95.85172413793103
669923,George Kirby,2026-08-31,BOS,False,86,24,2,5,96.59148936170213
669923,George Kirby,2026-08-25,PHI,True,92,30,9,8,96.93148148148148
669923,George Kirby,2026-08-20,MIL,False,86,20,3,4,94.81794871794872
669923,George Kirby,2026-08-14,HOU,False,100,25,2,5,96.04666666666668
669923,George Kirby,2026-08-08,TB,True,99,20,2,5,96.83965517241379
669923,George Kirby,2026-08-02,MIN,True,94,26,3,7,96.48478260869565
669923,George Kirby,2026-07-27,TEX,False,66,20,3,4,95.17837837837837
669923,George Kirby,2026-07-20,CIN,True,81,21,6,6,96.24897959183673
701656,Logan Henderson,2026-09-09,CHC,True,95,18,6,6,92.91428571428571
701656,Logan Henderson,2026-09-03,CHC,False,102,24,7,7,92.94727272727273
701656,Logan Henderson,2026-08-28,TEX,True,91,22,7,7,92.00357142857142
701656,Logan Henderson,2026-08-22,ATL,True,100,24,4,6,92.21290322580644
701656,Logan Henderson,2026-08-16,LAD,False,93,24,6,7,92.57222222222221
701656,Logan Henderson,2026-08-10,SD,False,91,24,7,7,91.88730158730158
701656,Logan Henderson,2026-08-04,PIT,True,83,23,8,6,91.79622641509434
701656,Logan Henderson,2026-07-28,SF,False,93,21,7,6,91.73076923076923
701656,Logan Henderson,2026-07-22,NYM,True,80,20,9,5,91.23529411764706
701656,Logan Henderson,2026-07-17,MIA,True,73,17,4,5,91.10652173913043
683627,Anthony Molina,2026-09-11,SD,True,72,20,4,3,96.55862068965517
683627,Anthony Molina,2026-09-05,NYM,False,87,18,6,5,95.74222222222221
683627,Anthony Molina,2026-08-31,ATL,False,75,21,6,5,96.1659090909091
683627,Anthony Molina,2026-08-25,CIN,True,52,14,1,6,95.79310344827586
683627,Anthony Molina,2026-06-16,SF,True,33,9,0,9,97.16666666666667
683627,Anthony Molina,2025-09-25,SEA,False,33,11,2,6,95.5875
683627,Anthony Molina,2025-09-18,MIA,True,22,10,0,8,95.66428571428571
683627,Anthony Molina,2025-09-16,MIA,True,31,8,2,8,95.65625
683627,Anthony Molina,2025-09-10,LAD,False,38,10,0,8,96.05263157894737
683627,Anthony Molina,2025-09-01,SF,True,58,12,3,8,94.81818181818181
476594,Robert Stock,2026-09-09,MIA,False,80,20,4,4,93.64426229508197
476594,Robert Stock,2026-08-31,TB,False,72,21,4,6,93.33888888888889
476594,Robert Stock,2026-08-26,MIL,True,87,23,2,4,92.7953846153846
476594,Robert Stock,2026-08-19,SD,True,83,19,6,5,92.94202898550725
476594,Robert Stock,2026-08-14,WSH,True,84,21,5,5,92.7560606060606
476594,Robert Stock,2026-08-08,PIT,False,80,24,4,4,94.47460317460317
476594,Robert Stock,2026-08-02,MIA,True,71,18,4,5,94.12407407407407
476594,Robert Stock,2025-04-07,TOR,True,29,9,0,9,90.652
684007,Shota Imanaga,2026-09-11,PIT,True,100,24,4,6,91.07222222222222
684007,Shota Imanaga,2026-09-04,MIA,False,94,21,4,7,91.44375
684007,Shota Imanaga,2026-08-30,CIN,True,85,24,4,5,91.7452380952381
684007,Shota Imanaga,2026-08-23,SEA,False,72,14,4,3,90.50882352941177
684007,Shota Imanaga,2026-08-17,CWS,True,96,24,10,6,91.52244897959184
684007,Shota Imanaga,2026-08-11,WSH,False,86,21,5,5,90.59705882352942
684007,Shota Imanaga,2026-08-05,LAD,True,89,23,6,5,90.96578947368421
684007,Shota Imanaga,2026-07-31,NYY,True,101,23,6,7,91.02244897959184
684007,Shota Imanaga,2026-07-25,PIT,False,84,23,4,6,90.56792452830189
684007,Shota Imanaga,2026-07-19,MIN,True,99,26,4,7,90.18108108108108
683003,Jared Jones,2026-09-10,CWS,False,90,24,8,7,97.89777777777778
683003,Jared Jones,2026-09-04,LAA,True,91,21,9,6,98.64736842105263
683003,Jared Jones,2026-08-28,STL,False,86,23,6,5,98.19428571428573
683003,Jared Jones,2026-08-22,LAD,False,87,20,5,4,98.86200000000001
683003,Jared Jones,2026-08-15,BOS,True,85,20,7,5,97.7159090909091
683003,Jared Jones,2026-08-09,NYM,True,69,20,3,4,97.5
683003,Jared Jones,2026-08-04,MIL,False,83,21,4,4,97.51764705882353
683003,Jared Jones,2026-07-29,AZ,True,77,24,5,6,97.40270270270271
683003,Jared Jones,2026-07-24,CHC,True,83,21,5,6,98.34358974358975
683003,Jared Jones,2026-07-18,CLE,False,74,19,9,5,98.64999999999999
805673,Zebby Matthews,2026-09-09,DET,False,58,13,2,3,93.87142857142858
805673,Zebby Matthews,2026-09-04,CWS,False,84,20,4,5,93.99374999999999
805673,Zebby Matthews,2026-08-30,CWS,True,103,30,5,9,93.978125
805673,Zebby Matthews,2026-08-24,ATH,False,105,27,7,7,94.94999999999999
805673,Zebby Matthews,2026-08-18,ATL,True,90,23,4,6,93.64528301886791
805673,Zebby Matthews,2026-08-12,BAL,True,94,22,4,5,94.07959183673469
805673,Zebby Matthews,2026-08-07,MIL,False,83,24,4,5,94.22222222222223
805673,Zebby Matthews,2026-07-31,SEA,False,101,22,10,6,94.69615384615385
805673,Zebby Matthews,2026-07-24,ATH,True,92,23,1,6,95.21249999999999
805673,Zebby Matthews,2026-07-19,CHC,False,87,22,4,4,95.48541666666667
669022,MacKenzie Gore,2026-09-11,AZ,False,76,20,2,5,93.85813953488372
669022,MacKenzie Gore,2026-09-06,TB,True,72,20,1,4,94.46530612244898
669022,MacKenzie Gore,2026-09-01,ATH,True,95,25,4,6,94.30181818181819
669022,MacKenzie Gore,2026-08-26,CWS,False,85,20,4,4,94.04761904761905
669022,MacKenzie Gore,2026-08-21,LAA,True,100,22,7,6,94.9843137254902
669022,MacKenzie Gore,2026-08-15,ATH,False,99,27,5,6,94.60967741935484
669022,MacKenzie Gore,2026-08-10,LAA,False,103,23,9,6,95.28070175438596
669022,MacKenzie Gore,2026-08-04,SF,True,99,24,4,6,95.27377049180328
669022,MacKenzie Gore,2026-07-29,TB,False,95,25,9,7,94.60677966101696
669022,MacKenzie Gore,2026-07-24,SEA,True,96,23,5,5,95.77457627118643
669461,Matthew Liberatore,2026-09-11,CWS,True,72,20,2,5,92.67272727272727
669461,Matthew Liberatore,2026-09-05,COL,False,69,19,3,5,93.86666666666666
669461,Matthew Liberatore,2026-08-30,PIT,True,108,26,9,6,92.66388888888889
669461,Matthew Liberatore,2026-08-25,BAL,True,91,22,7,5,93.121875
669461,Matthew Liberatore,2026-08-19,CIN,False,100,22,9,6,94.57708333333333
669461,Matthew Liberatore,2026-08-14,CHC,False,95,19,6,6,94.68695652173913
669461,Matthew Liberatore,2026-08-08,COL,True,94,24,3,5,92.92926829268292
669461,Matthew Liberatore,2026-08-02,TOR,False,85,20,7,6,93.84705882352942
669461,Matthew Liberatore,2026-07-27,CHC,True,68,19,5,4,93.88125
669461,Matthew Liberatore,2026-07-21,LAA,False,95,25,7,6,93.58
579328,Yusei Kikuchi,2026-09-11,WSH,False,88,20,5,4,95.92608695652174
579328,Yusei Kikuchi,2026-09-05,PIT,False,89,24,6,6,96.24285714285713
579328,Yusei Kikuchi,2026-08-30,PHI,True,92,27,6,7,95.61052631578947
579328,Yusei Kikuchi,2026-08-23,TEX,False,89,23,4,5,95.79756097560976
579328,Yusei Kikuchi,2026-04-29,CWS,False,35,9,1,2,94.21666666666665
579328,Yusei Kikuchi,2026-04-24,KC,False,90,22,5,5,95.87142857142857
579328,Yusei Kikuchi,2026-04-18,SD,True,86,22,8,6,96.35384615384616
579328,Yusei Kikuchi,2026-04-13,NYY,False,82,19,3,4,93.10967741935484
579328,Yusei Kikuchi,2026-04-07,ATL,True,97,22,8,5,92.93617021276596
579328,Yusei Kikuchi,2026-04-01,CHC,False,91,26,5,6,92.81702127659574
607074,Carlos Rodón,2026-09-11,NYM,True,93,23,8,7,94.42833333333333
607074,Carlos Rodón,2026-09-05,SD,False,89,20,7,5,93.87777777777777
607074,Carlos Rodón,2026-08-29,BOS,True,88,19,5,5,94.54042553191489
607074,Carlos Rodón,2026-08-23,TOR,True,76,17,2,4,94.11132075471697
607074,Carlos Rodón,2026-08-18,BAL,False,66,17,4,4,94.35142857142857
607074,Carlos Rodón,2026-06-28,BOS,False,96,21,6,5,93.70980392156862
607074,Carlos Rodón,2026-06-23,DET,False,87,22,5,6,94.04893617021277
607074,Carlos Rodón,2026-06-17,CWS,True,99,22,7,5,94.57241379310345
607074,Carlos Rodón,2026-06-10,CLE,False,96,25,7,6,94.09180327868853
607074,Carlos Rodón,2026-06-04,CLE,True,96,23,7,6,94.56415094339621
690279,Mason Adams,2026-09-11,DET,False,77,18,5,5,92.68958333333335
690279,Mason Adams,2026-09-05,STL,True,78,21,7,5,92.72549019607843
690279,Mason Adams,2026-08-30,ATL,False,74,20,5,5,92.14107142857142
690279,Mason Adams,2026-08-25,WSH,False,75,18,5,5,92.30952380952381
592662,Robbie Ray,2026-09-11,SF,False,94,23,5,5,92.78666666666666
592662,Robbie Ray,2026-09-05,NYY,True,68,16,1,3,93.0758620689655
592662,Robbie Ray,2026-08-30,TB,False,93,23,4,6,92.81333333333335
592662,Robbie Ray,2026-08-24,PIT,True,99,22,5,6,92.53125
592662,Robbie Ray,2026-08-18,NYM,False,91,24,4,6,92.56486486486487
592662,Robbie Ray,2026-08-12,MIL,True,84,17,4,4,93.00909090909092
592662,Robbie Ray,2026-08-07,HOU,True,92,25,2,5,92.78285714285714
592662,Robbie Ray,2026-07-30,SD,False,86,22,6,6,93.14
592662,Robbie Ray,2026-07-25,LAA,True,80,25,5,6,92.10212765957448
592662,Robbie Ray,2026-07-19,SEA,False,87,22,6,5,92.396875
687562,Jake Bennett,2026-09-09,LAA,True,78,23,2,6,92.29056603773584
687562,Jake Bennett,2026-09-03,BAL,False,68,22,7,6,91.9875
687562,Jake Bennett,2026-08-29,NYY,False,83,21,7,6,91.38
687562,Jake Bennett,2026-08-23,SF,True,84,29,6,7,91.8
687562,Jake Bennett,2026-08-14,PIT,False,82,18,6,4,93.6875
687562,Jake Bennett,2026-08-08,ATH,True,88,25,5,6,91.80192307692307
687562,Jake Bennett,2026-08-02,LAD,False,93,24,4,6,91.65283018867925
687562,Jake Bennett,2026-07-28,ATH,False,88,27,4,7,92.53666666666666
687562,Jake Bennett,2026-07-22,BAL,True,83,26,4,6,91.66511627906976
687562,Jake Bennett,2026-07-17,TB,True,65,21,3,6,90.73
688692,Jared Simpson,2026-09-01,ATL,True,34,8,3,7,94.38
605135,Chris Bassitt,2026-09-11,TOR,False,95,24,5,6,92.45223880597015
605135,Chris Bassitt,2026-09-05,BOS,True,91,26,6,6,93.31967213114754
605135,Chris Bassitt,2026-08-30,ATH,False,100,27,4,6,91.88771929824561
605135,Chris Bassitt,2026-08-25,STL,False,99,26,5,7,92.84029850746269
605135,Chris Bassitt,2026-08-19,NYY,True,96,24,6,6,91.6375
605135,Chris Bassitt,2026-08-14,TB,False,88,24,3,6,91.75454545454545
605135,Chris Bassitt,2026-06-03,BOS,False,56,16,1,3,90.45277777777778
605135,Chris Bassitt,2026-05-28,TOR,True,80,24,2,6,92.41904761904762
605135,Chris Bassitt,2026-05-22,DET,True,58,20,4,6,90.13846153846154
605135,Chris Bassitt,2026-05-16,WSH,False,82,23,4,5,90.47551020408163
702275,JR Ritchie,2026-08-02,WSH,True,81,20,4,4,94.03421052631579
702275,JR Ritchie,2026-07-21,SD,True,68,16,4,8,92.98787878787878
702275,JR Ritchie,2026-07-12,STL,False,61,16,2,6,93.69354838709677
702275,JR Ritchie,2026-07-09,PIT,False,35,8,1,7,94.7875
702275,JR Ritchie,2026-07-04,NYM,True,46,14,4,9,92.53750000000001
702275,JR Ritchie,2026-06-23,SD,False,98,24,7,5,94.59807692307693
702275,JR Ritchie,2026-06-17,SF,True,90,22,4,5,93.4375
702275,JR Ritchie,2026-06-12,NYM,False,77,18,5,8,93.67058823529412
702275,JR Ritchie,2026-05-18,MIA,False,83,21,4,4,92.60000000000001
702275,JR Ritchie,2026-05-13,CHC,True,87,18,4,5,92.95172413793104
607259,Nick Martinez,2026-09-10,ATL,False,68,20,3,7,91.04745762711865
607259,Nick Martinez,2026-09-04,TEX,False,90,25,4,7,90.96029411764707
607259,Nick Martinez,2026-08-29,SD,True,81,25,4,6,91.45370370370371
607259,Nick Martinez,2026-08-23,BAL,False,86,19,4,6,92.00757575757575
607259,Nick Martinez,2026-08-18,TOR,True,82,22,5,4,91.04642857142858
607259,Nick Martinez,2026-08-11,ATH,False,101,33,5,9,90.59253731343283
607259,Nick Martinez,2026-08-05,COL,False,75,22,4,6,91.52093023255814
607259,Nick Martinez,2026-07-31,CWS,True,77,24,2,6,90.99245283018868
607259,Nick Martinez,2026-07-25,CLE,True,84,21,5,6,91.11052631578947
607259,Nick Martinez,2026-07-20,TOR,False,82,24,0,6,90.4203125
518876,Merrill Kelly,2026-09-11,TEX,True,80,19,3,5,92.38461538461539
518876,Merrill Kelly,2026-09-04,HOU,False,94,25,4,6,92.14146341463415
518876,Merrill Kelly,2026-08-29,SF,False,100,26,7,7,91.61363636363636
518876,Merrill Kelly,2026-08-24,CHC,True,99,25,4,6,92.78809523809524
518876,Merrill Kelly,2026-08-18,BOS,False,86,23,2,5,91.88627450980391
518876,Merrill Kelly,2026-08-12,COL,True,71,23,2,5,90.48611111111111
518876,Merrill Kelly,2026-08-07,LAD,True,80,22,4,6,92.8175
518876,Merrill Kelly,2026-08-02,CLE,False,97,25,5,5,90.72926829268293
518876,Merrill Kelly,2026-07-27,PIT,False,93,22,6,6,90.68837209302325
518876,Merrill Kelly,2026-07-22,ATH,True,87,19,3,5,91.78666666666666
453286,Max Scherzer,2026-09-11,BAL,True,83,23,3,5,91.54
453286,Max Scherzer,2026-09-05,KC,False,76,24,2,6,91.65681818181818
453286,Max Scherzer,2026-08-30,SEA,True,97,23,10,7,92.27592592592592
453286,Max Scherzer,2026-08-25,KC,True,92,23,4,5,92.58200000000001
453286,Max Scherzer,2026-08-19,TB,False,73,21,1,4,92.33636363636364
453286,Max Scherzer,2026-08-13,BOS,True,92,20,4,5,91.71764705882353
453286,Max Scherzer,2026-08-08,PHI,False,84,21,4,6,94.17837837837837
453286,Max Scherzer,2026-08-02,STL,True,84,23,5,6,93.25750000000001
453286,Max Scherzer,2026-07-27,WSH,False,75,15,4,3,93.74242424242425
453286,Max Scherzer,2026-06-10,PHI,True,82,18,4,4,93.59210526315789
641743,Anthony Kay,2026-09-11,STL,False,67,19,2,4,93.68235294117646
641743,Anthony Kay,2026-09-05,MIN,True,82,22,3,5,94.53488372093024
641743,Anthony Kay,2026-08-31,HOU,False,89,23,5,5,94.926
641743,Anthony Kay,2026-08-25,TEX,True,99,23,4,5,95.11269841269842
641743,Anthony Kay,2026-08-20,ATL,True,94,24,6,7,95.12692307692308
641743,Anthony Kay,2026-08-15,DET,False,86,22,4,6,94.56585365853658
641743,Anthony Kay,2026-08-08,CLE,True,83,26,4,6,94.61282051282052
641743,Anthony Kay,2026-08-02,TB,False,89,27,3,7,94.31296296296296
641743,Anthony Kay,2026-07-28,NYY,True,97,23,7,6,95.5923076923077
641743,Anthony Kay,2026-07-22,TEX,False,79,22,4,5,94.04878048780488
664299,Cristian Javier,2026-09-10,PHI,False,79,20,5,6,92.4
664299,Cristian Javier,2026-09-04,AZ,True,79,19,8,5,91.99761904761905
664299,Cristian Javier,2026-08-29,NYM,False,79,19,4,5,93.42105263157895
664299,Cristian Javier,2026-08-23,ATH,True,90,18,8,5,93.24222222222221
664299,Cristian Javier,2026-08-18,LAA,True,87,18,5,4,92.89200000000001
664299,Cristian Javier,2026-08-09,SD,False,86,24,2,5,92.09375
664299,Cristian Javier,2026-08-03,TOR,True,85,24,2,6,92.17636363636363
664299,Cristian Javier,2026-07-27,LAA,False,70,18,7,8,92.19999999999999
664299,Cristian Javier,2026-07-12,TEX,False,60,16,4,3,92.60810810810811
664299,Cristian Javier,2026-07-04,TB,True,39,9,4,7,93.91428571428571
671096,Andrew Abbott,2026-09-11,MIL,False,43,15,0,2,91.57307692307693
671096,Andrew Abbott,2026-09-05,MIL,True,58,15,5,4,91.98333333333333
671096,Andrew Abbott,2026-08-29,CHC,False,68,19,1,4,91.6741935483871
671096,Andrew Abbott,2026-08-23,AZ,False,88,26,6,7,92.00487804878048
671096,Andrew Abbott,2026-08-18,STL,True,98,26,6,7,91.84468085106383
671096,Andrew Abbott,2026-08-13,CWS,False,93,23,3,5,91.51041666666667
671096,Andrew Abbott,2026-08-06,ATH,True,88,27,4,7,91.64761904761905
671096,Andrew Abbott,2026-08-01,PIT,True,98,23,1,5,91.56486486486487
671096,Andrew Abbott,2026-07-26,STL,False,100,24,4,6,91.05777777777779
671096,Andrew Abbott,2026-07-20,SEA,False,100,24,6,6,91.73260869565217
669620,Brady Basso,2026-09-09,TOR,True,68,17,4,4,90.71372549019607
669620,Brady Basso,2026-09-04,SEA,False,38,11,0,6,91.32592592592593
669620,Brady Basso,2026-09-01,TEX,False,40,11,2,3,91.58571428571429
669620,Brady Basso,2026-08-18,KC,False,32,9,1,3,91.92608695652174
669620,Brady Basso,2026-08-11,TB,True,39,9,2,6,92.11363636363636
669620,Brady Basso,2026-07-31,DET,True,30,10,2,8,91.67647058823529
669620,Brady Basso,2026-07-25,MIN,False,36,10,3,3,92.05
669620,Brady Basso,2026-07-19,WSH,True,33,9,3,7,92.78333333333333
669620,Brady Basso,2026-06-14,COL,True,41,11,1,7,91.89166666666667
669620,Brady Basso,2025-09-28,KC,True,27,9,0,2,91.33
687473,Ryan Gusto,2026-09-11,LAD,True,89,25,3,6,92.71162790697674
687473,Ryan Gusto,2026-09-05,CHC,True,101,25,5,5,93.32083333333333
687473,Ryan Gusto,2026-08-31,WSH,False,69,19,4,5,94.20888888888888
687473,Ryan Gusto,2026-08-26,BOS,True,89,25,2,6,93.44545454545455
687473,Ryan Gusto,2026-08-21,WSH,True,62,18,2,4,93.97777777777777
687473,Ryan Gusto,2026-08-15,CIN,False,70,21,6,5,93.88108108108108
687473,Ryan Gusto,2026-08-09,LAA,True,60,18,4,4,92.70625
687473,Ryan Gusto,2026-08-04,ATL,False,83,23,5,6,93.71538461538461
687473,Ryan Gusto,2026-07-29,PHI,True,79,24,3,5,92.50238095238095
687473,Ryan Gusto,2026-07-24,SD,True,57,13,4,4,93.11142857142858
672456,Keider Montero,2026-09-09,MIN,True,74,16,2,4,93.54318181818181
672456,Keider Montero,2026-09-04,CLE,False,82,21,4,4,95.33658536585367
672456,Keider Montero,2026-08-29,LAD,True,73,21,3,6,94.8575
672456,Keider Montero,2026-08-18,PIT,False,78,20,3,5,95.2102564102564
672456,Keider Montero,2026-08-13,CLE,True,88,23,0,7,94.37333333333333
672456,Keider Montero,2026-08-07,SF,False,82,27,5,6,94.51702127659574
672456,Keider Montero,2026-08-02,ATH,False,86,22,2,6,94.27352941176471
672456,Keider Montero,2026-07-27,BAL,True,80,24,1,5,94.14888888888889
672456,Keider Montero,2026-07-22,CHC,False,81,20,8,6,94.00967741935484
672456,Keider Montero,2026-07-17,LAA,False,43,12,5,9,95.64333333333335
663738,Daniel Lynch IV,2026-09-09,AZ,True,81,21,3,5,93.93947368421053
663738,Daniel Lynch IV,2026-09-04,TOR,True,70,24,0,5,93.10882352941177
663738,Daniel Lynch IV,2026-08-29,CLE,False,70,15,3,4,93.53658536585365
663738,Daniel Lynch IV,2026-08-23,DET,True,59,17,2,5,93.47037037037036
663738,Daniel Lynch IV,2026-08-18,ATH,True,45,15,1,4,93.84761904761905
663738,Daniel Lynch IV,2026-08-12,LAD,False,39,10,3,3,93.91666666666667
663738,Daniel Lynch IV,2026-08-07,CHC,True,35,10,2,2,94.55
663738,Daniel Lynch IV,2026-04-01,MIN,True,37,8,2,7,93.10434782608696
663738,Daniel Lynch IV,2025-09-16,SEA,True,40,10,2,5,94.07777777777778
663738,Daniel Lynch IV,2025-08-25,CWS,False,34,9,0,7,94.04117647058824
