game_pk,game_date,home_team,away_team,home_runs,away_runs,total_runs,home_lineup_runs,away_lineup_runs,home_win_prob,away_win_prob,home_hitters,away_hitters,predicted_at_utc,start_time_utc
824545,2026-09-19,CWS,DET,4.671557454379424,4.5746072941553715,9.246164748534795,4.491873658788978,4.398652527468515,0.515655672655118,0.484344327344882,9,9,2026-09-19T01:25:04Z,2026-09-19T18:10:00Z
824788,2026-09-19,BAL,MIL,4.47615405224575,4.801975212948468,9.278129265194218,4.303986128034292,4.617275112174809,0.4813788656558493,0.5186211343441507,9,9,2026-09-19T01:25:04Z,2026-09-19T20:05:00Z
822921,2026-09-19,TB,BOS,4.364471647392832,4.23693544192058,8.601407089313412,4.196599403712034,4.073968669209207,0.5192014680484053,0.4807985319515947,9,9,2026-09-19T01:25:04Z,2026-09-19T20:10:00Z
823571,2026-09-19,NYM,PHI,4.55045460482749,4.6899690321763225,9.240423637003811,4.375428831722439,4.509577065443027,0.49645336752106184,0.5035466324789382,9,9,2026-09-19T01:25:04Z,2026-09-19T20:10:00Z
824380,2026-09-19,CLE,ATH,4.133420843433446,3.9203618202664754,8.053782663699922,3.974435589977017,3.769571532694828,0.5279271783035437,0.47207282169645626,9,9,2026-09-19T01:25:04Z,2026-09-19T22:10:00Z
823330,2026-09-19,PIT,KC,4.090459950154377,4.0769179981576675,8.167377948312044,3.9331271169971145,3.9201060339735982,0.5098117787720379,0.49018822122796213,9,9,2026-09-19T01:25:04Z,2026-09-19T22:40:00Z
824461,2026-09-19,CIN,CHC,4.4279376920275215,5.256229473309994,9.684167165337517,4.257624331031473,5.0540572274408335,0.44276847429311295,0.557231525706887,9,9,2026-09-19T01:25:04Z,2026-09-19T22:40:00Z
822843,2026-09-19,TEX,TOR,4.332741760385638,4.396958719202044,8.729700479587683,4.166089954767903,4.227836913586645,0.5027019165745416,0.49729808342545845,9,9,2026-09-19T01:25:04Z,2026-09-19T23:05:00Z
824137,2026-09-19,HOU,ATL,4.365654183238797,4.648606158136056,9.014260341374854,4.197736455256179,4.469805146512843,0.4845117194738465,0.5154882805261535,9,9,2026-09-19T01:25:04Z,2026-09-19T23:10:00Z
823003,2026-09-19,STL,WSH,4.273372630071833,4.420457684800174,8.693830314872006,4.109004360679408,4.250432030014053,0.4956524714018787,0.5043475285981214,9,9,2026-09-19T01:25:04Z,2026-09-19T23:15:00Z
824304,2026-09-19,COL,SEA,4.46655631752004,4.853573633350877,9.320129950870918,4.294757554433416,4.666888883963792,0.4765092691532453,0.5234907308467547,9,9,2026-09-19T01:25:04Z,2026-09-20T00:10:00Z
825029,2026-09-19,AZ,NYY,4.259144627928081,4.68496701579073,8.944111643718811,4.0953236153025525,4.504767443413824,0.4725259505229332,0.5274740494770668,9,9,2026-09-19T01:25:04Z,2026-09-20T00:10:00Z
823249,2026-09-19,SD,MIA,4.2905899672911945,4.373283117004196,8.66387308429539,4.125559461261042,4.205071954596623,0.5011416981466157,0.4988583018533843,9,9,2026-09-19T01:25:04Z,2026-09-20T00:40:00Z
823899,2026-09-19,LAD,SF,4.7810020122503545,3.822275305324584,8.603277317574939,4.597108611243083,3.675257754676995,0.5900225271915491,0.40997747280845087,9,9,2026-09-19T01:25:04Z,2026-09-20T01:10:00Z
823976,2026-09-19,LAA,MIN,4.066611760625827,4.343894028771944,8.41050578939777,3.9101962089650035,4.176813269441734,0.4841753372630741,0.5158246627369258,9,9,2026-09-19T01:25:04Z,2026-09-20T01:38:00Z
