market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc,key,pitcher,team,opponent,expected_k,expected_bf,starts_seen,model_prob,market_prob,edge,side
pitcher_strikeouts,Peter Lambert,4.5,0.4329079304986734,0.0667199616485131,6,2026-09-25T01:41:00Z,Athletics,Houston Astros,2026-09-24,2026-09-24T19:19:47Z,peter lambert,Peter Lambert,HOU,ATH,5.670538310964575,23.54419379798821,27,0.670732,0.4329079304986734,0.23782406950132662,OVER
pitcher_strikeouts,Grayson Rodriguez,4.5,0.5669628356962546,0.064518366807611,6,2026-09-25T01:41:00Z,Seattle Mariners,Los Angeles Angels,2026-09-24,2026-09-24T19:19:47Z,grayson rodriguez,Grayson Rodriguez,LAA,SEA,4.4044497822070845,22.20890056524162,19,0.45189199999999996,0.5669628356962546,-0.11507083569625465,UNDER
pitcher_strikeouts,Andrew Painter,5.5,0.4433120850693241,0.0615501205958275,2,2026-09-24T22:06:00Z,Philadelphia Phillies,Milwaukee Brewers,2026-09-24,2026-09-24T19:19:47Z,andrew painter,Andrew Painter,PHI,MIL,4.7083609410859175,22.110522224577768,22,0.33670999999999995,0.4433120850693241,-0.10660208506932417,UNDER
pitcher_strikeouts,Mason Barnett,3.5,0.4844274303507364,0.0666883628048675,4,2026-09-25T01:41:00Z,Athletics,Houston Astros,2026-09-24,2026-09-24T19:19:47Z,mason barnett,Mason Barnett,ATH,HOU,4.094984397124809,21.24775171927349,6,0.582599,0.4844274303507364,0.0981715696492636,OVER
pitcher_strikeouts,Tyler Glasnow,6.5,0.551647547137034,0.066347526664987,6,2026-09-25T02:11:00Z,Los Angeles Dodgers,San Diego Padres,2026-09-24,2026-09-24T19:19:47Z,tyler glasnow,Tyler Glasnow,LAD,SD,6.369533786005309,22.65574511354649,12,0.456862,0.551647547137034,-0.09478554713703402,UNDER
pitcher_strikeouts,Ian Seymour,5.5,0.568331380676492,0.0674724394293853,4,2026-09-24T23:06:00Z,New York Yankees,Tampa Bay Rays,2026-09-24,2026-09-24T19:19:47Z,ian seymour,Ian Seymour,TB,NYY,6.729006673190715,21.43913418254957,15,0.658969,0.568331380676492,0.090637619323508,OVER
pitcher_strikeouts,Ranger Suarez,4.5,0.4432434231018737,0.0672776692050227,6,2026-09-24T22:46:00Z,Boston Red Sox,Cleveland Guardians,2026-09-24,2026-09-24T19:19:47Z,ranger suarez,Ranger Suarez,BOS,CLE,4.834617948709784,21.99849979804973,28,0.530804,0.4432434231018737,0.08756057689812635,OVER
pitcher_strikeouts,Ian Seymour,6.5,0.4349783929828279,0.0619159377000213,2,2026-09-24T23:06:00Z,New York Yankees,Tampa Bay Rays,2026-09-24,2026-09-24T19:19:47Z,ian seymour,Ian Seymour,TB,NYY,6.729006673190715,21.43913418254957,15,0.511398,0.4349783929828279,0.0764196070171721,OVER
pitcher_strikeouts,Andrew Painter,4.5,0.5828822517990193,0.0670859538784065,3,2026-09-24T22:06:00Z,Philadelphia Phillies,Milwaukee Brewers,2026-09-24,2026-09-24T19:19:47Z,andrew painter,Andrew Painter,PHI,MIL,4.7083609410859175,22.110522224577768,22,0.508701,0.5828822517990193,-0.07418125179901935,UNDER
pitcher_strikeouts,Brady Singer,3.5,0.5329453001897289,0.0650118203309693,6,2026-09-24T23:16:00Z,Atlanta Braves,Cincinnati Reds,2026-09-24,2026-09-24T19:19:47Z,brady singer,Brady Singer,CIN,ATL,4.109674608493995,23.259130067121184,31,0.589272,0.5329453001897289,0.056326699810271164,OVER
pitcher_strikeouts,Tyler Mahle,5.5,0.5422228424234525,0.0634773543768864,6,2026-09-24T23:16:00Z,Atlanta Braves,Cincinnati Reds,2026-09-24,2026-09-24T19:19:47Z,tyler mahle,Tyler Mahle,ATL,CIN,6.23035423019201,22.597821558240582,27,0.5917699999999999,0.5422228424234525,0.049547157576547374,OVER
pitcher_strikeouts,Bryan Woo,6.5,0.5533887014026159,0.0657810293928893,6,2026-09-25T01:41:00Z,Seattle Mariners,Los Angeles Angels,2026-09-24,2026-09-24T19:19:47Z,bryan woo,Bryan Woo,SEA,LAA,7.186897411442585,23.42287665864173,29,0.5819230000000001,0.5533887014026159,0.02853429859738421,OVER
pitcher_strikeouts,Nick Pivetta,4.5,0.4949739431831014,0.0654270326273563,6,2026-09-25T02:11:00Z,Los Angeles Dodgers,San Diego Padres,2026-09-24,2026-09-24T19:19:47Z,nick pivetta,Nick Pivetta,SD,LAD,4.552705818111265,20.21971433609593,6,0.47790400000000005,0.4949739431831014,-0.017069943183101344,UNDER
pitcher_strikeouts,Cam Schlittler,6.5,0.4414332296336855,0.0643130662183618,6,2026-09-24T23:06:00Z,New York Yankees,Tampa Bay Rays,2026-09-24,2026-09-24T19:19:47Z,cam schlittler,Cam Schlittler,NYY,TB,6.290245677146145,23.298433511836244,33,0.444338,0.4414332296336855,0.0029047703663145352,OVER
