window,window_start,window_end,n_games,solo,tier,leg_no,n_legs,player_id,name,team,opponent,game_pk,prop_key,prop,line,p,lift,base,kind,edge,clash,slip_p,game_date,built_at_utc
0,2026-09-24 16:35:00+00:00,2026-09-24 16:35:00+00:00,1,True,MIXED,1,3,665833,Oneil Cruz,PIT,STL,823326,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7264603247808126,1.0827879196256291,0.6709165401771237,bat,,False,0.13682930258009468,2026-09-24,2026-09-24T19:19:49Z
0,2026-09-24 16:35:00+00:00,2026-09-24 16:35:00+00:00,1,True,MIXED,2,3,802139,JJ Wetherholt,STL,PIT,823326,prob_walk,Walk,,0.4618923995342554,1.4734509579067174,0.313476602024441,bat,,False,0.13682930258009468,2026-09-24,2026-09-24T19:19:49Z
0,2026-09-24 16:35:00+00:00,2026-09-24 16:35:00+00:00,1,True,MIXED,3,3,671056,Iván Herrera,STL,PIT,823326,prob_walk,Walk,,0.4077804463114586,1.3008321631598678,0.313476602024441,bat,,False,0.13682930258009468,2026-09-24,2026-09-24T19:19:49Z
0,2026-09-24 16:35:00+00:00,2026-09-24 16:35:00+00:00,1,True,SAFE,1,3,665833,Oneil Cruz,PIT,STL,823326,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7264603247808126,1.0827879196256291,0.6709165401771237,bat,,False,0.37545211128598777,2026-09-24,2026-09-24T19:19:49Z
0,2026-09-24 16:35:00+00:00,2026-09-24 16:35:00+00:00,1,True,SAFE,2,3,664040,Brandon Lowe,PIT,STL,823326,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7259047264236056,1.0819598011877378,0.6709165401771237,bat,,False,0.37545211128598777,2026-09-24,2026-09-24T19:19:49Z
0,2026-09-24 16:35:00+00:00,2026-09-24 16:35:00+00:00,1,True,SAFE,3,3,656811,Ryan O'Hearn,PIT,STL,823326,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7119721833943855,1.061193368710843,0.6709165401771237,bat,,False,0.37545211128598777,2026-09-24,2026-09-24T19:19:49Z
0,2026-09-24 16:35:00+00:00,2026-09-24 16:35:00+00:00,1,True,MEDIUM,1,3,802139,JJ Wetherholt,STL,PIT,823326,prob_walk,Walk,,0.4618923995342554,1.4734509579067174,0.313476602024441,bat,,False,0.08164203726697296,2026-09-24,2026-09-24T19:19:49Z
0,2026-09-24 16:35:00+00:00,2026-09-24 16:35:00+00:00,1,True,MEDIUM,2,3,665833,Oneil Cruz,PIT,STL,823326,prob_walk,Walk,,0.4334575985579896,1.3827430684099158,0.313476602024441,bat,,False,0.08164203726697296,2026-09-24,2026-09-24T19:19:49Z
0,2026-09-24 16:35:00+00:00,2026-09-24 16:35:00+00:00,1,True,MEDIUM,3,3,671056,Iván Herrera,STL,PIT,823326,prob_walk,Walk,,0.4077804463114586,1.3008321631598678,0.313476602024441,bat,,False,0.08164203726697296,2026-09-24,2026-09-24T19:19:49Z
0,2026-09-24 16:35:00+00:00,2026-09-24 16:35:00+00:00,1,True,LOTTO,1,3,664040,Brandon Lowe,PIT,STL,823326,prob_hr,HR,,0.1705758295645413,1.5502253387015525,0.1100329257341473,bat,,False,0.0008882456409001931,2026-09-24,2026-09-24T19:19:49Z
