game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,exp_runs,form_z,form_state,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc
822852,607043,Brandon Nimmo,TEX,TB,1,1,projected,Nick Martinez,Globe Life Field,2026-09-05T00:05:00Z,4.5685615912098925,3243,2783,0.5827323208264176,0.8385508535670723,Normal,0.1371151661331382,0.690508597384104,0.3465978842211624,0.6121384482381211,0.7116511893700253,0.5134389129920179,0.34752701557453636,0.2179843330483768,0.6622955839691709,0.42140782960842255,0.26253224282323373,0.18617392910038597,0.6664707673118317,0.28709892216481153,0.07878919908812425,2026-09-04T03:38:05Z
822852,650490,Yandy Díaz,TB,TEX,0,1,projected,Trevor Williams,Globe Life Field,2026-09-05T00:05:00Z,4.773119870218048,3028,1745,0.5698986008179374,-0.4641219271711711,Normal,0.13511103508084107,0.7442667838014257,0.32574766903936847,0.5812666035087558,0.7419011180549628,0.5503857366891807,0.38328846977503317,0.24813679603777195,0.688343033915133,0.4509776376016437,0.2872777333598174,0.20417537783495834,0.7162201334917234,0.34785219080286267,0.11168733772767533,2026-09-04T03:38:05Z
822852,608369,Corey Seager,TEX,TB,1,2,projected,Nick Martinez,Globe Life Field,2026-09-05T00:05:00Z,4.464929940054625,2517,2783,0.613941531093992,0.6520632278632067,Normal,0.20625699856454313,0.6832916078071123,0.3655408306597635,0.5847676015368252,0.7435493596650995,0.5507971586718099,0.382331354691546,0.24624409154669255,0.6990473579977245,0.46134694013142996,0.2947027517156487,0.20898206851663495,0.6597976374316487,0.27873324309573905,0.07414490086849512,2026-09-04T03:38:05Z
822852,656775,Cedric Mullins,TB,TEX,0,2,projected,Trevor Williams,Globe Life Field,2026-09-05T00:05:00Z,4.512533785465676,2580,1745,0.5828811191287256,0.5419513964956095,Normal,0.13174860021009868,0.6738608743914962,0.35506952381329165,0.5408930121492447,0.7040365412035086,0.5046140525818539,0.33931010798824146,0.21127906193523005,0.647629985421456,0.40589328047589956,0.25016797853939315,0.17739802504043958,0.6510121628012627,0.2703421596404469,0.0708618859878554,2026-09-04T03:38:05Z
822852,694671,Wyatt Langford,TEX,TB,1,3,projected,Nick Martinez,Globe Life Field,2026-09-05T00:05:00Z,4.318971106540866,1512,2783,0.5108047312056336,0.7910526205481812,Normal,0.11559238475706289,0.6427118399149185,0.37716964272819714,0.6035902052898179,0.6888882852540731,0.48617318769515416,0.3215460276824664,0.19638719643448901,0.6138938518220831,0.37065481204134604,0.22235079555701306,0.157762045045767,0.6220933029802006,0.2390219174814253,0.05611885843365991,2026-09-04T03:38:05Z
822852,802415,Chandler Simpson,TB,TEX,0,3,projected,Trevor Williams,Globe Life Field,2026-09-05T00:05:00Z,4.4889920193262824,974,1745,0.5263216727604032,0.7569401901525905,Normal,0.06891535424017496,0.7795837074597697,0.22126521757182868,0.34697691021486604,0.7352065955271435,0.5409025192801243,0.3730486158974974,0.2386736071613646,0.6700684192566679,0.42933963937745634,0.2686295602039261,0.190389549187584,0.7487842565777498,0.38925931653919066,0.13417358239118915,2026-09-04T03:38:05Z
822852,592626,Joc Pederson,TEX,TB,1,4,projected,Nick Martinez,Globe Life Field,2026-09-05T00:05:00Z,3.883893482571832,2022,2783,0.48347670284122385,-1.5858042223558855,Normal,0.19521642612336587,0.5912690058470934,0.36051539585218106,0.6042076894143323,0.6689763262927941,0.4627213800062401,0.29949452626949946,0.1782674105446978,0.6396764150303179,0.394146337095718,0.23885149580377119,0.16864204645112177,0.5740989289278623,0.19357326782945675,0.03779784324329094,2026-09-04T03:38:05Z
822852,666018,Jonathan Aranda,TB,TEX,0,4,projected,Trevor Williams,Globe Life Field,2026-09-05T00:05:00Z,4.314083073096231,1344,1745,0.5079553605640621,-0.42277032741416076,Normal,0.12624436863542304,0.7157978059821213,0.34505566045855,0.5989441224228012,0.7244871466814368,0.527121635058097,0.35920804797855627,0.2266415738475165,0.6634601859728203,0.42120276498394454,0.26145717704457755,0.18503606586725252,0.6899257822400927,0.31138872104806226,0.0889326236612592,2026-09-04T03:38:05Z
822852,553869,Elias Díaz,TEX,TB,1,5,projected,Nick Martinez,Globe Life Field,2026-09-05T00:05:00Z,3.883893482571832,1738,2783,0.32609342563560373,-0.46055266794351224,Normal,0.08802657199104587,0.6030927864595834,0.205506918918388,0.5906551420709023,0.61840805390824,0.41091764433102923,0.2559079232537067,0.14594798046730365,0.5581982976700498,0.31757007385587255,0.18287862895422274,0.13055038886894849,0.5851981391259773,0.20237404603668582,0.040510226526347705,2026-09-04T03:38:05Z
822852,691406,Junior Caminero,TB,TEX,0,5,projected,Trevor Williams,Globe Life Field,2026-09-05T00:05:00Z,4.314083073096231,1476,1745,0.529082882738023,0.7883128445545005,Normal,0.22315250874863657,0.6720184437453292,0.2741081931323989,0.6186412331653345,0.7389036141303441,0.544435632090228,0.37560554934005447,0.24012866239203504,0.7012755177620211,0.4631312179163962,0.2956188034260709,0.20935377222564205,0.6493524480698981,0.266546837698209,0.06786176873703165,2026-09-04T03:38:05Z
