game_pk,pitcher_id,pitcher,team,opponent,expected_bf,starts_seen,k_rate,expected_k,lineup_faced,prob_k_over_5.5,prob_k_over_6.5,k_dist,predicted_at_utc,start_time_utc
823577,804267,Zac Thornton,NYM,SF,22.38546249061168,11,0.2019928835344656,5.270181610849951,9,0.4353060834147066,0.281658654319697,"0.005840,0.028584,0.071905,0.123563,0.162269,0.172532,0.153647,0.117151,0.077673,0.045312,0.023480,0.010894,0.004558,0.001729,0.000598,0.000189,0.000055,0.000015,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T19:31:52Z,2026-09-05T20:10:00Z
823823,665871,Javier Assad,CHC,MIA,20.98597520353692,13,0.1980319948535155,4.5613652747864,9,0.3135509706091352,0.1827703207638098,"0.012585,0.051714,0.110012,0.161335,0.182463,0.168340,0.130781,0.087264,0.050692,0.025891,0.011717,0.004726,0.001707,0.000554,0.000162,0.000043,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T19:31:52Z,2026-09-05T20:10:00Z
823823,687473,Ryan Gusto,MIA,CHC,19.70330273275954,14,0.2011454635733603,4.094777644386389,9,0.2405393735937737,0.1315754093880495,"0.021527,0.076508,0.141565,0.182507,0.183965,0.153389,0.108964,0.067051,0.036117,0.017158,0.007234,0.002720,0.000917,0.000278,0.000076,0.000019,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T19:31:52Z,2026-09-05T20:10:00Z
823577,683627,Anthony Molina,SF,NYM,22.35995808817603,1,0.2250423518433967,3.520025913390092,9,0.1471768672265332,0.0678639373478918,"0.031485,0.105620,0.181722,0.212246,0.187964,0.133786,0.079313,0.040119,0.017620,0.006807,0.002337,0.000718,0.000199,0.000050,0.000011,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T19:31:52Z,2026-09-05T20:10:00Z
823335,677952,Braxton Ashcraft,PIT,LAA,23.47923530293873,29,0.2440379149529033,6.758597439955311,9,0.6690754940404301,0.5174090524069513,"0.001396,0.008668,0.027604,0.059935,0.099441,0.133880,0.151666,0.148049,0.126606,0.096002,0.065140,0.039832,0.022072,0.011134,0.005131,0.002166,0.000839,0.000299,0.000098,0.000030,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T21:56:50Z,2026-09-05T22:40:00Z
824389,800048,Parker Messick,CLE,DET,23.452387386807708,31,0.2448271666472626,6.140102917584077,9,0.5790790104386166,0.4200411248386028,"0.002519,0.014301,0.041679,0.082787,0.125498,0.154136,0.159038,0.141179,0.109622,0.075343,0.046239,0.025507,0.012712,0.005746,0.002364,0.000888,0.000306,0.000097,0.000028,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T21:56:50Z,2026-09-05T22:10:00Z
823419,554430,Zack Wheeler,PHI,ATL,23.342705232548138,22,0.2688076277457166,5.989826589045752,9,0.556066375039597,0.3956475291938817,"0.002826,0.015826,0.045425,0.088741,0.132101,0.159014,0.160419,0.138863,0.104857,0.069916,0.041553,0.022180,0.010699,0.004689,0.001875,0.000686,0.000231,0.000071,0.000020,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T21:56:50Z,2026-09-05T22:05:00Z
824468,669160,Dustin May,MIL,CIN,22.412899989861856,24,0.2238569891753044,5.822693114730754,9,0.5282918114129804,0.3703211421420012,"0.003726,0.019375,0.052236,0.096932,0.138401,0.161038,0.157971,0.133550,0.098800,0.064673,0.037768,0.019800,0.009362,0.004008,0.001558,0.000552,0.000179,0.000053,0.000014,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T21:56:50Z,2026-09-05T22:40:00Z
823335,579328,Yusei Kikuchi,LAA,PIT,22.110792198145823,12,0.2128176422630889,5.452716111213043,9,0.4671297900576684,0.3117544523655723,"0.005224,0.025665,0.065315,0.114321,0.153835,0.168510,0.155375,0.123201,0.085241,0.052000,0.028184,0.013654,0.005940,0.002331,0.000828,0.000268,0.000079,0.000021,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T21:56:50Z,2026-09-05T22:40:00Z
824468,671096,Andrew Abbott,CIN,MIL,23.163136066552656,33,0.190929646490624,4.2511187264419465,9,0.2568401289032014,0.1386919031207968,"0.014883,0.061118,0.127848,0.180686,0.193069,0.165554,0.118148,0.071904,0.037971,0.017625,0.007262,0.002677,0.000889,0.000267,0.000073,0.000018,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T21:56:50Z,2026-09-05T22:40:00Z
824389,664285,Framber Valdez,DET,CLE,24.460790748152245,31,0.1889630781523742,4.080702382253005,9,0.227996538888967,0.1183393482101784,"0.017051,0.068649,0.139569,0.190454,0.195587,0.160693,0.109657,0.063722,0.032089,0.014184,0.005557,0.001944,0.000611,0.000173,0.000045,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T21:56:50Z,2026-09-05T22:10:00Z
823419,527048,Martín Pérez,ATL,PHI,21.85540870066325,24,0.1779188722191499,3.71187932455683,9,0.1725687051656629,0.0822280429530533,"0.025465,0.091086,0.166443,0.206110,0.193206,0.145121,0.090341,0.047666,0.021667,0.008596,0.003010,0.000939,0.000263,0.000067,0.000015,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T21:56:50Z,2026-09-05T22:05:00Z
824553,671737,Taj Bradley,MIN,CWS,23.868882700548564,30,0.258410957284943,6.538947676232134,9,0.6396350470854104,0.48366695777762514,"0.001644,0.010064,0.031487,0.066932,0.108345,0.141892,0.155968,0.147414,0.121826,0.089097,0.058180,0.034149,0.018111,0.008715,0.003818,0.001528,0.000560,0.000189,0.000059,0.000017,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:40:34Z,2026-09-05T23:10:00Z
823904,607192,Tyler Glasnow,LAD,WSH,22.82935507239732,12,0.2670008580589802,6.181070649749136,9,0.5862788072069061,0.4275369493126437,"0.002488,0.014022,0.040705,0.080890,0.123179,0.152436,0.158742,0.142275,0.111454,0.077158,0.047590,0.026313,0.013104,0.005901,0.002411,0.000896,0.000304,0.000095,0.000027,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:40:34Z,2026-09-06T01:10:00Z
824795,543243,Sonny Gray,BOS,BAL,23.390214531425375,29,0.22658310137442556,6.111375154040234,9,0.5741248226745719,0.4151966745972555,"0.002621,0.014747,0.042652,0.084160,0.126817,0.154879,0.158928,0.140329,0.108419,0.074200,0.045403,0.025018,0.012483,0.005665,0.002346,0.000889,0.000309,0.000098,0.000029,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:40:34Z,2026-09-05T23:05:00Z
823094,669923,George Kirby,SEA,ATH,23.926519588156633,30,0.2219460477217296,6.039395136594566,9,0.5642168953550002,0.40311764459158067,"0.002557,0.014766,0.043405,0.086342,0.130283,0.158431,0.161099,0.140363,0.106603,0.071473,0.042713,0.022925,0.011117,0.004894,0.001964,0.000720,0.000242,0.000074,0.000021,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:40:34Z,2026-09-06T01:40:00Z
823904,676917,Cade Cavalli,WSH,LAD,22.022552512176,33,0.25069348098661665,5.42493850625513,9,0.4618180484181399,0.30748939602698955,"0.005523,0.026672,0.066929,0.115914,0.154745,0.168398,0.154329,0.121674,0.083806,0.051032,0.027735,0.013554,0.005991,0.002405,0.000879,0.000292,0.000089,0.000024,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-05T22:40:34Z,2026-09-06T01:10:00Z
