market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc,key,pitcher,team,opponent,expected_k,expected_bf,starts_seen,model_prob,market_prob,edge,side
pitcher_strikeouts,Joe Ryan,3.5,0.4917407917237184,0.0628977674350799,2,2026-09-07T19:11:00Z,Detroit Tigers,Minnesota Twins,2026-09-07,2026-09-07T15:12:29Z,joe ryan,Joe Ryan,MIN,DET,5.766988705212912,22.844783715012724,0.0,0.823887,0.4917407917237184,0.33214620827628166,OVER
pitcher_strikeouts,Brayan Bello,4.5,0.4796954314720812,0.0652173913043476,5,2026-09-07T17:36:00Z,Boston Red Sox,Los Angeles Angels,2026-09-07,2026-09-07T15:12:29Z,brayan bello,Brayan Bello,BOS,LAA,6.5927425018506005,22.844783715012724,0.0,0.7848219999999999,0.4796954314720812,0.3051265685279187,OVER
pitcher_strikeouts,Michael McGreevy,3.5,0.440748831900519,0.062938992667176,4,2026-09-08T00:11:00Z,San Francisco Giants,St. Louis Cardinals,2026-09-07,2026-09-07T15:12:29Z,michael mcgreevy,Michael McGreevy,STL,SF,4.622261476793669,22.661973586759647,30.0,0.677393,0.440748831900519,0.23664416809948102,OVER
pitcher_strikeouts,Jonah Tong,4.5,0.5306122448979592,0.0652173913043476,5,2026-09-07T17:11:00Z,Miami Marlins,New York Mets,2026-09-07,2026-09-07T15:12:29Z,jonah tong,Jonah Tong,NYM,MIA,5.973279985442371,22.844783715012724,0.0,0.7131100000000001,0.5306122448979592,0.18249775510204091,OVER
pitcher_strikeouts,Nick Pivetta,4.5,0.4897404690590867,0.0622331180342941,4,2026-09-07T21:11:00Z,San Diego Padres,Washington Nationals,2026-09-07,2026-09-07T15:12:29Z,nick pivetta,Nick Pivetta,SD,WSH,5.6890487128402105,22.844783715012724,0.0,0.6720339999999999,0.4897404690590867,0.18229353094091322,OVER
pitcher_strikeouts,Chase Burns,4.5,0.5081779357274829,0.0639354612039999,4,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,2026-09-07,2026-09-07T15:12:29Z,chase burns,Chase Burns,CIN,LAD,5.642701674235671,22.706076884193934,25.0,0.6637310000000001,0.5081779357274829,0.15555306427251714,OVER
pitcher_strikeouts,Jake Irvin,4.5,0.4371033335844817,0.062147753976237,4,2026-09-07T21:11:00Z,San Diego Padres,Washington Nationals,2026-09-07,2026-09-07T15:12:29Z,jake irvin,Jake Irvin,WSH,SD,5.137188595918332,21.92103048484669,21.0,0.582485,0.4371033335844817,0.1453816664155183,OVER
pitcher_strikeouts,Noah Cameron,3.5,0.5631341600901917,0.0635348479014248,5,2026-09-07T18:11:00Z,Kansas City Royals,Arizona Diamondbacks,2026-09-07,2026-09-07T15:12:29Z,noah cameron,Noah Cameron,KC,AZ,4.676547616021208,23.86856034007596,29.0,0.6873859999999999,0.5631341600901917,0.12425183990980826,OVER
pitcher_strikeouts,Grant Holmes,3.5,0.4588754646840148,0.0622729631551635,5,2026-09-07T17:06:00Z,Philadelphia Phillies,Atlanta Braves,2026-09-07,2026-09-07T15:12:29Z,grant holmes,Grant Holmes,ATL,PHI,4.047730719285149,21.763315941432992,25.0,0.57728,0.4588754646840148,0.11840453531598522,OVER
pitcher_strikeouts,Troy Melton,4.5,0.4267491385984091,0.0629297380362902,4,2026-09-07T19:11:00Z,Detroit Tigers,Minnesota Twins,2026-09-07,2026-09-07T15:12:29Z,troy melton,Troy Melton,DET,MIN,4.773445517245895,23.242879422145613,17.0,0.520109,0.4267491385984091,0.09335986140159097,OVER
pitcher_strikeouts,Trevor Rogers,5.5,0.4154025670945157,0.0699126092384518,1,2026-09-07T17:36:00Z,Baltimore Orioles,Cleveland Guardians,2026-09-07,2026-09-07T15:12:29Z,trevor rogers,Trevor Rogers,BAL,CLE,4.629982150466813,22.76362334741773,28.0,0.322288,0.4154025670945157,-0.09311456709451565,UNDER
pitcher_strikeouts,Jacob Lopez,4.5,0.4469058267636855,0.0627337000920635,4,2026-09-08T02:06:00Z,Athletics,Toronto Blue Jays,2026-09-07,2026-09-07T15:12:29Z,jacob lopez,Jacob Lopez,ATH,TOR,3.9533464445599433,22.174911165663428,18.0,0.364445,0.4469058267636855,-0.08246082676368549,UNDER
pitcher_strikeouts,Dylan Cease,7.5,0.4716927401687879,0.0626472898664571,4,2026-09-08T02:06:00Z,Athletics,Toronto Blue Jays,2026-09-07,2026-09-07T15:12:29Z,dylan cease,Dylan Cease,TOR,ATH,8.018939184142452,23.749865978058157,29.0,0.553994,0.4716927401687879,0.08230125983121206,OVER
pitcher_strikeouts,Robert Gasser,4.5,0.4610118955269332,0.0609916838465771,4,2026-09-07T18:11:00Z,Milwaukee Brewers,Chicago Cubs,2026-09-07,2026-09-07T15:12:29Z,robert gasser,Robert Gasser,MIL,CHC,4.881511284796887,21.734382531302195,18.0,0.539134,0.4610118955269332,0.07812210447306678,OVER
pitcher_strikeouts,Eury Perez,5.5,0.5079872204472844,0.0641126563456659,5,2026-09-07T17:11:00Z,Miami Marlins,New York Mets,2026-09-07,2026-09-07T15:12:29Z,eury perez,Eury Pérez,MIA,NYM,6.1495078316794745,21.87677319451253,28.0,0.577958,0.5079872204472844,0.06997077955271558,OVER
pitcher_strikeouts,Logan Webb,4.5,0.587773197479972,0.0593227321413858,1,2026-09-08T00:11:00Z,San Francisco Giants,St. Louis Cardinals,2026-09-07,2026-09-07T15:12:29Z,logan webb,Logan Webb,SF,STL,5.5764747702457615,24.580726512182785,29.0,0.656973,0.587773197479972,0.069199802520028,OVER
pitcher_strikeouts,Joey Cantillo,5.5,0.559015193444145,0.0646252684799755,5,2026-09-07T17:36:00Z,Baltimore Orioles,Cleveland Guardians,2026-09-07,2026-09-07T15:12:29Z,joey cantillo,Joey Cantillo,CLE,BAL,6.487150758122368,21.775083570323805,31.0,0.627243,0.559015193444145,0.06822780655585503,OVER
pitcher_strikeouts,Logan Webb,5.5,0.4248366013071895,0.0650148089287006,3,2026-09-08T00:11:00Z,San Francisco Giants,St. Louis Cardinals,2026-09-07,2026-09-07T15:12:29Z,logan webb,Logan Webb,SF,STL,5.5764747702457615,24.580726512182785,29.0,0.487555,0.4248366013071895,0.06271839869281054,OVER
pitcher_strikeouts,Matthew Boyd,4.5,0.4263325437878477,0.0622378259519169,4,2026-09-07T18:11:00Z,Milwaukee Brewers,Chicago Cubs,2026-09-07,2026-09-07T15:12:29Z,matthew boyd,Matthew Boyd,CHC,MIL,4.561918145181448,23.01095074739109,20.0,0.482005,0.4263325437878477,0.05567245621215233,OVER
pitcher_strikeouts,Trevor Rogers,4.5,0.5407914020517831,0.0620375980050139,4,2026-09-07T17:36:00Z,Baltimore Orioles,Cleveland Guardians,2026-09-07,2026-09-07T15:12:29Z,trevor rogers,Trevor Rogers,BAL,CLE,4.629982150466813,22.76362334741773,28.0,0.494375,0.5407914020517831,-0.0464164020517831,UNDER
pitcher_strikeouts,Grayson Rodriguez,4.5,0.5123152709359606,0.0646853146853145,5,2026-09-07T17:36:00Z,Boston Red Sox,Los Angeles Angels,2026-09-07,2026-09-07T15:12:29Z,grayson rodriguez,Grayson Rodriguez,LAA,BOS,4.852991960294209,21.795456013226385,15.0,0.534179,0.5123152709359606,0.021863729064039328,OVER
