market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc,key,pitcher,team,opponent,expected_k,expected_bf,starts_seen,model_prob,market_prob,edge,side
pitcher_strikeouts,Jesus Luzardo,6.5,0.5543606364172068,0.061320302768995,3,2026-09-12T23:16:00Z,Atlanta Braves,Philadelphia Phillies,2026-09-12,2026-09-12T03:40:18Z,jesus luzardo,Jesús Luzardo,PHI,ATL,7.239224643915468,24.77272497446632,31.0,0.590804,0.5543606364172068,0.0364433635827932,OVER
pitcher_strikeouts,Kyle Leahy,3.5,0.3982930298719772,0.0683890577507599,5,2026-09-12T23:16:00Z,St. Louis Cardinals,Chicago White Sox,2026-09-12,2026-09-12T16:06:17Z,kyle leahy,Kyle Leahy,STL,CWS,5.197211065706703,20.9611710885166,27.0,0.753996,0.3982930298719772,0.3557029701280228,OVER
pitcher_strikeouts,Randy Dobnak,3.5,0.424929922382908,0.0664827333649057,6,2026-09-12T20:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-12,2026-09-12T16:06:17Z,randy dobnak,Randy Dobnak,KC,BOS,4.668955741736135,22.61694717727729,10.0,0.685992,0.424929922382908,0.26106207761709205,OVER
pitcher_strikeouts,Connor Prielipp,4.5,0.4248366013071895,0.0632868089764642,5,2026-09-12T20:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-12,2026-09-12T16:06:17Z,connor prielipp,Connor Prielipp,MIN,CLE,5.344574982695905,22.593633903205745,19.0,0.618995,0.4248366013071895,0.19415839869281049,OVER
pitcher_strikeouts,Tanner Gordon,3.5,0.5576648320276839,0.0652293154576901,6,2026-09-12T17:10:00Z,Detroit Tigers,Colorado Rockies,2026-09-12,2026-09-12T16:06:17Z,tanner gordon,Tanner Gordon,COL,DET,5.018366281611049,22.79486573480091,13.0,0.7366489999999999,0.5576648320276839,0.17898416797231598,OVER
pitcher_strikeouts,Cesar Perdomo,3.5,0.5437463028847975,0.0651500870197586,6,2026-09-12T20:06:00Z,San Francisco Giants,San Diego Padres,2026-09-12,2026-09-12T16:06:17Z,cesar perdomo,Cesar Perdomo,SF,SD,4.8804208135498985,22.012126930873,1.0,0.714905,0.5437463028847975,0.17115869711520248,OVER
pitcher_strikeouts,Kyle Bradish,3.5,0.5195319741088819,0.065757653092226,6,2026-09-12T19:08:00Z,Toronto Blue Jays,Baltimore Orioles,2026-09-12,2026-09-12T16:06:17Z,kyle bradish,Kyle Bradish,BAL,TOR,4.650826596550825,22.92630598055955,31.0,0.6831940000000001,0.5195319741088819,0.16366202589111822,OVER
pitcher_strikeouts,Bryan Woo,5.5,0.4568650380727322,0.0643742657448895,6,2026-09-13T01:41:00Z,Athletics,Seattle Mariners,2026-09-12,2026-09-12T16:06:17Z,bryan woo,Bryan Woo,SEA,ATH,6.209919229622891,23.0703004007708,29.0,0.591015,0.4568650380727322,0.13414996192726775,OVER
pitcher_strikeouts,Tyler Glasnow,7.5,0.4181696862641745,0.0655753049502421,6,2026-09-12T20:11:00Z,Miami Marlins,Los Angeles Dodgers,2026-09-12,2026-09-12T16:06:17Z,tyler glasnow,Tyler Glasnow,LAD,MIA,6.268677378108718,23.022103203950664,12.0,0.29724600000000007,0.4181696862641745,-0.12092368626417443,UNDER
pitcher_strikeouts,Ranger Suarez,4.5,0.5636760294518679,0.0650148089287006,5,2026-09-12T20:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-12,2026-09-12T16:06:17Z,ranger suarez,Ranger Suarez,BOS,KC,4.402413355344433,21.910370749418227,28.0,0.451621,0.5636760294518679,-0.1120550294518679,UNDER
pitcher_strikeouts,Ranger Suarez,5.5,0.3959708232025009,0.0746547219111608,1,2026-09-12T20:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-12,2026-09-12T16:06:17Z,ranger suarez,Ranger Suarez,BOS,KC,4.402413355344433,21.910370749418227,28.0,0.28411000000000003,0.3959708232025009,-0.11186082320250085,UNDER
pitcher_strikeouts,Clay Holmes,4.5,0.4645157477707992,0.0643218396932741,6,2026-09-12T18:21:00Z,Chicago Cubs,Pittsburgh Pirates,2026-09-12,2026-09-12T16:06:17Z,clay holmes,Clay Holmes,CHC,PIT,4.882536911322912,22.64834670534452,17.0,0.541408,0.4645157477707992,0.07689225222920082,OVER
pitcher_strikeouts,Paul Skenes,5.5,0.4596023331789443,0.0634704028003918,6,2026-09-12T18:21:00Z,Chicago Cubs,Pittsburgh Pirates,2026-09-12,2026-09-12T16:06:17Z,paul skenes,Paul Skenes,PIT,CHC,5.868871071667677,22.434268688933027,30.0,0.5363600000000001,0.4596023331789443,0.07675766682105578,OVER
pitcher_strikeouts,Brandon Pfaadt,4.5,0.431983185119684,0.0669670830961153,6,2026-09-13T00:11:00Z,Arizona Diamondbacks,Texas Rangers,2026-09-12,2026-09-12T16:06:17Z,brandon pfaadt,Brandon Pfaadt,AZ,TEX,4.683889316286054,23.62223172088972,20.0,0.5045419999999999,0.431983185119684,0.07255881488031596,OVER
pitcher_strikeouts,Michael King,4.5,0.5257913372088074,0.0640810547107397,6,2026-09-12T20:06:00Z,San Francisco Giants,San Diego Padres,2026-09-12,2026-09-12T16:06:17Z,michael king,Michael King,SD,SF,5.212188086030204,23.010057861198256,32.0,0.598052,0.5257913372088074,0.07226066279119259,OVER
pitcher_strikeouts,Tyler Mahle,4.5,0.4979222937876584,0.0674924165824063,6,2026-09-12T23:16:00Z,Atlanta Braves,Philadelphia Phillies,2026-09-12,2026-09-12T16:06:17Z,tyler mahle,Tyler Mahle,ATL,PHI,4.99883289127906,22.425704348728864,26.0,0.5626390000000001,0.4979222937876584,0.06471670621234171,OVER
pitcher_strikeouts,Walbert Urena,4.5,0.5310164041860369,0.0646678424456201,5,2026-09-12T20:06:00Z,Washington Nationals,Los Angeles Angels,2026-09-12,2026-09-12T16:06:17Z,walbert urena,Walbert Ureña,LAA,WSH,5.139939061523594,22.385683745852827,24.0,0.5858990000000001,0.5310164041860369,0.05488259581396315,OVER
