market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc
pitcher_strikeouts,Corbin Burnes,2.5,0.5997896704837579,0.06392045454545459,5,2026-09-08T23:40:00Z,Kansas City Royals,Arizona Diamondbacks,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Jack Perkins,3.5,0.5795601552393274,0.06380011276299014,3,2026-09-09T01:41:00Z,Athletics,Toronto Blue Jays,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Nick Lodolo,3.5,0.575923186062157,0.06194003197181064,4,2026-09-09T02:11:00Z,Los Angeles Dodgers,Cincinnati Reds,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Brandon Young,3.5,0.554140127388535,0.06227296315516351,5,2026-09-08T22:36:00Z,Baltimore Orioles,Cleveland Guardians,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,AJ Smith-Shawver,3.5,0.5440690593619227,0.06260202228920142,4,2026-09-08T23:16:00Z,Atlanta Braves,Tampa Bay Rays,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Hayden Wesneski,3.5,0.5318509864359873,0.06374517722975559,6,2026-09-08T22:41:00Z,Philadelphia Phillies,Houston Astros,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Corbin Burnes,3.5,0.38873994638069703,0.07183908045977017,1,2026-09-08T23:40:00Z,Kansas City Royals,Arizona Diamondbacks,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Landen Roupp,4.5,0.5902766660930003,0.06152508868407558,2,2026-09-09T01:46:00Z,San Francisco Giants,St. Louis Cardinals,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Sean Manaea,4.5,0.5665108372290693,0.0729594163246694,1,2026-09-08T22:41:00Z,Miami Marlins,New York Mets,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Bryce Miller,4.5,0.5585303332383936,0.06613756613756605,5,2026-09-09T01:41:00Z,Seattle Mariners,Texas Rangers,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Drew Anderson,4.5,0.5371848068943506,0.06227296315516351,5,2026-09-08T22:41:00Z,Detroit Tigers,Minnesota Twins,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Andrew Painter,4.5,0.5254584067129391,0.06648403440556139,6,2026-09-08T22:41:00Z,Philadelphia Phillies,Houston Astros,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Freddy Peralta,4.5,0.5101214574898786,0.06310338774793767,5,2026-09-08T23:16:00Z,Atlanta Braves,Tampa Bay Rays,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Cal Quantrill,4.5,0.5,0.06306339566450692,4,2026-09-09T01:41:00Z,Seattle Mariners,Texas Rangers,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Casey Mize,4.5,0.4908864393524607,0.06305304732276662,4,2026-09-09T01:41:00Z,San Diego Padres,Washington Nationals,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Sandy Alcantara,4.5,0.48655676919480073,0.06697469197469186,6,2026-09-08T22:41:00Z,Miami Marlins,New York Mets,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Bubba Chandler,4.5,0.4755456562394731,0.0650118203309693,6,2026-09-08T23:41:00Z,Chicago White Sox,Pittsburgh Pirates,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Dean Kremer,4.5,0.4723111001722865,0.06389107096098456,5,2026-09-08T22:41:00Z,Detroit Tigers,Minnesota Twins,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,Michael Wacha,4.5,0.42806997516717216,0.06605038140355357,6,2026-09-08T23:40:00Z,Kansas City Royals,Arizona Diamondbacks,2026-09-08,2026-09-08T21:56:36Z
pitcher_strikeouts,David Peterson,4.5,0.42502324345862663,0.06565656565656575,5,2026-09-08T23:41:00Z,Milwaukee Brewers,Chicago Cubs,2026-09-08,2026-09-08T21:56:36Z
