market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc
pitcher_strikeouts,Tomoyuki Sugano,2.5,0.6897106109324759,0.07426597582037986,1,2026-09-09T23:06:00Z,New York Yankees,Colorado Rockies,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Keider Montero,2.5,0.6040291767974991,0.07465472191116085,1,2026-09-09T17:11:00Z,Detroit Tigers,Minnesota Twins,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Daniel Lynch IV,2.5,0.5041574855527378,0.0673423150058663,6,2026-09-09T23:41:00Z,Kansas City Royals,Arizona Diamondbacks,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Zac Gallen,2.5,0.42094545291987495,0.0677110335287846,4,2026-09-09T23:41:00Z,Kansas City Royals,Arizona Diamondbacks,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Will Warren,3.5,0.760250952274255,0.06949436855978908,1,2026-09-09T23:06:00Z,New York Yankees,Colorado Rockies,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Walker Buehler,3.5,0.6007483203058903,0.06199048604115642,4,2026-09-09T20:11:00Z,San Diego Padres,Washington Nationals,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Cody Bradford,3.5,0.5770673616131325,0.06266152009007153,4,2026-09-09T20:11:00Z,Seattle Mariners,Texas Rangers,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Jackson Kent,3.5,0.5559398101631463,0.062304021912344965,4,2026-09-09T20:11:00Z,San Diego Padres,Washington Nationals,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Reynaldo Lopez,3.5,0.539576802507837,0.06227296315516351,5,2026-09-09T23:16:00Z,Atlanta Braves,Tampa Bay Rays,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Tomoyuki Sugano,3.5,0.5214808115554115,0.06534769781195349,6,2026-09-09T23:06:00Z,New York Yankees,Colorado Rockies,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Rhett Lowder,3.5,0.5041554124246831,0.06509392747924858,5,2026-09-10T02:11:00Z,Los Angeles Dodgers,Cincinnati Reds,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Ryan Johnson,3.5,0.47544033035792976,0.06449100999101232,6,2026-09-09T22:46:00Z,Boston Red Sox,Los Angeles Angels,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Andre Pallante,3.5,0.46526552222043954,0.0640150221918745,5,2026-09-09T19:46:00Z,San Francisco Giants,St. Louis Cardinals,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Janson Junk,3.5,0.46241172091830696,0.06374517722975559,6,2026-09-09T22:41:00Z,Miami Marlins,New York Mets,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Keider Montero,3.5,0.42492992238290805,0.06180931700708581,4,2026-09-09T17:11:00Z,Detroit Tigers,Minnesota Twins,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Will Warren,4.5,0.6075094691771422,0.07051771757654102,1,2026-09-09T23:06:00Z,New York Yankees,Colorado Rockies,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Jake Bennett,4.5,0.6036501967432899,0.06475176869913712,4,2026-09-09T22:46:00Z,Boston Red Sox,Los Angeles Angels,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Kade Anderson,4.5,0.5665108372290693,0.0729594163246694,1,2026-09-09T20:11:00Z,Seattle Mariners,Texas Rangers,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Hunter Brown,4.5,0.5491734847219903,0.0650148089287006,5,2026-09-09T22:41:00Z,Philadelphia Phillies,Houston Astros,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Davis Martin,4.5,0.5030953363598845,0.06318560772268533,5,2026-09-09T23:41:00Z,Chicago White Sox,Pittsburgh Pirates,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Griffin Jax,4.5,0.5,0.06318560772268533,5,2026-09-09T23:16:00Z,Atlanta Braves,Tampa Bay Rays,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Blade Tidwell,4.5,0.49179655455291227,0.06509392747924858,5,2026-09-09T19:46:00Z,San Francisco Giants,St. Louis Cardinals,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Zebby Matthews,4.5,0.4592085979482169,0.06227296315516351,5,2026-09-09T17:11:00Z,Detroit Tigers,Minnesota Twins,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Shane Baz,4.5,0.4458598726114649,0.06353114018543149,5,2026-09-09T22:36:00Z,Baltimore Orioles,Cleveland Guardians,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Robert Stock,4.5,0.43677353130861596,0.06489206075769383,6,2026-09-09T22:41:00Z,Miami Marlins,New York Mets,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Walker Buehler,4.5,0.4248366013071895,0.06993006993007,1,2026-09-09T20:11:00Z,San Diego Padres,Washington Nationals,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Cody Bradford,4.5,0.4019913463193513,0.07480742475143365,2,2026-09-09T20:11:00Z,Seattle Mariners,Texas Rangers,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Tomoyuki Sugano,4.5,0.3067630930620679,0.06880149494606291,1,2026-09-09T23:06:00Z,New York Yankees,Colorado Rockies,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Logan Henderson,5.5,0.552733296521259,0.06466784244562018,1,2026-09-09T23:41:00Z,Milwaukee Brewers,Chicago Cubs,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Kevin Gausman,5.5,0.5101214574898786,0.06318560772268533,5,2026-09-09T23:41:00Z,Milwaukee Brewers,Chicago Cubs,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Foster Griffin,5.5,0.5,0.06310338774793767,5,2026-09-09T22:36:00Z,Baltimore Orioles,Cleveland Guardians,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Will Warren,5.5,0.4366055780942883,0.06506554399923403,6,2026-09-09T23:06:00Z,New York Yankees,Colorado Rockies,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Kade Anderson,5.5,0.4326243579578751,0.06462526847997552,5,2026-09-09T20:11:00Z,Seattle Mariners,Texas Rangers,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Jake Bennett,5.5,0.4290394313735848,0.0668477791600175,2,2026-09-09T22:46:00Z,Boston Red Sox,Los Angeles Angels,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Hunter Brown,5.5,0.4059040590405904,0.07114624505928857,1,2026-09-09T22:41:00Z,Philadelphia Phillies,Houston Astros,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Cristopher Sanchez,6.5,0.45730828379384275,0.0634773543768864,6,2026-09-09T22:41:00Z,Philadelphia Phillies,Houston Astros,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Logan Henderson,6.5,0.4219301401033353,0.0639422203358121,4,2026-09-09T23:41:00Z,Milwaukee Brewers,Chicago Cubs,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Will Warren,6.5,0.2750309023485785,0.06939854593522798,1,2026-09-09T23:06:00Z,New York Yankees,Colorado Rockies,2026-09-09,2026-09-09T15:23:54Z
pitcher_strikeouts,Yoshinobu Yamamoto,7.5,0.5,0.06318560772268533,5,2026-09-10T02:11:00Z,Los Angeles Dodgers,Cincinnati Reds,2026-09-09,2026-09-09T15:23:54Z
