market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc,key,pitcher,team,opponent,expected_k,expected_bf,starts_seen,model_prob,market_prob,edge,side
pitcher_strikeouts,Zac Gallen,2.5,0.4209454529198749,0.0677110335287846,4,2026-09-09T23:41:00Z,Kansas City Royals,Arizona Diamondbacks,2026-09-09,2026-09-09T15:23:54Z,zac gallen,Zac Gallen,AZ,KC,3.6316088635545447,23.33906517195516,23.0,0.701959,0.4209454529198749,0.2810135470801251,OVER
pitcher_strikeouts,Andre Pallante,3.5,0.4652655222204395,0.0640150221918745,5,2026-09-09T19:46:00Z,San Francisco Giants,St. Louis Cardinals,2026-09-09,2026-09-09T15:23:54Z,andre pallante,Andre Pallante,STL,SF,4.3362217506266925,22.95082890713021,28.0,0.6292260000000001,0.4652655222204395,0.16396047777956058,OVER
pitcher_strikeouts,Janson Junk,3.5,0.4624117209183069,0.0637451772297555,6,2026-09-09T22:41:00Z,Miami Marlins,New York Mets,2026-09-09,2026-09-09T15:23:54Z,janson junk,Janson Junk,MIA,NYM,4.215383123509826,21.794150009169265,24.0,0.6046750000000001,0.4624117209183069,0.14226327908169317,OVER
pitcher_strikeouts,Zebby Matthews,4.5,0.4592085979482169,0.0622729631551635,5,2026-09-09T17:11:00Z,Detroit Tigers,Minnesota Twins,2026-09-09,2026-09-09T15:23:54Z,zebby matthews,Zebby Matthews,MIN,DET,5.215672216953101,24.024985749572487,23.0,0.5979580000000001,0.4592085979482169,0.1387494020517832,OVER
pitcher_strikeouts,Ryan Johnson,3.5,0.4754403303579297,0.0644910099910123,6,2026-09-09T22:46:00Z,Boston Red Sox,Los Angeles Angels,2026-09-09,2026-09-09T15:23:54Z,ryan johnson,Ryan Johnson,LAA,BOS,4.17683117492891,21.29401549559177,15.0,0.596924,0.4754403303579297,0.1214836696420703,OVER
pitcher_strikeouts,Davis Martin,4.5,0.5030953363598845,0.0631856077226853,5,2026-09-09T23:41:00Z,Chicago White Sox,Pittsburgh Pirates,2026-09-09,2026-09-09T15:23:54Z,davis martin,Davis Martin,CWS,PIT,5.24614553406346,22.72845757927943,27.0,0.6027069999999999,0.5030953363598845,0.09961166364011542,OVER
pitcher_strikeouts,Keider Montero,2.5,0.6040291767974991,0.0746547219111608,1,2026-09-09T17:11:00Z,Detroit Tigers,Minnesota Twins,2026-09-09,2026-09-09T15:23:54Z,keider montero,Keider Montero,DET,MIN,3.664730476931484,22.00300017143837,26.0,0.702933,0.6040291767974991,0.0989038232025009,OVER
pitcher_strikeouts,Jake Bennett,5.5,0.4290394313735848,0.0668477791600175,2,2026-09-09T22:46:00Z,Boston Red Sox,Los Angeles Angels,2026-09-09,2026-09-09T15:23:54Z,jake bennett,Jake Bennett,BOS,LAA,5.774959224524542,23.110235265583317,17.0,0.5207170000000001,0.4290394313735848,0.0916775686264153,OVER
pitcher_strikeouts,Jackson Kent,3.5,0.5559398101631463,0.0623040219123449,4,2026-09-09T20:11:00Z,San Diego Padres,Washington Nationals,2026-09-09,2026-09-09T15:23:54Z,jackson kent,Jackson Kent,WSH,SD,4.440319989065251,22.5249593054802,5.0,0.645134,0.5559398101631463,0.08919418983685368,OVER
pitcher_strikeouts,Logan Henderson,6.5,0.4219301401033353,0.0639422203358121,4,2026-09-09T23:41:00Z,Milwaukee Brewers,Chicago Cubs,2026-09-09,2026-09-09T15:23:54Z,logan henderson,Logan Henderson,MIL,CHC,5.564208877281633,21.791021671826627,14.0,0.33294,0.4219301401033353,-0.08899014010333528,UNDER
