game_pk,game_date,home_team,away_team,home_runs,away_runs,total_runs,home_lineup_runs,away_lineup_runs,home_win_prob,away_win_prob,home_hitters,away_hitters,predicted_at_utc,start_time_utc
824631,2026-09-11,CHC,PIT,4.646305060476197,4.462941187375024,9.109246247851221,4.4680255272411085,4.291697357840652,0.5229031958677057,0.47709680413229427,9,9,2026-09-11T17:38:02Z,2026-09-11T18:20:00Z
824227,2026-09-11,DET,COL,4.52054805951418,4.217656153540572,8.738204213054752,4.347093844277099,4.055823953413306,0.5337697207989742,0.4662302792010258,9,9,2026-09-11T17:38:02Z,2026-09-11T22:40:00Z
822684,2026-09-11,WSH,LAA,4.270403889331544,4.259678493693819,8.530082383025363,4.106547749408327,4.096233889066535,0.50922681650054,0.49077318349946,9,9,2026-09-11T17:38:02Z,2026-09-11T22:45:00Z
823498,2026-09-11,NYY,NYM,4.43138290653277,4.60930336727421,9.04068627380698,4.2613499737227905,4.43244359544245,0.49324350338432144,0.5067564966156786,9,9,2026-09-11T17:38:02Z,2026-09-11T23:05:00Z
822767,2026-09-11,TOR,BAL,4.178847777417701,4.546220953370908,8.72506873078861,4.018504661431648,4.37178166473163,0.47700661603141553,0.5229933839685845,9,9,2026-09-11T17:38:02Z,2026-09-11T23:07:00Z
822930,2026-09-11,TB,HOU,4.31863057899823,3.968612553393428,8.287243132391659,4.152923972605133,3.816336199516358,0.5393320239421533,0.4606679760578467,9,9,2026-09-11T17:38:02Z,2026-09-11T23:10:00Z
823817,2026-09-11,MIA,LAD,4.445261936995408,5.148079348684929,9.593341285680337,4.274696463372798,4.950546648744928,0.4522770502726565,0.5477229497273435,9,9,2026-09-11T17:38:02Z,2026-09-11T23:10:00Z
824711,2026-09-11,BOS,KC,4.1215113286917955,3.907218782884538,8.028730111576333,3.9633682222150552,3.7572981186592243,0.5280673908555722,0.4719326091444278,9,9,2026-09-11T17:38:02Z,2026-09-11T23:10:00Z
824873,2026-09-11,ATL,PHI,4.514689590294396,4.250993816734569,8.765683407028966,4.341460165540157,4.087882444672611,0.5303828164330806,0.4696171835669194,9,9,2026-09-11T17:38:02Z,2026-09-11T23:15:00Z
823736,2026-09-11,MIL,CIN,4.6562696172586735,4.3034259802612445,8.959695597519918,4.47760774224685,4.138302776966,0.5372541140051984,0.4627458859948016,9,9,2026-09-11T17:38:02Z,2026-09-11T23:45:00Z
823659,2026-09-11,MIN,CLE,4.015153617859788,4.22831672254875,8.243470340408539,3.8610914752449292,4.0660754745346015,0.48964995780128456,0.5103500421987155,9,9,2026-09-11T17:38:02Z,2026-09-12T00:10:00Z
823012,2026-09-11,STL,CWS,4.388490358673843,4.553527513665375,8.942017872339218,4.220103220384891,4.378807871036874,0.49426030775337854,0.5057396922466215,9,9,2026-09-11T17:38:02Z,2026-09-12T00:15:00Z
824954,2026-09-11,ATH,SEA,4.029581083722548,4.717082415616667,8.746663499339215,3.8749653567333753,4.536087142955556,0.4500385166299078,0.5499614833700922,9,9,2026-09-11T17:38:02Z,2026-09-12T01:40:00Z
825036,2026-09-11,AZ,TEX,4.633583792790609,4.504773598244358,9.138357391034967,4.4557923768090415,4.331924651829624,0.5183867708837328,0.48161322911626725,9,9,2026-09-11T17:38:02Z,2026-09-12T01:40:00Z
823173,2026-09-11,SF,SD,4.088767510876025,4.443051526344716,8.53181903722074,3.931880790383534,4.272570866563198,0.4777406532679191,0.5222593467320809,9,9,2026-09-11T17:38:02Z,2026-09-12T02:15:00Z
