game_pk,pitcher_id,pitcher,team,opponent,expected_bf,starts_seen,career_starts,days_since_last_start,appearances_seen,days_since_last_appearance,role,k_rate,k_rate_base,velo_z_used,expected_k,expected_outs,implied_baserunners,lineup_faced,prob_k_over_5.5,prob_k_over_6.5,prob_outs_over_14.5,prob_outs_over_15.5,prob_outs_over_16.5,prob_outs_over_17.5,prob_outs_over_18.5,outs_dist,k_dist,predicted_at_utc,start_time_utc,velo_base,velo_recent,velo_drop,velo_state,kform_base,kform_recent,kform_z,kform_state
823333,694819,Jacob Misiorowski,MIL,PIT,22.64020501368099,28,41,7.0,29,7.0,starter,0.3385553796351793,0.348048258109972,-1.0207396209454451,7.999431745814651,17.496645139224206,5.143559874456784,9,0.8021050919197215,0.6847711569728058,0.8778964721318211,0.6957408307814339,0.6293314095076429,0.5418408461187507,0.2962950086173432,"4:0.000515,6:0.002465,7:0.002022,8:0.005897,9:0.012092,10:0.007935,11:0.009644,12:0.031642,13:0.019611,14:0.030281,15:0.182156,16:0.066409,17:0.087491,18:0.245546,19:0.035545,20:0.036716,21:0.153544,22:0.010334,23:0.005652,24:0.030906,25:0.003380,27:0.020218","0.000566,0.003817,0.013255,0.031703,0.058758,0.089796,0.117334,0.134043,0.135810,0.123235,0.100858,0.074850,0.050576,0.031212,0.017632,0.009133,0.004342,0.001897,0.000762,0.000282,0.000097,0.000031,0.000009,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-15T02:19:42Z,2026-09-15T22:40:00Z,99.58999816153374,98.66194050303638,-0.9280576584973659,Cold,0.3717146433041302,0.28888888888888886,-1.6259356413741306,Cold
823980,669302,Logan Gilbert,SEA,LAA,23.469610461781155,32,150,5.0,32,5.0,starter,0.2685401465591824,0.2594267545355177,0.9799346262005092,7.74511118516211,17.469762835221566,5.999847626559589,9,0.7824568130805425,0.6561724211619576,0.876293655798643,0.693112531333335,0.6264800546142106,0.5388938636611543,0.2936347419136543,"4:0.000531,6:0.002529,7:0.002070,8:0.006024,9:0.012326,10:0.008071,11:0.009786,12:0.032037,13:0.019811,14:0.030520,15:0.183181,16:0.066632,17:0.087586,18:0.245259,19:0.035423,20:0.036508,21:0.152328,22:0.010229,23:0.005581,24:0.030454,25:0.003323,27:0.019788","0.000601,0.004118,0.014510,0.035010,0.064929,0.098376,0.126284,0.140601,0.137948,0.120625,0.094795,0.067371,0.043507,0.025620,0.013794,0.006803,0.003079,0.001281,0.000491,0.000174,0.000058,0.000018,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-15T02:19:42Z,2026-09-16T01:38:00Z,95.70524528002343,96.62269753858989,0.9174522585664562,Hot,0.26273381294964027,0.3191489361702128,1.242765891645861,Normal
824466,808967,Yoshinobu Yamamoto,LAD,CIN,24.81145883631096,28,71,6.0,28,6.0,starter,0.2631099902540896,0.2558803115926323,0.7773848023072328,7.675239367336414,19.178602325768548,5.63285651054241,9,0.7766032669357316,0.6473903971930922,0.9489573821477258,0.8338212822755151,0.7856393680975438,0.7127773773017549,0.4780531800941366,"4:0.000071,6:0.000450,7:0.000424,8:0.001420,9:0.003342,10:0.002517,11:0.003511,12:0.013224,13:0.009408,14:0.016675,15:0.115136,16:0.048182,17:0.072862,18:0.234724,19:0.039002,20:0.046244,21:0.221980,22:0.017150,23:0.010765,24:0.067574,25:0.008484,27:0.066855","0.000577,0.004076,0.014677,0.035885,0.066913,0.101269,0.129213,0.142518,0.138254,0.119422,0.092680,0.065048,0.041490,0.024140,0.012852,0.006279,0.002826,0.001177,0.000456,0.000166,0.000057,0.000019,0.000006,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-15T02:19:42Z,2026-09-15T22:40:00Z,94.5966661141146,95.21073025335319,0.614064139238593,Hot,0.2745341614906832,0.3431372549019608,1.552519647406299,Hot
822683,650911,Cristopher Sánchez,PHI,WSH,25.31391787658802,33,114,6.0,33,6.0,starter,0.2675795138792431,0.264314730290981,0.3510519987378683,7.1419358490358364,18.51831024012285,6.795607636465171,9,0.7182919112479139,0.5740554980072382,0.9273759628349748,0.786324958748383,0.730333048751938,0.6500139492803791,0.40457005984401,"4:0.000156,6:0.000887,7:0.000792,8:0.002517,9:0.005619,10:0.004015,11:0.005313,12:0.018981,13:0.012809,14:0.021535,15:0.141051,16:0.055992,17:0.080319,18:0.245444,19:0.038686,20:0.043511,21:0.198124,22:0.014520,23:0.008646,24:0.051480,25:0.006131,27:0.043473","0.000899,0.006076,0.020824,0.048248,0.084900,0.120760,0.144236,0.148349,0.133716,0.106985,0.076719,0.049683,0.029235,0.015714,0.007751,0.003524,0.001483,0.000580,0.000212,0.000072,0.000023,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-15T02:19:42Z,2026-09-15T22:45:00Z,94.361565503344,94.82091589267286,0.4593503893288613,Normal,0.2430978845464324,0.21904761904761905,-0.5745185758763067,Normal
823574,640455,Sean Manaea,NYM,BAL,23.51772829250546,17,99,7.0,34,7.0,starter,0.2026956612439096,0.2125167922244268,-1.0560355893029203,5.9129851507723545,16.458078159107448,7.059650133398012,9,0.5416190904907456,0.3836167383339773,0.8046706184387318,0.5886941662755542,0.5164400989094827,0.4290901521922665,0.2041314308676259,"4:0.001572,6:0.006334,7:0.004768,8:0.012761,9:0.024014,10:0.014461,11:0.016126,12:0.048554,13:0.027614,14:0.039126,15:0.215976,16:0.072254,17:0.087350,18:0.224959,19:0.029882,20:0.028325,21:0.108695,22:0.006713,23:0.003369,24:0.016905,25:0.001697,27:0.008545","0.003300,0.017770,0.049263,0.093345,0.135340,0.159363,0.158002,0.135095,0.101294,0.067416,0.040182,0.021588,0.010504,0.004644,0.001871,0.000689,0.000232,0.000072,0.000021,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-15T02:19:42Z,2026-09-15T23:10:00Z,91.74932297767849,90.19765683399459,-1.551666143683903,Cold,0.24447888415342892,0.12871287128712872,-2.707059378618541,Cold
824384,656492,Foster Griffin,CLE,CWS,23.18500605185069,29,29,6.0,29,6.0,starter,0.2259052592317641,0.2178662452671214,0.8644101037250218,5.736435129522155,16.769741722630016,6.415264329220676,9,0.5136847567147602,0.355538139233939,0.8289950630017586,0.6216760760178545,0.550538338349465,0.4623308473804711,0.2293336302823464,"4:0.001142,6:0.004840,7:0.003737,8:0.010258,9:0.019800,10:0.012229,11:0.013987,12:0.043196,13:0.025197,14:0.036618,15:0.207319,16:0.071138,17:0.088207,18:0.232997,19:0.031744,20:0.030862,21:0.121471,22:0.007695,23:0.003961,24:0.020385,25:0.002098,27:0.011118","0.003831,0.020172,0.054611,0.100987,0.142819,0.163896,0.158147,0.131331,0.095394,0.061325,0.035199,0.018160,0.008466,0.003581,0.001379,0.000485,0.000156,0.000046,0.000013,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-15T02:19:42Z,2026-09-15T22:40:00Z,89.80404246472922,90.289651416122,0.48560895139277704,Normal,0.21983471074380165,0.17647058823529413,-0.9653806295023164,Normal
824627,592332,Kevin Gausman,CHC,ATL,23.457153950858576,33,155,6.0,33,6.0,starter,0.2324927138431738,0.2400450766991456,-0.8120820275238597,5.705585907141849,16.502395120759456,6.95475883009912,9,0.5088822124525022,0.3504742645625282,0.8082423007350296,0.5934038862319839,0.5212735613724492,0.4337614251166836,0.2075791706747694,"4:0.001504,6:0.006102,7:0.004609,8:0.012380,9:0.023381,10:0.014130,11:0.015814,12:0.047783,13:0.027273,14:0.038781,15:0.214838,16:0.072130,17:0.087512,18:0.226182,19:0.030152,20:0.028683,21:0.110462,22:0.006847,23:0.003448,24:0.017365,25:0.001749,27:0.008872","0.003852,0.020384,0.055316,0.102276,0.144314,0.164975,0.158408,0.130809,0.094415,0.060251,0.034274,0.017483,0.008032,0.003335,0.001256,0.000430,0.000135,0.000039,0.000010,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-15T02:19:42Z,2026-09-15T23:40:00Z,94.3512698189008,93.50917674279742,-0.8420930761033816,Cold,0.25749656121045394,0.28865979381443296,0.7019293740497058,Normal
824143,686613,Hunter Brown,HOU,KC,22.84112674883411,19,109,6.0,19,6.0,starter,0.2598314673866451,0.2526057981166233,0.7769536849485773,5.553606293579772,16.250645403064624,6.590481345769486,9,0.4828038211368514,0.3269515552114908,0.7874870478714251,0.5666175762487725,0.4939384832533278,0.407515798577588,0.1885955899071807,"4:0.001928,6:0.007517,7:0.005566,8:0.014652,9:0.027120,10:0.016063,11:0.017619,12:0.052179,13:0.029189,14:0.040680,15:0.220869,16:0.072679,17:0.086423,18:0.218920,19:0.028603,20:0.026668,21:0.100657,22:0.006115,23:0.003018,24:0.014898,25:0.001471,27:0.007166","0.004721,0.023777,0.061776,0.109992,0.150189,0.166741,0.155852,0.125474,0.088418,0.055190,0.030797,0.015474,0.007040,0.002913,0.001100,0.000380,0.000120,0.000035,0.000009,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-15T02:19:42Z,2026-09-16T00:10:00Z,95.33952442980419,96.10098726808081,0.7614628382766284,Hot,0.2644191714053615,0.29473684210526313,0.6700326459120702,Normal
822849,663776,Patrick Sandoval,BOS,TEX,22.951255028494806,11,82,7.0,11,7.0,starter,0.2265099415241479,0.2246198166255782,0.203239236405341,5.540964531908793,15.422948793161249,7.528306235333558,9,0.4806341351233322,0.3252257320918718,0.7125284253241025,0.4796483644440307,0.4076848383297254,0.3273253779192591,0.1361634356344017,"4:0.004059,6:0.013954,7:0.009702,8:0.023985,9:0.041691,10:0.023190,11:0.023887,12:0.066432,13:0.034898,14:0.045674,15:0.232880,16:0.071964,17:0.080359,18:0.191162,19:0.023455,20:0.020536,21:0.072791,22:0.004153,23:0.001925,24:0.008922,25:0.000827,27:0.003554","0.004808,0.024113,0.062415,0.110720,0.150629,0.166681,0.155408,0.124934,0.087989,0.054915,0.030627,0.015359,0.006958,0.002857,0.001067,0.000363,0.000113,0.000032,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-15T02:19:42Z,2026-09-16T00:05:00Z,93.29733823208063,93.47088235294119,0.17354412086055504,Normal,0.2189578713968958,0.23655913978494625,0.4104572473612678,Normal
823574,669358,Shane Baz,BAL,NYM,24.099011315052337,31,80,6.0,31,6.0,starter,0.2024064644373841,0.2109875815062104,-0.9227007600888536,5.272440619970245,17.1187757997936,6.980235515258737,9,0.4342300227585507,0.2813337296075021,0.8539020424955182,0.6579231899745365,0.5887030855087498,0.5003544720442055,0.2601356287044897,"4:0.000785,6:0.003527,7:0.002803,8:0.007920,9:0.015735,10:0.010004,11:0.011778,12:0.037439,13:0.022480,14:0.033628,15:0.195979,16:0.069220,17:0.088349,18:0.240219,19:0.033689,20:0.033714,21:0.136589,22:0.008906,23:0.004719,24:0.025000,25:0.002649,27:0.014871","0.005649,0.028229,0.071965,0.124317,0.163059,0.172551,0.152896,0.116284,0.077232,0.045355,0.023765,0.011185,0.004752,0.001830,0.000641,0.000205,0.000060,0.000016,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-15T02:19:42Z,2026-09-15T23:10:00Z,95.1445832193604,93.9744357031857,-1.1701475161746941,Cold,0.22968397291196388,0.18181818181818182,-1.1322518151468177,Normal
