market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc,key,pitcher,team,opponent,expected_k,expected_bf,starts_seen,model_prob,market_prob,edge,side
pitcher_strikeouts,Wilber Dotel,1.5,0.6076596871591697,0.0620166006413884,2,2026-09-11T18:21:00Z,Chicago Cubs,Pittsburgh Pirates,2026-09-11,2026-09-11T17:38:10Z,wilber dotel,Wilber Dotel,PIT,CHC,5.24520287883114,22.78516228748068,0.0,0.964389,0.6076596871591697,0.3567293128408303,OVER
pitcher_strikeouts,Anthony Molina,3.5,0.5101214574898786,0.0692640692640691,7,2026-09-12T02:16:00Z,San Francisco Giants,San Diego Padres,2026-09-11,2026-09-11T17:38:10Z,anthony molina,Anthony Molina,SF,SD,5.281717521550298,21.804516828531224,2.0,0.763593,0.5101214574898786,0.2534715425101214,OVER
pitcher_strikeouts,Mason Adams,3.5,0.5732516820216219,0.0669252622377623,6,2026-09-11T22:41:00Z,Detroit Tigers,Colorado Rockies,2026-09-11,2026-09-11T17:38:10Z,mason adams,Mason Adams,COL,DET,5.495286818383958,21.57016399365704,3.0,0.7872399999999999,0.5732516820216219,0.21398831797837803,OVER
pitcher_strikeouts,George Kirby,4.5,0.5294129181536531,0.0663540038214347,7,2026-09-12T01:40:00Z,Athletics,Seattle Mariners,2026-09-11,2026-09-11T17:38:10Z,george kirby,George Kirby,SEA,ATH,5.789622598077526,24.15245713980286,30.0,0.687943,0.5294129181536531,0.15853008184634687,OVER
pitcher_strikeouts,Anthony Kay,3.5,0.5708371179609398,0.0714447431273697,6,2026-09-12T00:16:00Z,St. Louis Cardinals,Chicago White Sox,2026-09-11,2026-09-11T17:38:10Z,anthony kay,Anthony Kay,CWS,STL,4.903656140170348,22.305686522118588,27.0,0.717176,0.5708371179609398,0.1463388820390602,OVER
pitcher_strikeouts,Taj Bradley,4.5,0.5751633986928104,0.06993006993007,1,2026-09-12T00:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-11,2026-09-11T16:16:26Z,taj bradley,Taj Bradley,MIN,CLE,6.029002889947002,23.806635814154443,30.0,0.719581,0.5751633986928104,0.1444176013071896,OVER
pitcher_strikeouts,Anthony Kay,4.5,0.4053445428614322,0.0588141789858527,1,2026-09-12T00:16:00Z,St. Louis Cardinals,Chicago White Sox,2026-09-11,2026-09-11T17:38:10Z,anthony kay,Anthony Kay,CWS,STL,4.903656140170348,22.305686522118588,27.0,0.5434220000000001,0.4053445428614322,0.1380774571385679,OVER
pitcher_strikeouts,Taj Bradley,5.5,0.4334891627709307,0.0651162790697674,7,2026-09-12T00:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-11,2026-09-11T17:38:10Z,taj bradley,Taj Bradley,MIN,CLE,6.029002889947002,23.806635814154443,30.0,0.561876,0.4334891627709307,0.12838683722906935,OVER
pitcher_strikeouts,Drew Rasmussen,5.5,0.4924728153284448,0.0664223024930118,6,2026-09-11T23:11:00Z,Tampa Bay Rays,Houston Astros,2026-09-11,2026-09-11T17:38:10Z,drew rasmussen,Drew Rasmussen,TB,HOU,5.08217765844044,21.70288941645992,30.0,0.403685,0.4924728153284448,-0.08878781532844476,UNDER
pitcher_strikeouts,Chris Sale,7.5,0.4366812227074235,0.0651162790697674,7,2026-09-11T23:16:00Z,Atlanta Braves,Philadelphia Phillies,2026-09-11,2026-09-11T17:38:10Z,chris sale,Chris Sale,ATL,PHI,6.6235918717791815,23.914519329689565,27.0,0.348322,0.4366812227074235,-0.08835922270742347,UNDER
pitcher_strikeouts,Seth Lugo,4.5,0.3982930298719772,0.0683890577507599,5,2026-09-11T23:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-11,2026-09-11T17:38:10Z,seth lugo,Seth Lugo,KC,BOS,4.566971283591105,23.50416209944093,29.0,0.48293800000000003,0.3982930298719772,0.08464497012802286,OVER
pitcher_strikeouts,Robbie Ray,4.5,0.4896023956080519,0.0692640692640691,7,2026-09-12T02:16:00Z,San Francisco Giants,San Diego Padres,2026-09-11,2026-09-11T17:38:10Z,robbie ray,Robbie Ray,SD,SF,5.060442713031297,22.673301565316297,29.0,0.5716450000000001,0.4896023956080519,0.08204260439194816,OVER
pitcher_strikeouts,Seth Lugo,3.5,0.5946554571385678,0.0588141789858527,1,2026-09-11T23:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-11,2026-09-11T17:38:10Z,seth lugo,Seth Lugo,KC,BOS,4.566971283591105,23.50416209944093,29.0,0.669822,0.5946554571385678,0.0751665428614322,OVER
pitcher_strikeouts,Nolan McLean,6.5,0.4658016102556085,0.0652173913043476,7,2026-09-11T23:06:00Z,New York Yankees,New York Mets,2026-09-11,2026-09-11T17:38:10Z,nolan mclean,Nolan McLean,NYM,NYY,6.80994772496911,23.72801856445824,31.0,0.525404,0.4658016102556085,0.05960238974439147,OVER
pitcher_strikeouts,Andrew Abbott,3.5,0.5726928568418737,0.0664164132015435,6,2026-09-11T23:46:00Z,Milwaukee Brewers,Cincinnati Reds,2026-09-11,2026-09-11T17:38:10Z,andrew abbott,Andrew Abbott,CIN,MIL,4.315239159177686,22.7272551158354,32.0,0.626234,0.5726928568418737,0.0535411431581263,OVER
pitcher_strikeouts,Chris Bassitt,3.5,0.4671650652337141,0.0662162115526922,6,2026-09-11T23:08:00Z,Toronto Blue Jays,Baltimore Orioles,2026-09-11,2026-09-11T17:38:10Z,chris bassitt,Chris Bassitt,BAL,TOR,3.266521322494552,22.676970633693973,17.0,0.41395599999999994,0.4671650652337141,-0.05320906523371416,UNDER
pitcher_strikeouts,Sonny Gray,5.5,0.4248366013071895,0.0670859538784065,3,2026-09-11T23:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-11,2026-09-11T17:38:10Z,sonny gray,Sonny Gray,BOS,KC,4.9432011801181055,23.50416209944093,29.0,0.376806,0.4248366013071895,-0.0480306013071895,UNDER
pitcher_strikeouts,Parker Messick,5.5,0.4344048653344918,0.0651162790697674,7,2026-09-12T00:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-11,2026-09-11T17:38:10Z,parker messick,Parker Messick,CLE,MIN,5.544385926676767,23.503928928603894,31.0,0.481801,0.4344048653344918,0.04739613466550818,OVER
pitcher_strikeouts,Framber Valdez,4.5,0.5481894653587085,0.0643237096275994,6,2026-09-11T22:41:00Z,Detroit Tigers,Colorado Rockies,2026-09-11,2026-09-11T17:38:10Z,framber valdez,Framber Valdez,DET,COL,5.149769842362407,24.428298676503054,31.0,0.5879070000000001,0.5481894653587085,0.039717534641291574,OVER
pitcher_strikeouts,Jeffrey Springs,3.5,0.5920445153405149,0.065060675339074,6,2026-09-12T01:40:00Z,Athletics,Seattle Mariners,2026-09-11,2026-09-11T17:38:10Z,jeffrey springs,Jeffrey Springs,ATH,SEA,4.32765862959007,22.36877800476843,27.0,0.626744,0.5920445153405149,0.034699484659485025,OVER
pitcher_strikeouts,Andrew Abbott,4.5,0.4059040590405904,0.0711462450592885,1,2026-09-11T23:46:00Z,Milwaukee Brewers,Cincinnati Reds,2026-09-11,2026-09-11T17:38:10Z,andrew abbott,Andrew Abbott,CIN,MIL,4.315239159177686,22.7272551158354,32.0,0.43536,0.4059040590405904,0.02945594095940962,OVER
pitcher_strikeouts,MacKenzie Gore,4.5,0.5268295703141123,0.0652173913043476,7,2026-09-12T01:41:00Z,Arizona Diamondbacks,Texas Rangers,2026-09-11,2026-09-11T17:38:10Z,mackenzie gore,MacKenzie Gore,TEX,AZ,4.653280048297613,22.83624694144848,32.0,0.49961900000000004,0.5268295703141123,-0.027210570314112226,UNDER
