market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc
pitcher_strikeouts,Taj Bradley,4.5,0.5751633986928104,0.06993006993007,1,2026-09-12T00:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-11,2026-09-11T16:16:26Z
pitcher_strikeouts,Shota Imanaga,5.5,0.5742104333435603,0.0651309474838887,2,2026-09-11T18:21:00Z,Chicago Cubs,Pittsburgh Pirates,2026-09-11,2026-09-11T16:16:26Z
pitcher_strikeouts,Wilber Dotel,1.5,0.6076596871591697,0.062016600641388475,2,2026-09-11T18:21:00Z,Chicago Cubs,Pittsburgh Pirates,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Seth Lugo,3.5,0.5946554571385678,0.05881417898585273,1,2026-09-11T23:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Merrill Kelly,3.5,0.5936183022275737,0.06441223832528187,3,2026-09-12T01:41:00Z,Arizona Diamondbacks,Texas Rangers,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Jeffrey Springs,3.5,0.5920445153405149,0.065060675339074,6,2026-09-12T01:40:00Z,Athletics,Seattle Mariners,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Mason Adams,3.5,0.5732516820216219,0.0669252622377623,6,2026-09-11T22:41:00Z,Detroit Tigers,Colorado Rockies,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Andrew Abbott,3.5,0.5726928568418737,0.06641641320154357,6,2026-09-11T23:46:00Z,Milwaukee Brewers,Cincinnati Reds,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Anthony Kay,3.5,0.5708371179609398,0.0714447431273697,6,2026-09-12T00:16:00Z,St. Louis Cardinals,Chicago White Sox,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Anthony Molina,3.5,0.5101214574898786,0.06926406926406914,7,2026-09-12T02:16:00Z,San Francisco Giants,San Diego Padres,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Ryan Gusto,3.5,0.49235939839119547,0.0661837285060034,6,2026-09-11T23:11:00Z,Miami Marlins,Los Angeles Dodgers,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Chris Bassitt,3.5,0.46716506523371415,0.0662162115526922,6,2026-09-11T23:08:00Z,Toronto Blue Jays,Baltimore Orioles,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Sonny Gray,4.5,0.5692871193108593,0.0650148089287006,3,2026-09-11T23:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Framber Valdez,4.5,0.5481894653587085,0.06432370962759948,6,2026-09-11T22:41:00Z,Detroit Tigers,Colorado Rockies,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,George Kirby,4.5,0.5294129181536531,0.06635400382143475,7,2026-09-12T01:40:00Z,Athletics,Seattle Mariners,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,MacKenzie Gore,4.5,0.5268295703141123,0.06521739130434767,7,2026-09-12T01:41:00Z,Arizona Diamondbacks,Texas Rangers,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Robbie Ray,4.5,0.4896023956080519,0.06926406926406914,7,2026-09-12T02:16:00Z,San Francisco Giants,San Diego Padres,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Merrill Kelly,4.5,0.433298960596245,0.06848175629341502,4,2026-09-12T01:41:00Z,Arizona Diamondbacks,Texas Rangers,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Jeffrey Springs,4.5,0.41540256709451573,0.06991260923845188,1,2026-09-12T01:40:00Z,Athletics,Seattle Mariners,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Andrew Abbott,4.5,0.4059040590405904,0.07114624505928857,1,2026-09-11T23:46:00Z,Milwaukee Brewers,Cincinnati Reds,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Anthony Kay,4.5,0.40534454286143223,0.05881417898585273,1,2026-09-12T00:16:00Z,St. Louis Cardinals,Chicago White Sox,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Seth Lugo,4.5,0.3982930298719772,0.06838905775075999,5,2026-09-11T23:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Dustin May,5.5,0.5306122448979592,0.06521739130434767,7,2026-09-11T23:46:00Z,Milwaukee Brewers,Cincinnati Reds,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Aaron Nola,5.5,0.4958445875753168,0.0677506775067751,7,2026-09-11T23:16:00Z,Atlanta Braves,Philadelphia Phillies,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Drew Rasmussen,5.5,0.49247281532844484,0.06642230249301184,6,2026-09-11T23:11:00Z,Tampa Bay Rays,Houston Astros,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Matthew Liberatore,5.5,0.48726189542996,0.06926406926406914,7,2026-09-12T00:16:00Z,St. Louis Cardinals,Chicago White Sox,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Carlos Rodon,5.5,0.4653465346534653,0.06521739130434767,7,2026-09-11T23:06:00Z,New York Yankees,New York Mets,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Yusei Kikuchi,5.5,0.45821558229710907,0.06347040280039185,6,2026-09-11T22:46:00Z,Washington Nationals,Los Angeles Angels,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Parker Messick,5.5,0.4344048653344918,0.06511627906976747,7,2026-09-12T00:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Taj Bradley,5.5,0.43348916277093075,0.06511627906976747,7,2026-09-12T00:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Sonny Gray,5.5,0.4248366013071895,0.06708595387840655,3,2026-09-11T23:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Max Scherzer,5.5,0.42323017148638337,0.06699736297607384,6,2026-09-11T23:08:00Z,Toronto Blue Jays,Baltimore Orioles,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Cade Cavalli,6.5,0.5470703040506758,0.06516683518705757,6,2026-09-11T22:46:00Z,Washington Nationals,Los Angeles Angels,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Nolan McLean,6.5,0.46580161025560857,0.06521739130434767,7,2026-09-11T23:06:00Z,New York Yankees,New York Mets,2026-09-11,2026-09-11T17:38:10Z
pitcher_strikeouts,Shota Imanaga,6.5,0.44136285626063665,0.0665210099065272,6,2026-09-11T18:21:00Z,Chicago Cubs,Pittsburgh Pirates,2026-09-11,2026-09-11T17:38:10Z
