game_pk,game_date,home_team,away_team,home_runs,away_runs,total_runs,home_lineup_runs,away_lineup_runs,home_win_prob,away_win_prob,home_hitters,away_hitters,predicted_at_utc,start_time_utc
824226,2026-09-09,DET,MIN,4.449437205352311,4.263362190016354,8.712799395368664,4.278935715513561,4.099991055292715,0.5239626144375118,0.4760373855624882,9,9,2026-09-09T15:23:47Z,2026-09-09T17:10:00Z
824956,2026-09-09,ATH,TOR,4.167568440746549,4.598432458137013,8.766000898883561,4.007786149104801,4.422131076031981,0.47170685331023465,0.5282931466897653,9,9,2026-09-09T18:09:42Z,2026-09-09T19:05:00Z
823172,2026-09-09,SF,STL,4.097136910917163,4.537255219608494,8.634392130525658,3.940054925557118,4.363299339324819,0.47058879348115806,0.5294112065188419,9,9,2026-09-09T18:09:42Z,2026-09-09T19:45:00Z
823090,2026-09-09,SEA,TEX,4.28097593305676,4.3860665934874765,8.667042526544236,4.116845660267659,4.217907202330554,0.4992340265374625,0.5007659734625375,9,9,2026-09-09T18:09:42Z,2026-09-09T20:10:00Z
823251,2026-09-09,SD,WSH,4.818592625254375,4.536373822273934,9.354966447528309,4.633850422913182,4.362451734281367,0.5303748932924983,0.4696251067075017,9,9,2026-09-09T18:09:42Z,2026-09-09T20:10:00Z
824791,2026-09-09,BAL,CLE,4.345084903110513,4.249988526908679,8.595073430019191,4.178496727518946,4.087046294300985,0.5164152468460378,0.4835847531539622,9,9,2026-09-09T18:09:42Z,2026-09-09T22:35:00Z
823416,2026-09-09,PHI,HOU,4.55586836688348,4.368859159349563,8.924727526233044,4.381198868726806,4.201359491793806,0.5235930423384797,0.4764069576615203,9,9,2026-09-09T18:09:42Z,2026-09-09T22:40:00Z
823818,2026-09-09,MIA,NYM,4.60500036143475,4.229927737889396,8.834928099324145,4.428447169514207,4.0677546249463745,0.5395510370890454,0.4604489629109546,9,9,2026-09-09T18:09:42Z,2026-09-09T22:40:00Z
824713,2026-09-09,BOS,LAA,4.380598434937019,4.003559057914799,8.384157492851818,4.212648689984274,3.850064796190783,0.5413616291924708,0.4586383708075292,9,9,2026-09-09T18:09:42Z,2026-09-09T22:45:00Z
823497,2026-09-09,NYY,COL,5.006694071601712,4.631800813992143,9.638494885593854,4.814740162821662,4.454220107397867,0.5369259224966337,0.46307407750336627,9,9,2026-09-09T18:09:42Z,2026-09-09T23:05:00Z
824871,2026-09-09,ATL,TB,4.303081174229232,4.54654419708976,8.849625371318993,4.138103398599554,4.37223218249658,0.4876268503064395,0.5123731496935605,9,9,2026-09-09T18:09:42Z,2026-09-09T23:15:00Z
823739,2026-09-09,MIL,CHC,4.4736042871930914,4.413447431306608,8.887051718499698,4.302088748799674,4.244238273822866,0.513066432004047,0.486933567995953,9,9,2026-09-09T18:09:42Z,2026-09-09T23:40:00Z
824064,2026-09-09,KC,AZ,3.8803958887530547,4.588707099279817,8.469102988032871,3.7316236354841643,4.41277858210726,0.4469578232946107,0.5530421767053892,9,9,2026-09-09T18:09:42Z,2026-09-09T23:40:00Z
824549,2026-09-09,CWS,PIT,4.335074202792672,4.651382973313828,8.9864571761065,4.168869831968912,4.473051497455364,0.4817299244821416,0.5182700755178584,9,9,2026-09-09T18:09:42Z,2026-09-09T23:40:00Z
823900,2026-09-09,LAD,CIN,5.027667258636998,4.010967722750013,9.03863498138701,4.8349092493520205,3.8571894168735823,0.591295916946367,0.40870408305363304,9,9,2026-09-09T18:09:42Z,2026-09-10T02:10:00Z
