game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc
822860,669394,Jake Burger,TEX,WSH,1,6,projected,Cade Cavalli,Globe Life Field,2026-08-20T00:05:00Z,3.66889969542689,2415,935,0.14378356734672035,0.5963896526586432,0.2536730965046696,0.6996484011173927,0.6519839540449661,0.4446602003600845,0.28387863726128876,0.16646497116917383,0.5989840042716233,0.35515230464247904,0.21002506323263795,0.14888226753763467,0.5781073108379199,0.19743695239702383,0.039009201166672954,2026-08-19T16:45:40Z
822860,695734,Daylen Lile,WSH,TEX,0,6,projected,Kumar Rocker,Globe Life Field,2026-08-20T00:05:00Z,3.89260528208687,962,972,0.1178614142503225,0.6562002382166942,0.28278133266046435,0.5413423771470688,0.6757246214092013,0.47085857567329303,0.30722932415457366,0.1847221677805339,0.6322213040936011,0.3885144093850081,0.23556523281244507,0.16662402230573412,0.633692523370678,0.249807288767411,0.05951883424465423,2026-08-19T16:45:40Z
822860,677649,Ezequiel Duran,TEX,WSH,1,7,projected,Cade Cavalli,Globe Life Field,2026-08-20T00:05:00Z,3.3812898474392745,1857,935,0.07708730986090906,0.5830347112883364,0.23670903066526147,0.6128523699678423,0.6069573698331875,0.3977032136867186,0.24400759498194202,0.13673737981359813,0.5370973289498291,0.29844605780959105,0.16926543768045052,0.12128826877882215,0.5658177611806894,0.18402565012068128,0.03340701256490127,2026-08-19T16:45:40Z
822860,677588,José Tena,WSH,TEX,0,7,projected,Kumar Rocker,Globe Life Field,2026-08-20T00:05:00Z,3.299017894134404,786,972,0.07172986985483065,0.558293117096898,0.30680682908471446,0.6232848758028516,0.569167973154226,0.3616923579928438,0.21541051195217545,0.1166498675842234,0.5136234150923559,0.2783604300063965,0.15545129436382407,0.1120507438479269,0.5427344381325696,0.16464785774770427,0.027158310500845415,2026-08-19T16:45:40Z
822860,643376,Danny Jansen,TEX,WSH,1,8,projected,Cade Cavalli,Globe Life Field,2026-08-20T00:05:00Z,3.381289847439275,1531,935,0.10014891833003521,0.5148718180960163,0.3638105126647315,0.6186126050912467,0.5871319457965875,0.37904497786260233,0.22929918128001292,0.12645267469012084,0.5117193533618345,0.27779860040217863,0.1554122280838688,0.11200442026602721,0.5017074057932783,0.13804782789215395,0.020687238261711996,2026-08-19T16:45:40Z
822860,696285,Jacob Young,WSH,TEX,0,8,projected,Kumar Rocker,Globe Life Field,2026-08-20T00:05:00Z,3.299017894134403,1515,972,0.052144920823091453,0.531589423811845,0.25899477745579713,0.4967092855763805,0.5516364023276569,0.3469820095802235,0.20479105321355576,0.10979902878152403,0.4672896552887293,0.24373865497190042,0.1333083924783189,0.09721198702575368,0.5175145712700888,0.14820206791205787,0.023214372351946504,2026-08-19T16:45:40Z
822860,670032,Nicky Lopez,TEX,WSH,1,9,projected,Cade Cavalli,Globe Life Field,2026-08-20T00:05:00Z,3.0974649733895423,1606,935,0.04627076924564281,0.5291677355223325,0.2539381888685529,0.4067737843738145,0.5405995340027515,0.33498517329292105,0.19441874192263142,0.1019858255820498,0.45669974064343466,0.23393778513793825,0.12630878106610427,0.09251483662238026,0.5154831074898544,0.14271957813090055,0.020174779404537702,2026-08-19T16:45:40Z
822860,683083,Nasim Nuñez,WSH,TEX,0,9,projected,Kumar Rocker,Globe Life Field,2026-08-20T00:05:00Z,3.04453924411932,717,972,0.056782132796167284,0.5251939283866529,0.33519454111791475,0.46961344774762587,0.5530645338092428,0.3448453256740062,0.20110619424692966,0.10599315508062213,0.45997759185749254,0.2355722361492378,0.12704256369714315,0.09300841426105166,0.5118161982957766,0.13897704418114842,0.018740971758144185,2026-08-19T16:45:40Z
822937,650490,Yandy Díaz,TB,TOR,1,1,projected,Max Scherzer,Tropicana Field,2026-08-19T22:40:00Z,4.466258719841665,3182,2235,0.11361155313376024,0.7119606706232483,0.303225211595655,0.59307734144388,0.7202193872195615,0.5232991668151423,0.35656681927976674,0.22526989362264832,0.6497815856466266,0.40891600897288893,0.25292885896140543,0.17937510051180355,0.6851579794421221,0.30930164502833457,0.08976982339892028,2026-08-19T16:45:40Z
822937,543807,George Springer,TOR,TB,0,1,projected,Drew Rasmussen,Tropicana Field,2026-08-19T22:40:00Z,4.722759230247795,3180,2156,0.12211025036061184,0.6651925435687023,0.342951430027631,0.634473431787297,0.7137703427193198,0.5167540071589275,0.3512738018667848,0.22159942137158267,0.6250476570392642,0.3847883083494285,0.23480110023705208,0.1668814150229426,0.6418873628742482,0.2636038043179465,0.06916425625978176,2026-08-19T16:45:40Z
822937,656775,Cedric Mullins,TB,TOR,1,2,projected,Max Scherzer,Tropicana Field,2026-08-19T22:40:00Z,4.208339823389364,2739,2235,0.14516603365150127,0.6013866857096011,0.36140781441883585,0.6136637116860091,0.6583512425281989,0.4536924107432304,0.29335650831182836,0.17491355601227623,0.6058665229448451,0.36418863813487723,0.21811812631551802,0.15490388227133237,0.58261866371118,0.2049919482475672,0.04371050931985067,2026-08-19T16:45:40Z
822937,669701,Josh Smith,TOR,TB,0,2,projected,Drew Rasmussen,Tropicana Field,2026-08-19T22:40:00Z,4.246503180662786,2058,2156,0.08255434366098954,0.6114815653159325,0.3649711872596319,0.6296850901525138,0.6348700611973314,0.4304722849108291,0.2743207532411008,0.1611167407073928,0.5574650347076423,0.3208944650977996,0.18718074253275901,0.13383555080860124,0.5919774215599527,0.21468525264896707,0.04812780157233399,2026-08-19T16:45:40Z
822937,802415,Chandler Simpson,TB,TOR,1,3,projected,Max Scherzer,Tropicana Field,2026-08-19T22:40:00Z,4.177658568331004,982,2235,0.06921315066270675,0.7097324230622142,0.23943328762892063,0.37315650633492237,0.685800233427424,0.48263237392309116,0.3182438139543136,0.19373650528170136,0.6110995693543702,0.36861678799533126,0.221090718444509,0.15684703545518278,0.6831307767439568,0.3042142135094363,0.08507762107729394,2026-08-19T16:45:40Z
822937,664770,Nathan Lukes,TOR,TB,0,3,projected,Drew Rasmussen,Tropicana Field,2026-08-19T22:40:00Z,4.029265131726833,1174,2156,0.07829018594437057,0.6311043619956335,0.27927149584811284,0.4991521814885262,0.6396388729955074,0.434438170493145,0.27711115374958,0.162836166409596,0.5706003961612024,0.3317185134976711,0.19454916476000778,0.13880980763349268,0.6103284421961043,0.229866564721454,0.05333910599103419,2026-08-19T16:45:40Z
822937,691406,Junior Caminero,TB,TOR,1,4,projected,Max Scherzer,Tropicana Field,2026-08-19T22:40:00Z,4.177658568331004,1528,2235,0.2038759357101941,0.6481014082918062,0.2651959506758615,0.6519151849946149,0.7215565272362023,0.5228750655347032,0.3544974285977182,0.22224624437292184,0.674396207666434,0.4329573622730691,0.270632278137773,0.19125180443576587,0.6261719082955209,0.2430066660782449,0.05721675682777224,2026-08-19T16:45:40Z
822937,660821,Jesús Sánchez,TOR,TB,0,4,projected,Drew Rasmussen,Tropicana Field,2026-08-19T22:40:00Z,4.029265131726833,2259,2156,0.10087457772589259,0.6144590138716052,0.27418473455209547,0.6870679821831026,0.64520684258524,0.43967849821658334,0.2811811315624305,0.1656048061521497,0.5834431254680806,0.34287002644996345,0.20231318004037904,0.14403005559201734,0.594847438154182,0.21506716018345304,0.04717352245225256,2026-08-19T16:45:40Z
822937,666018,Jonathan Aranda,TB,TOR,1,5,projected,Max Scherzer,Tropicana Field,2026-08-19T22:40:00Z,3.8389827086756094,1465,2235,0.11728203903018482,0.6338452703033407,0.3526046690037467,0.6167097804207862,0.6674304054773917,0.4613723004862512,0.2985522063556146,0.17778702498226084,0.600350861158536,0.35697362449758635,0.21167180075437944,0.15011693566839018,0.612978927428201,0.2289437159391648,0.05072542990047413,2026-08-19T16:45:40Z
822937,672960,Kazuma Okamoto,TOR,TB,0,5,projected,Drew Rasmussen,Tropicana Field,2026-08-19T22:40:00Z,4.0292651317268335,521,2156,0.11866380675902369,0.5816977537588016,0.2654268855612379,0.7734802546198489,0.6537726258656684,0.44824344884767653,0.28810822938711816,0.17047952694597068,0.5679081423612398,0.3284933524122807,0.19168544962235615,0.13664951082708146,0.564245204906537,0.18863567565633807,0.03732095903584027,2026-08-19T16:45:40Z
822937,680700,Richie Palacios,TB,TOR,1,6,projected,Max Scherzer,Tropicana Field,2026-08-19T22:40:00Z,3.3785109842439933,1065,2235,0.08725506566946603,0.5360395137482029,0.38018640180721547,0.46871302210792115,0.5805256248151331,0.37290938351779596,0.22454186992454803,0.12319676065425238,0.5063363423998573,0.2735065524125963,0.1525954153871072,0.11014129960553633,0.521695092701326,0.1512858454734493,0.0241023988353238,2026-08-19T16:45:40Z
822937,672386,Alejandro Kirk,TOR,TB,0,6,projected,Drew Rasmussen,Tropicana Field,2026-08-19T22:40:00Z,3.9728700392492557,2323,2156,0.07840823556707432,0.6079826194795821,0.28939396328801914,0.45903693634048315,0.6211412536710547,0.41471064327031465,0.25981866500084966,0.14944004540237,0.5404842531229924,0.30431694389091113,0.17461923001007407,0.12509177603906974,0.588857407288982,0.2084751034273569,0.04396724720103792,2026-08-19T16:45:40Z
822937,670764,Taylor Walls,TB,TOR,1,7,projected,Max Scherzer,Tropicana Field,2026-08-19T22:40:00Z,3.3785109842439933,1869,2235,0.07340369663304516,0.5048120215253845,0.3244395211958964,0.5704239903872537,0.5517372627740322,0.3476987561266197,0.20567039640149185,0.1105855706286396,0.47772319104226846,0.2520038273965679,0.13876246127402506,0.10085409545227494,0.4921513660561853,0.13259694927686086,0.01957331773217783,2026-08-19T16:45:40Z
822937,665926,Andrés Giménez,TOR,TB,0,7,projected,Drew Rasmussen,Tropicana Field,2026-08-19T22:40:00Z,3.9369951996579697,2929,2156,0.07769110976164222,0.6088916651259714,0.2456357682463081,0.5811840605707538,0.6318612566966817,0.4250362103347962,0.26810819178214584,0.15533160077014493,0.5500623137286541,0.3121781410111316,0.17992667431632814,0.1286516570710199,0.5897278084844738,0.20870663717794602,0.04376928090310049,2026-08-19T16:45:40Z
822937,663743,Nick Fortes,TB,TOR,1,8,projected,Max Scherzer,Tropicana Field,2026-08-19T22:40:00Z,3.1149094404575726,1562,2235,0.06271123420230164,0.5061407539020011,0.18194604107697596,0.46201972538988206,0.5382907930070304,0.3333836925845453,0.19348258622387085,0.10153162029115056,0.4564789291991641,0.23409589384929932,0.12653694415852487,0.09266986357369944,0.49368273413321756,0.12944304905995152,0.017426252551130554,2026-08-19T16:45:40Z
822937,676391,Ernie Clement,TOR,TB,0,8,projected,Drew Rasmussen,Tropicana Field,2026-08-19T22:40:00Z,3.5900219170647625,2014,2156,0.060307072096847804,0.6112167028282873,0.1592650625358533,0.3846624588695175,0.6340394887129365,0.4256008864735318,0.26754862645269745,0.15424040983180198,0.5388484742062553,0.30125475599953816,0.17178574687150025,0.1230772241500313,0.5920272046350105,0.20808128112691682,0.04237109142209293,2026-08-19T16:45:40Z
822937,622761,Jorge Mateo,TB,TOR,1,9,projected,Max Scherzer,Tropicana Field,2026-08-19T22:40:00Z,3.0744432630691714,1506,2235,0.06782706466162933,0.5027002067656061,0.16559748079554207,0.6823696966105102,0.566557111367301,0.35721906824561034,0.21064553541909142,0.11251295549771906,0.48000216267664975,0.2506250415064407,0.13666825234185276,0.09943130386251453,0.4904857616227078,0.12653698655391818,0.0164110661089524,2026-08-19T16:45:40Z
822937,664702,Myles Straw,TOR,TB,0,9,projected,Drew Rasmussen,Tropicana Field,2026-08-19T22:40:00Z,3.1533062535125245,1889,2156,0.03929076727326189,0.49433022630433227,0.18509053284746368,0.43591081278704824,0.5300336827801692,0.3264905944273036,0.18853162343072244,0.09836489091800805,0.42758579507431216,0.21402158320549977,0.11421365099898084,0.08439157756379698,0.4824863986477761,0.12279228748091282,0.016039329124515278,2026-08-19T16:45:40Z
823342,687462,Spencer Horwitz,PIT,DET,1,1,confirmed,Jackson Jobe,PNC Park,2026-08-19T16:35:00Z,4.235518294249475,1301,352,0.11335440062941303,0.6349530615261535,0.47792624432559466,0.4714522068966393,0.682665642294962,0.48049264078316306,0.31735866295390913,0.19382283577338225,0.5994766956895002,0.3588516772812631,0.21457913764152295,0.15260576454629055,0.613861576114149,0.2341615675233104,0.05547020065326815,2026-08-19T16:45:40Z
823342,690993,Colt Keith,DET,PIT,0,1,confirmed,Paul Skenes,PNC Park,2026-08-19T16:35:00Z,4.394942617110096,1615,1925,0.09191042918604445,0.6407137299731978,0.33356671679136735,0.6953066154072943,0.6700253328122853,0.4680146835089309,0.3072858891864858,0.186710044004643,0.5878761369843284,0.34923353412925956,0.20816962860213437,0.1483996095895343,0.6191545013402656,0.24127124952448833,0.059686859593794286,2026-08-19T16:45:40Z
