game_pk,pitcher_id,pitcher,team,opponent,expected_bf,starts_seen,career_starts,days_since_last_start,appearances_seen,days_since_last_appearance,role,k_rate,k_rate_base,velo_z_used,expected_k,expected_outs,implied_baserunners,lineup_faced,prob_k_over_5.5,prob_k_over_6.5,k_dist,predicted_at_utc,start_time_utc,velo_base,velo_recent,velo_drop,velo_state,kform_base,kform_recent,kform_z,kform_state
824787,702056,Trey Yesavage,TOR,BAL,22.420378184091263,19,20,54.0,20,48.0,starter,0.2230842305262304,0.2265989713105018,-0.377929116588316,6.538865251135316,,,9,0.6323729230871473,0.4831766993746987,"0.002256,0.012532,0.035868,0.070811,0.108581,0.137580,0.149196,0.141371,0.118573,0.088825,0.059842,0.036459,0.020176,0.010171,0.004677,0.001961,0.000749,0.000260,0.000081,0.000023,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-21T20:08:09Z,2026-09-21T22:35:00Z,94.40696599936999,94.2135205566896,-0.19344544268038533,Normal,0.23333333333333334,0.2839506172839506,1.077084221860104,Normal
823169,805673,Zebby Matthews,MIN,SF,23.803717074475195,23,47,5.0,23,5.0,starter,0.2035807086063669,0.2065636804267475,-0.3207496581054426,5.174569242613218,,,9,0.4182673011666926,0.2677185875411896,"0.006505,0.031176,0.076790,0.129087,0.165749,0.172426,0.150549,0.112895,0.073869,0.042645,0.021892,0.010045,0.004133,0.001528,0.000508,0.000151,0.000041,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-21T20:08:09Z,2026-09-22T01:45:00Z,94.52099352003165,94.21009828349945,-0.31089523653220397,Normal,0.2260061919504644,0.2235294117647059,-0.05459690392145139,Normal
824221,687792,DJ Herz,WSH,DET,23.48148148148148,0,19,726.0,0,,unknown,0.2039410782462618,0.2092534174553102,-0.5712192697901474,5.141210163046868,,,9,0.4123361356784623,0.2635099731559001,"0.006918,0.032612,0.079078,0.131096,0.166399,0.171560,0.148826,0.111133,0.072562,0.041892,0.021558,0.009946,0.004130,0.001547,0.000524,0.000160,0.000044,0.000011,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-21T20:08:09Z,2026-09-21T22:40:00Z,93.56600884889431,93.17548627495039,-0.390522573943926,Normal,0.2894736842105263,0.23076923076923078,-1.143203965578893,Normal
824221,689981,River Ryan,DET,WSH,23.48148148148148,0,4,772.0,0,,unknown,0.2092534174553102,0.2092534174553102,,4.82889786636631,,,9,0.3576421570707416,0.2162821352011443,"0.008893,0.040336,0.093653,0.147958,0.178129,0.173390,0.141360,0.098752,0.060043,0.032129,0.015254,0.006463,0.002454,0.000837,0.000257,0.000071,0.000018,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-21T20:08:09Z,2026-09-21T22:40:00Z,,,,Unknown,,,,Unknown
824787,669358,Shane Baz,BAL,TOR,24.295881315489154,31,81,6.0,31,6.0,starter,0.1912563336613307,0.2054994626442078,-1.5315192454706563,4.098461720952792,,,9,0.2321908941389106,0.1214619054050334,"0.017331,0.068650,0.138395,0.188496,0.194221,0.160717,0.110729,0.065025,0.033068,0.014723,0.005782,0.002013,0.000624,0.000172,0.000042,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-21T20:08:09Z,2026-09-21T22:35:00Z,95.14499988748827,93.21540792540793,-1.9295919620803375,Cold,0.22841225626740946,0.17525773195876287,-1.2470209247085011,Normal
823169,694918,Blade Tidwell,SF,MIN,22.46952464275299,8,10,6.0,16,6.0,starter,0.1809528027898247,0.1950400388255277,-1.514756562978817,3.949358553011254,,,9,0.2119204997823683,0.109483529475878,"0.021722,0.079610,0.150061,0.193394,0.190727,0.152566,0.102437,0.059018,0.029626,0.013101,0.005147,0.001807,0.000570,0.000162,0.000041,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-21T20:08:09Z,2026-09-22T01:45:00Z,95.11076453489962,93.75432656312226,-1.3564379717773534,Cold,0.1736842105263158,0.16483516483516483,-0.22282501196391444,Normal
